"institution";"period";"euro";"doi";"is_hybrid";"Publisher";"journal_full_title";"issn";"pmcid";"url"
"FWF - Austrian Science Fund";2014;2204.65;"10.18632/oncotarget.2329";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1314.83;"10.1016/j.camwa.2014.07.010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2076.66;"10.1099/ijs.0.052654-0";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2055.00;"10.1038/ncomms3963";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2340.00;"10.1088/0957-4484/23/46/465705";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2621.26;"10.1080/00927872.2013.770010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/jp506234r";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1589.87;"10.1016/j.jbiotec.2014.01.032";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2221.40;"10.1016/j.jallcom.2014.05.020";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/jp406540p";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.67;"10.1111/pce.12307";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3025.21;"10.1002/chem.201404783";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2500.00;"10.1002/ejoc.201402211";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3702.35;"10.1016/j.str.2014.05.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;823.85;"10.3390/toxins6010325";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2340.00;"10.1088/0957-4484/24/33/335707";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/om4009845";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1068.00;"10.3324/haematol.2010.031328";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2649.78;"10.1016/j.limno.2013.12.001";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1031.38;"10.1371/Journal.pone.0102459";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1014.11;"10.1371/journal.pone.0097015";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/bi500116x";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2100.00;"10.1515/hsz-2014-0140";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3060.00;"10.1093/cvr/cvu107";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/bi500637f";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00216-013-7445-5";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1543.21;"10.1109/TCBB.2014.2326155";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2200.00;"10.1007/s10265-014-0666-7";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1104.57;"10.1155/2013/564804";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1599.42;"10.1016/j.tet.2014.05.064";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/cg500573e";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/ja5005637";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1635.88;"10.1016/j.electstud.2013.09.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1403.85;"10.1016/j.jnt.2013.06.002";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2665.94;"10.1080/09670262.2014.949308";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2800.00;"10.1136/jnnp-2014-307712";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1954.84;"10.1016/j.yhbeh.2014.05.004";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2680.42;"10.1111/1758-2229.12149";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;360.00;"10.3897/zookeys.435.8193";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1332.84;"10.1016/j.tcs.2014.06.010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2521.02;"10.1002/ejoc.201301594";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/om4011092";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1200.00;"10.5560/ZNB.2013-3086";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/ac403723t";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1475.89;"10.3390/molecules19011223";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/jp407983h";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/ol501639c";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;990.00;"10.1186/2051-5960-1-85";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2196.92;"10.1080/03054985.2014.921613";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2280.00;"10.1093/nar/gkt1315";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2044.89;"10.1088/0953-2048/27/4/044006";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/np500198g";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2030.40;"10.1111/jcmm.12298";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2932.26;"10.1016/j.carres.2014.03.004";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1635.88;"10.1016/j.landusepol.2013.11.010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1560.00;"10.1093/aob/mcu010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1363.22;"10.1016/j.nicl.2013.09.007";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;420.00;"10.2478/geoca-2014-0024";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1954.84;"10.1016/j.tpb.2014.04.001";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2643.56;"10.1111/bph.12766";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2263.53;"10.1111/jiec.12088";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2220.47;"10.1287/trsc.2014.0520";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2208.16;"10.1016/j.envpol.2014.02.006";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1065.02;"10.1371/journal.pone.0070551";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2665.69;"10.1016/j.bbagrm.2014.04.013";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;670.10;"10.1145/2556288.2557032";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1351.34;"10.1186/1743-7075-10-71";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s11669-014-0288-8";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/cg400912t";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;779.00;"10.4137/EBO.S13481";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2229.47;"10.1080/00207543.2014.886822";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3739.82;"10.1037/a0031795";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/ci4005783";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2649.78;"10.1016/j.bbapap.2013.12.015";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1751.82;"10.1080/15230406.2014.890546";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00709-013-0572-1";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1290.00;"10.3389/fgene.2014.00015";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2186.11;"10.1287/trsc.2014.0529";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1152.00;"10.3389/fmicb.2013.00027";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1357.10;"10.1364/OE.22.000274";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2044.89;"10.1088/0953-8984/26/22/225003";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2629.04;"10.1080/14772000.2014.941038";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2648.62;"10.1111/cea.12216";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2309.29;"10.1112/plms/pdu001";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2673.73;"10.1159/000356663";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2652.32;"10.1002/biot.201300207";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1585.00;"10.1063/1.4876260";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2932.26;"10.1016/j.gloenvcha.2014.03.013";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1804.46;"10.1111/jsr.12207";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1800.00;"10.3324/haematol.2012.079202";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1223.52;"10.1371/journal.pone.0104520";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;250.00;;"FALSE";"FORMATEX RESEARCH CENTER";"Microbial pathogens and strategies for combating them: science, technology and education";"978-84-939843-9-7";"http://www.formatex.info/microbiology4/vol1/722-727.pdf";
"FWF - Austrian Science Fund";2014;2843.01;"10.1002/qj.2481";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1684.61;"10.1016/j.vaccine.2013.08.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1027.50;"10.1371/journal.pone.0104803";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;3169.53;"10.15252/embj.201490332";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s10682-014-9715-x";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2643.48;"10.1016/j.tins.2014.05.009";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s10844-013-0247-6";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1876.31;"10.1097/GOX.0000000000000198";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1046.11;"10.1371/journal.pone.0029925";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;960.00;"10.3389/fpls.2014.00089";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1191.18;"10.1371/journal.pone.0101237";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/ja503179m";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1200.00;"10.1371/journal.pone.0086430";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;3700.00;"10.1038/ncomms4488";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/sb400091p";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1001.20;"10.1371/journal.pone.0093375";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;683.06;"10.5194/angeo-32-133-2014";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1332.85;"10.1016/j.virol.2014.05.016";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2807.68;"10.1016/j.bbalip.2013.04.012";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/nl403266t";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1684.61;"10.1016/j.ejor.2013.08.047";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;881.90;"10.1073/pnas.1316484111";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1080.56;"10.1371/journal.pone.0111636";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;702.30;"10.1523/JNEUROSCI.3502-10.2010";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1656.55;"10.1371/journal.ppat.1004167";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1016.44;"10.1371/journal.pone.0083868";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1320.00;"10.1088/1367-2630/15/6/063003";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;3240.00;"10.1038/ismej.2013.241";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1943.17;"10.1016/j.fct.2013.12.018";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2221.40;"10.1016/j.jallcom.2014.05.062";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2339.74;"10.1016/j.calphad.2013.07.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1255.20;"10.1038/srep03583";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/jm401605c";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s12665-014-3122-z";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00114-013-1114-6";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1165.40;"10.1680/bbn.14.00007";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1021.46;"10.1371/journal.pone.0094759";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s10529-013-1429-6";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1666.17;"10.1016/j.neuroimage.2013.11.021";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/nl402722n";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3271.28;"10.3109/09687688.2014.894210";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2610.59;"10.1002/masy.201450314";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1322.40;"10.1002/ece3.1338";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1011.74;"10.1371/journal.pone.0092068";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1295.89;"10.1371/journal.pone.0110630";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;771.12;"10.5194/hessd-11-5831-2014";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2107.75;"10.1098/rspb.2014.0454";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/bi500401k";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1818.00;"10.1186/1471-2164-14-844";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1260.00;"10.1242/bio.20149571";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2010.00;"10.1186/1476-4598-12-41";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;577.50;"10.1080/09500340.2014.945501";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2147.95;"10.1080/07352689.2014.898488";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2696.61;"10.1021/nl500934v";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2916.22;"10.1021/am504296y";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2618.00;"10.1007/s00018-014-1643-y";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2731.42;"10.1111/jeu.12149";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1023.61;"10.1371/journal.pone.0104056";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1203.60;"10.1371/journal.pone.0088474";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1414.94;"10.1364/OE.22.002656";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2208.15;"10.1016/j.ejop.2013.12.006";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1012.98;"10.1371/journal.pone.0082402";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2556.00;"10.1093/nar/gkt767";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00012-014-0288-x";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1255.20;"10.1038/srep03444";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1324.90;"10.1016/j.na.2014.02.005";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1546.60;"10.1103/PhysRevB.88.115315";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;4440.00;"10.1038/ncomms4604";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2343.73;"10.1364/OL.39.006577";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1851.18;"10.1016/j.coldregions.2014.03.006";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1584.00;"10.1186/s12917-014-0298-0";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2191.38;"10.1016/j.taap.2014.07.017";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2173.43;"10.1080/00319104.2013.876639";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;3332.11;"10.1016/j.conb.2014.07.001";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2730.00;"10.1093/plankt/fbt109";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00216-014-7725-8";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1981.40;"10.1021/jp407889h";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1715.17;"10.1371/journal.ppat.1003614";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1599.42;"10.1016/j.jrp.2014.04.011";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;350.00;"10.4467/16890027AP.14.008.1445";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2599.14;"10.1021/om401074a";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2659.57;"10.1002/pola.27002";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1584.00;"10.1186/1472-6939-15-46";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1020.97;"10.1371/journal.pone.0090653";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;1200.00;"10.1371/journal.pone.0086559";"FALSE";;;;;
"FWF - Austrian Science Fund";2014;2748.15;"10.1093/hmg/ddt645";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;1114.50;"10.1107/S0021889813017214";"TRUE";;;;;
"FWF - Austrian Science Fund";2014;2640.00;"10.1007/s00468-014-1026-x";"TRUE";;;;;
