institution;period;euro;doi;is_hybrid;Publisher;journal_full_title;issn;pmid;url
FWF - Austrian Science Fund;2013;1600.00;10.3389/fpsyg.2013.00868;FALSE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s00114-013-1056-z;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.soilbio.2012.05.014;TRUE;;;;;
FWF - Austrian Science Fund;2013;1514.54;10.3390/molecules18077407;FALSE;;;;;
FWF - Austrian Science Fund;2013;1625.49;10.1016/j.ejor.2011.10.043;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.57;10.1016/j.aam.2012.11.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;1379.92;10.1063/1.4773234;TRUE;;;;;
FWF - Austrian Science Fund;2013;1508.08;10.1016/j.bone.2013.07.038;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/1574-6941.12142;TRUE;;;;;
FWF - Austrian Science Fund;2013;449.82;10.1104/pp.113.215509;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/nl4019947;TRUE;;;;;
FWF - Austrian Science Fund;2013;2347.93;10.1016/j.ica.2012.10.007;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/jp407818k;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/jp4030238;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.jmaa.2013.01.071;TRUE;;;;;
FWF - Austrian Science Fund;2013;2700.00;10.1002/art.37989;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.conb.2012.04.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;1510.16;10.1021/jz402100g;TRUE;;;;;
FWF - Austrian Science Fund;2013;930.49;10.1162/LEON_a_00701;TRUE;;;;;
FWF - Austrian Science Fund;2013;586.67;10.5194/bgd-10-10125-2013;FALSE;;;;;
FWF - Austrian Science Fund;2013;1986.71;10.1016/j.jmmm.2012.09.071;TRUE;;;;;
FWF - Austrian Science Fund;2013;2730.00;10.1093/protein/gzt041;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.soilbio.2011.03.024;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.snb.2012.04.062;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.nimb.2012.03.036;TRUE;;;;;
FWF - Austrian Science Fund;2013;116.95;10.1107/S1600536812048945;FALSE;;;;;
FWF - Austrian Science Fund;2013;1653.50;10.18632/oncotarget.806;FALSE;;;;;
FWF - Austrian Science Fund;2013;2167.32;10.1016/j.comcom.2012.10.010;TRUE;;;;;
FWF - Austrian Science Fund;2013;1607.56;10.1103/PhysRevB.88.045132;TRUE;;;;;
FWF - Austrian Science Fund;2013;891.00;10.1088/1367-2630/14/7/075004;FALSE;;;;;
FWF - Austrian Science Fund;2013;2709.15;10.1016/j.bbamem.2012.11.030;TRUE;;;;;
FWF - Austrian Science Fund;2013;2719.19;10.1080/15534510.2013.799099;TRUE;;;;;
FWF - Austrian Science Fund;2013;1605.75;10.1016/j.euroecorev.2013.06.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;2167.32;10.1016/j.jcss.2012.12.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/ic400555k;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.71;10.1016/j.nuclphysa.2012.12.020;TRUE;;;;;
FWF - Austrian Science Fund;2013;1715.79;10.1016/j.comptc.2012.11.024;TRUE;;;;;
FWF - Austrian Science Fund;2013;2033.25;10.1021/bi3007059;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/ic301548w;TRUE;;;;;
FWF - Austrian Science Fund;2013;1371.03;10.1074/jbc.M112.448548;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.tsf.2013.02.112;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s00710-013-0313-3;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.jmb.2012.05.040;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/jm301483h;TRUE;;;;;
FWF - Austrian Science Fund;2013;2628.32;10.1016/j.jsg.2011.02.008;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.ccr.2012.04.028;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.ymeth.2013.07.024;TRUE;;;;;
FWF - Austrian Science Fund;2013;2141.01;10.1016/j.tecto.2013.06.025;TRUE;;;;;
FWF - Austrian Science Fund;2013;2340.00;10.1088/0953-8984/25/6/065401;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/cphc.201300219;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s10270-013-0349-1;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.msea.2012.04.060;TRUE;;;;;
FWF - Austrian Science Fund;2013;2238.81;10.1111/jiec.12054;TRUE;;;;;
FWF - Austrian Science Fund;2013;1659.15;10.1371/journal.pcbi.1003353;FALSE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s00374-013-0808-4;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/cm3038476;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/jp401432j;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/sia.5175;TRUE;;;;;
FWF - Austrian Science Fund;2013;1962.59;10.1016/j.tsf.2013.03.124;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/jp310316b;TRUE;;;;;
FWF - Austrian Science Fund;2013;1227.28;10.1371/journal.pone.0057394;FALSE;;;;;
FWF - Austrian Science Fund;2013;1064.88;10.1371/journal.pone.0034226;FALSE;;;;;
FWF - Austrian Science Fund;2013;1141.96;10.1074/jbc.M112.408237;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.jfa.2012.02.016;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.ica.2013.03.034;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/om400254k;TRUE;;;;;
FWF - Austrian Science Fund;2013;2880.00;10.1002/chem.201201915;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/om400184y;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/nn304735r;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/jo401480t;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/ejic.201201442;TRUE;;;;;
FWF - Austrian Science Fund;2013;2319.42;10.1016/j.saa.2013.06.078;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/cphc.201201006;TRUE;;;;;
FWF - Austrian Science Fund;2013;1346.88;10.2138/am.2012.4060;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.febslet.2012.02.022;TRUE;;;;;
FWF - Austrian Science Fund;2013;856.80;10.5194/amtd-6-1979-2013;FALSE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.mib.2012.05.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.71;10.1016/j.freeradbiomed.2012.10.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;1499.84;10.1186/1471-2164-14-657;FALSE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/nn305987x;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/ct300874c;TRUE;;;;;
FWF - Austrian Science Fund;2013;1162.14;10.1177/1354068812458610;TRUE;;;;;
FWF - Austrian Science Fund;2013;1129.07;10.1074/jbc.M112.428847;TRUE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.jcta.2012.05.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;580.65;10.1105/tpc.112.104067;TRUE;;;;;
FWF - Austrian Science Fund;2013;1145.82;10.1074/jbc.M113.477893;TRUE;;;;;
FWF - Austrian Science Fund;2013;1962.59;10.1016/j.anbehav.2013.07.011;TRUE;;;;;
FWF - Austrian Science Fund;2013;488.48;10.1177/0963662513503772;TRUE;;;;;
FWF - Austrian Science Fund;2013;1504.80;10.1186/1476-4598-12-86;FALSE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s00285-013-0660-z;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.jcta.2012.04.007;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/boj.12054;TRUE;;;;;
FWF - Austrian Science Fund;2013;1296.25;10.1371/journal.pone.0067103;FALSE;;;;;
FWF - Austrian Science Fund;2013;993.31;10.1016/j.imlet.2011.06.010;TRUE;;;;;
FWF - Austrian Science Fund;2013;2807.68;10.1016/j.ijmedinf.2013.08.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s00294-013-0407-9;TRUE;;;;;
FWF - Austrian Science Fund;2013;2005.45;10.1242/jcs.118075;TRUE;;;;;
FWF - Austrian Science Fund;2013;1596.60;10.1128/JB.00195-13;TRUE;;;;;
FWF - Austrian Science Fund;2013;2654.11;10.1002/pon.3427;TRUE;;;;;
FWF - Austrian Science Fund;2013;1013.80;10.3390/e14122413;FALSE;;;;;
FWF - Austrian Science Fund;2013;1618.64;10.1186/1478-811X-11-77;FALSE;;;;;
FWF - Austrian Science Fund;2013;4460.43;10.1016/j.molcel.2013.04.031;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.ssi.2012.02.012;TRUE;;;;;
FWF - Austrian Science Fund;2013;2167.32;10.1016/j.tecto.2012.10.016;TRUE;;;;;
FWF - Austrian Science Fund;2013;1377.12;10.1155/2013/395316;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.abb.2013.02.015;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.jedc.2012.03.011;TRUE;;;;;
FWF - Austrian Science Fund;2013;2339.74;10.1016/j.psyneuen.2013.07.021;TRUE;;;;;
FWF - Austrian Science Fund;2013;1246.15;10.1371/journal.pone.0065296;FALSE;;;;;
FWF - Austrian Science Fund;2013;2347.83;10.1016/j.bbamem.2012.01.018;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1039/C2MT20179H;TRUE;;;;;
FWF - Austrian Science Fund;2013;2726.61;10.1080/17457289.2013.800872;TRUE;;;;;
FWF - Austrian Science Fund;2013;4515.25;10.1016/j.immuni.2012.09.021;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.jpaa.2012.09.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;2943.88;10.1016/j.jsg.2013.07.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2348.40;10.1080/01402382.2012.682349;TRUE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1042/BJ20121422;TRUE;;;;;
FWF - Austrian Science Fund;2013;2380.00;10.1007/s13127-012-0117-z;TRUE;;;;;
FWF - Austrian Science Fund;2013;764.58;10.1073/pnas.1219414110;TRUE;;;;;
FWF - Austrian Science Fund;2013;1162.14;10.1177/1354068812472582;TRUE;;;;;
FWF - Austrian Science Fund;2013;1325.76;10.1109/TIT.2012.2226560;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s00497-013-0234-7;TRUE;;;;;
FWF - Austrian Science Fund;2013;4460.43;10.1016/j.neuron.2013.05.027;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/1467-9248.12031;TRUE;;;;;
FWF - Austrian Science Fund;2013;2226.60;10.1128/EC.00103-13;TRUE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.ejc.2011.03.019;TRUE;;;;;
FWF - Austrian Science Fund;2013;1354.52;10.1016/j.bbamcr.2011.06.017;TRUE;;;;;
FWF - Austrian Science Fund;2013;900.00;;TRUE;;;;;
FWF - Austrian Science Fund;2013;1270.84;10.1371/journal.pone.0064609;FALSE;;;;;
FWF - Austrian Science Fund;2013;1052.66;10.1371/journal.pone.0067144;FALSE;;;;;
FWF - Austrian Science Fund;2013;2550.00;10.1093/mp/sst023;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.intell.2013.03.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;2784.48;10.1111/ivb.12037;TRUE;;;;;
FWF - Austrian Science Fund;2013;643.09;10.1175/JCLI-D-12-00681.1;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.62;10.1016/j.anireprosci.2012.10.002;TRUE;;;;;
FWF - Austrian Science Fund;2013;2690.89;10.1002/per.1941;TRUE;;;;;
FWF - Austrian Science Fund;2013;3008.41;10.1039/C3RA42123F;TRUE;;;;;
FWF - Austrian Science Fund;2013;2050.96;10.1021/jp312510d;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.placenta.2012.05.008;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.soilbio.2013.01.012;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.molmed.2013.02.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.cmet.2012.04.023;TRUE;;;;;
FWF - Austrian Science Fund;2013;2700.00;10.1002/eji.201243277;TRUE;;;;;
FWF - Austrian Science Fund;2013;1019.20;10.1371/journal.pone.0076566;FALSE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/cbic.201300136;TRUE;;;;;
FWF - Austrian Science Fund;2013;2769.33;10.1080/17457289.2013.803195;TRUE;;;;;
FWF - Austrian Science Fund;2013;2979.94;10.1016/j.bbalip.2012.04.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.cmpb.2013.01.010;TRUE;;;;;
FWF - Austrian Science Fund;2013;1688.50;10.1242/jcs.112664;TRUE;;;;;
FWF - Austrian Science Fund;2013;1001.71;10.1371/journal.pone.0077677;FALSE;;;;;
FWF - Austrian Science Fund;2013;1038.86;10.1371/journal.pone.0060476;FALSE;;;;;
FWF - Austrian Science Fund;2013;3465.41;10.1039/C3MT20261E;TRUE;;;;;
FWF - Austrian Science Fund;2013;1951.43;10.1029/2012GL053071;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/jm3016427;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.newideapsych.2012.02.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.15;10.1016/j.jconrel.2012.12.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;2272.05;10.1016/j.ympev.2013.10.005;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.jnt.2011.02.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;2943.00;10.1016/j.jog.2013.05.001;TRUE;;;;;
FWF - Austrian Science Fund;2013;1080.86;10.1371/journal.pone.0057547;FALSE;;;;;
FWF - Austrian Science Fund;2013;1757.95;10.1371/journal.ppat.1003253;FALSE;;;;;
FWF - Austrian Science Fund;2013;2347.83;10.1016/j.jmaa.2012.05.028;TRUE;;;;;
FWF - Austrian Science Fund;2013;600.59;10.1104/pp.112.210757;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/ja407052t;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.03;10.1016/j.infbeh.2012.02.007;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/bph.12081;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/glia.22437;TRUE;;;;;
FWF - Austrian Science Fund;2013;792.00;10.1088/1367-2630/15/8/085001;FALSE;;;;;
FWF - Austrian Science Fund;2013;3360.00;10.1002/ange.201302327;TRUE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.actamat.2013.01.014;TRUE;;;;;
FWF - Austrian Science Fund;2013;2587.01;10.1080/10426507.2012.743145;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/jp309300b;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s10746-013-9269-x;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.cpc.2011.12.021;TRUE;;;;;
FWF - Austrian Science Fund;2013;1205.81;10.1371/journal.pone.0038159;FALSE;;;;;
FWF - Austrian Science Fund;2013;2033.25;10.1021/jm301016m;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/ejoc.201201675;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1002/ejoc.201300148;TRUE;;;;;
FWF - Austrian Science Fund;2013;2221.90;10.1002/2013GL058182;TRUE;;;;;
FWF - Austrian Science Fund;2013;2420.00;10.1007/s00018-013-1393-2;TRUE;;;;;
FWF - Austrian Science Fund;2013;1041.97;10.1371/journal.pone.0077380;FALSE;;;;;
FWF - Austrian Science Fund;2013;4515.25;10.1016/j.cell.2012.10.040;TRUE;;;;;
FWF - Austrian Science Fund;2013;2240.81;10.1111/j.1365-2958.2010.07363.x;TRUE;;;;;
FWF - Austrian Science Fund;2013;1616.98;10.1101/gr.134106.111;TRUE;;;;;
FWF - Austrian Science Fund;2013;2740.98;10.1111/mpp.12048;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.49;10.1016/j.vaccine.2012.09.086;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.42;10.1016/j.micron.2012.03.020;TRUE;;;;;
FWF - Austrian Science Fund;2013;3573.42;10.3109/1040841X.2012.694410;TRUE;;;;;
FWF - Austrian Science Fund;2013;1061.41;10.1371/journal.pone.0073355;FALSE;;;;;
FWF - Austrian Science Fund;2013;993.31;10.1016/j.yexcr.2012.03.023;TRUE;;;;;
FWF - Austrian Science Fund;2013;1031.25;10.1073/pnas.1304585110;TRUE;;;;;
FWF - Austrian Science Fund;2013;2058.62;10.1021/nl303288g;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/nl304115r;TRUE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.jcis.2011.03.035;TRUE;;;;;
FWF - Austrian Science Fund;2013;1459.12;10.4172/2165-7912.1000137;FALSE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s12685-013-0076-0;TRUE;;;;;
FWF - Austrian Science Fund;2013;1969.01;10.1021/jp404573q;TRUE;;;;;
FWF - Austrian Science Fund;2013;1378.02;10.1364/OE.21.022410;FALSE;;;;;
FWF - Austrian Science Fund;2013;2691.98;10.1111/eff.12103;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/tpj.12116;TRUE;;;;;
FWF - Austrian Science Fund;2013;1962.59;10.1016/j.nima.2013.06.024;TRUE;;;;;
FWF - Austrian Science Fund;2013;2250.00;10.1093/molbev/mst024;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/nl304365e;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/pr301130k;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s13146-013-0172-3;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/jp309943k;TRUE;;;;;
FWF - Austrian Science Fund;2013;1496.40;10.5194/acpd-13-15333-2013;FALSE;;;;;
FWF - Austrian Science Fund;2013;2676.26;10.1016/j.exppara.2013.03.034;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.dnarep.2012.04.004;TRUE;;;;;
FWF - Austrian Science Fund;2013;1625.49;10.1016/j.physletb.2012.10.052;FALSE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.endm.2011.09.051;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/jpy.12075;TRUE;;;;;
FWF - Austrian Science Fund;2013;2998.30;10.1039/C3GC40588E;TRUE;;;;;
FWF - Austrian Science Fund;2013;2618.00;10.1007/s12685-013-0078-y;TRUE;;;;;
FWF - Austrian Science Fund;2013;1055.41;10.1371/journal.pone.0053501;FALSE;;;;;
FWF - Austrian Science Fund;2013;2257.53;10.1016/j.coi.2012.03.006;TRUE;;;;;
FWF - Austrian Science Fund;2013;1569.19;10.3390/ijms140611830;FALSE;;;;;
FWF - Austrian Science Fund;2013;1607.56;10.1103/PhysRevB.88.054301;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/jp3119605;TRUE;;;;;
FWF - Austrian Science Fund;2013;1458.00;10.1093/nar/gkt416;FALSE;;;;;
FWF - Austrian Science Fund;2013;1735.85;10.1371/journal.ppat.1003270;FALSE;;;;;
FWF - Austrian Science Fund;2013;1041.83;10.1371/journal.pone.0048907;FALSE;;;;;
FWF - Austrian Science Fund;2013;1625.49;10.1016/j.apgeog.2012.09.009;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.62;10.1016/j.electstud.2012.01.007;TRUE;;;;;
FWF - Austrian Science Fund;2013;967.25;10.3389/fonc.2012.00212;FALSE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1111/mec.12374;TRUE;;;;;
FWF - Austrian Science Fund;2013;2709.15;10.1016/j.bbamem.2012.11.026;TRUE;;;;;
FWF - Austrian Science Fund;2013;387.60;10.4236/psych.2012.312A170;FALSE;;;;;
FWF - Austrian Science Fund;2013;2640.00;10.1007/s00265-013-1604-8;TRUE;;;;;
FWF - Austrian Science Fund;2013;2400.00;10.1007/s00468-012-0826-0;TRUE;;;;;
FWF - Austrian Science Fund;2013;4460.43;10.1016/j.cub.2013.06.066;TRUE;;;;;
FWF - Austrian Science Fund;2013;2077.12;10.1021/jm301648f;TRUE;;;;;
FWF - Austrian Science Fund;2013;1986.71;10.1016/j.orgel.2012.11.016;TRUE;;;;;
FWF - Austrian Science Fund;2013;1546.03;10.1128/EC.00182-12;TRUE;;;;;
FWF - Austrian Science Fund;2013;2980.06;10.1016/j.jcat.2012.10.003;TRUE;;;;;
FWF - Austrian Science Fund;2013;2272.06;10.1016/j.enganabound.2013.10.008;TRUE;;;;;
