"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url";;"institution";"period";"euro";"doi";"backlist_oa";"book_title"
"CNRS - Centre national de la recherche scientifique";2021;1327,07;"10.3390/coatings11010053";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1341,25;"10.3390/coatings11091063";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;741,22;"10.3390/cryst10121094";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;742,6;"10.3390/cryst11020159";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1018,71;"10.3390/cryst11020173";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1174,77;"10.3390/cryst11030277";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;811,54;"10.3390/cryst11040386";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1172,23;"10.3390/cryst11091076";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1451,69;"10.3390/cryst11111334";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1296,06;"10.3390/electronics10020139";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1108,34;"10.3390/electronics10020154";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1298,47;"10.3390/electronics10141718";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1665,61;"10.3390/electronics10151867";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1667,75;"10.3390/en13226132";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1667,75;"10.3390/en13236434";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/en14112978";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;360,56;"10.3390/en14061773";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;901,71;"10.3390/en14113192";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;450,86;"10.3390/en14185672";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/en14217344";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1442,74;"10.3390/e23091193";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1262,4;"10.3390/fluids6060206";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;552,94;"10.3390/foods10030586";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1626,6;"10.3390/f12030338";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1262,4;"10.3390/fi13090230";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1327,8;"10.3390/genes12010032";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;833,18;"10.3390/genes12010083";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;835,42;"10.3390/genes12020212";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;903,67;"10.3390/genes12040500";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1442,74;"10.3390/genes12040592";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1352,57;"10.3390/geosciences11060225";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;695,25;"10.3390/geosciences11080351";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;841,36;"10.3390/heritage3020032";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;461,89;"10.3390/inorganics9030018";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;721,37;"10.3390/insects12100862";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2130,02;"10.3390/ijerph18041824";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2073,19;"10.3390/ijerph18063250";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2078,44;"10.3390/ijerph18073529";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1662,51;"10.3390/ijms22020802";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1805,8;"10.3390/ijms22031113";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;926,1;"10.3390/ijms22041588";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1852,19;"10.3390/ijms22041596";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1847,58;"10.3390/ijms22041994";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/ijms22084103";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/ijms22116145";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/ijms22126542";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/ijms22168723";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1532,91;"10.3390/ijms22179464";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1578;"10.3390/ijms22179558";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1298,47;"10.3390/jof7050324";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1500,28;"10.3390/jmse9020177";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1666,2;"10.3390/jmse9030250";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1638,45;"10.3390/jmse9050502";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1009,92;"10.3390/life11070694";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1298,47;"10.3390/life11101051";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2164,11;"10.3390/md19060320";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;926,53;"10.3390/ma13204470";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/ma14112853";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;383,23;"10.3390/ma14113054";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1262,4;"10.3390/ma14227083";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1327,07;"10.3390/membranes11030173";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1256,12;"10.3390/metabo11020063";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1382,61;"10.3390/metabo11040198";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1379,62;"10.3390/metabo11060406";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1482,44;"10.3390/met10121626";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1485,2;"10.3390/met11020252";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1327,07;"10.3390/mi11121053";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1298,47;"10.3390/mi12060715";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1172,23;"10.3390/mi12091054";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;741,22;"10.3390/microorganisms8122014";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1475,33;"10.3390/microorganisms9010030";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;903,67;"10.3390/microorganisms9030634";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1442,74;"10.3390/microorganisms9040848";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;901,71;"10.3390/microorganisms9051084";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1442,74;"10.3390/microorganisms9061187";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1758,34;"10.3390/microorganisms9081777";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/microorganisms9102053";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1713,25;"10.3390/microorganisms9112355";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1111,83;"10.3390/min10121131";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1388,63;"10.3390/min11010070";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1667,75;"10.3390/molecules25235532";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1766,41;"10.3390/molecules25245987";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1295,94;"10.3390/molecules26051317";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;901,71;"10.3390/molecules26133950";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/molecules26154599";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/molecules26165104";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;901,71;"10.3390/molecules26216465";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/molecules26237093";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1853,05;"10.3390/nano10112209";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1853,05;"10.3390/nano10122450";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1829,1;"10.3390/nano11020482";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;844,77;"10.3390/nano11030712";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1983,77;"10.3390/nano11051060";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1986,38;"10.3390/nano11071742";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1983,77;"10.3390/nano11092419";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;892,7;"10.3390/nano11112852";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1578;"10.3390/nano11113131";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;865,64;"10.3390/ncrna7020034";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1950,26;"10.3390/nu13051483";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2164,11;"10.3390/nu13093216";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;650,78;"10.3390/ph13120477";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,08;"10.3390/ph14070618";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1166,45;"10.3390/pharmaceutics13010091";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;991,88;"10.3390/pharmaceutics13060847";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1686,2;"10.3390/pharmaceutics13091422";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;991,88;"10.3390/pharmaceutics13091513";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1983,77;"10.3390/pharmaceutics13111805";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1485,61;"10.3390/plants10020241";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;991,88;"10.3390/plants10061117";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1388,64;"10.3390/polym13142378";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/pr9091496";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1719,93;"10.3390/rs12244157";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1429,9;"10.3390/rs13030381";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1990,6;"10.3390/rs13050940";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2184,6;"10.3390/rs13061086";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2168,81;"10.3390/rs13071325";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1947,7;"10.3390/rs13091624";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2164,11;"10.3390/rs13101865";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1514,88;"10.3390/rs13112199";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1514,88;"10.3390/rs13122271";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1893,6;"10.3390/rs13142679";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1609,27;"10.3390/rs13163256";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2164,11;"10.3390/rs13173537";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1947,7;"10.3390/rs13204068";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;432,82;"10.3390/rs13224506";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1514,88;"10.3390/rs13234792";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1442,74;"10.3390/resources10060058";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1852,19;"10.3390/s21041110";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;923,79;"10.3390/s21041438";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1807,34;"10.3390/s21062035";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1851,5;"10.3390/s21093105";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1983,77;"10.3390/s21093193";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1993,05;"10.3390/s21217006";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1587,01;"10.3390/s21227503";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1199,28;"10.3390/su132312989";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1713,25;"10.3390/su14020632";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;811,54;"10.3390/sym13122305";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1893,6;"10.3390/toxins13080526";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2164,11;"10.3390/toxins13080577";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;432,82;"10.3390/toxins13100690";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1758,34;"10.3390/v13050725";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;495,94;"10.3390/v13091699";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;991,88;"10.3390/v13112197";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1575,09;"10.3390/w12113109";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1474,6;"10.3390/w13030257";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1803,43;"10.3390/w13111481";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1532,91;"10.3390/w13192621";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;909,25;"10.15406/ijbsbe.2020.06.00197";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1324,38;"10.2138/am-2021-7799ccbyncnd";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2509,94;"10.2138/am-2021-7937";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2187,12;"10.2138/am-2022-8008";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4183,24;"10.2138/am-2022-8025";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;783,28;"10.1162/opmi_a_00038";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;815,2;"10.1162/opmi_a_00048";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;514;"10.33140/atcp";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;381,81;"10.5334/gjgl.1130";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;381,81;"10.5334/gjgl.764";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1729,07;"10.1364/oe.435281";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1372,52;"10.1364/boe.426713";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1409,91;"10.1364/boe.442828";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2463,97;"10.1364/optica.411945";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;965,86;"10.1364/ome.416835";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1347,95;"10.1364/ome.441062";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1416,22;"10.1364/ome.445217";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1632,59;"10.1364/oe.403552";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1635,55;"10.1364/oe.412548";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1632,51;"10.1364/oe.419963";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1686,37;"10.1364/oe.421183";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1684,25;"10.1364/oe.433063";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;917,89;"10.1364/osac.423043";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2836;"10.1093/bioinformatics/btab082";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2836;"10.1093/bioinformatics/btab441";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1418;"10.1093/bioinformatics/btab442";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2162;"10.1093/bioadv/vbab034";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2975;"10.1093/braincomms/fcab079";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3828;"10.1093/cercor/bhab358";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3828;"10.1093/cercor/bhab378";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2400;"10.1093/texcom/tgaa011";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2400;"10.1093/texcom/tgaa094";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3193;"10.1093/chemse/bjab044";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1600;"10.1093/conphys/coaa079";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1550;"10.1093/database/baaa113";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3076;"10.1093/femsre/fuab004";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3424;"10.1093/femsre/fuab051";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1902;"10.1093/g3journal/jkab159";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2371,2;"10.1093/gbe/evaa094";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1620;"10.1093/gbe/evaa262";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1976;"10.1093/gbe/evab062";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2330;"10.1093/gbe/evab133";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2097;"10.1093/gbe/evab150";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2330;"10.1093/gbe/evab208";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2097;"10.1093/gbe/evab216";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2160;"10.1093/gbe/evab248";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2943;"10.1093/gji/ggac247";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3028;"10.1093/glycob/cwab058";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1990;"10.1038/s43705-021-00070-8";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2680;"10.1093/jxb/eraa575";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2265;"10.1093/molbev/msaa149";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1875;"10.1093/molbev/msaa312";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2715;"10.1093/molbev/msab034";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2715;"10.1093/molbev/msab036";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2715;"10.1093/molbev/msab040";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2715;"10.1093/molbev/msab145";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2444;"10.1093/molbev/msab146";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2715;"10.1093/molbev/msab155";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2444;"10.1093/molbev/msab160";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2715;"10.1093/molbev/msab181";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2715;"10.1093/molbev/msab238";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2715;"10.1093/molbev/msab300";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1690;"10.1093/nargab/lqaa018";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1361;"10.1093/nc/niaa001";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1652;"10.1093/nc/niab007";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3840;"10.1093/nar/gkaa1226";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkaa1244";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkaa246";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkaa667";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2240;"10.1093/nar/gkaa678";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab053";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab1002";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1632;"10.1093/nar/gkab1031";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab1183";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab197";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab216";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab219";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab245";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2880;"10.1093/nar/gkab259";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab358";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab378";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1600;"10.1093/nar/gkab390";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2638,4;"10.1093/nar/gkab463";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab469";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab470";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1093/nar/gkab501";"FALSE";;;;;;;;;;;;;
