institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;euro;is_hybrid
Wellcome Trust;2014;PMC3972725;24695717;10.1523/JNEUROSCI.3765-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2364.15;TRUE
Wellcome Trust;2014;PMC4044241;24899698;10.1523/JNEUROSCI.4720-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2354.47;TRUE
Wellcome Trust;2014;PMC3988420;24741061;10.1523/JNEUROSCI.4256-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2352.08;TRUE
Wellcome Trust;2014;PMC4069357;24966383;10.1523/JNEUROSCI.5265-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2208.47;TRUE
Wellcome Trust;2014;PMC3921425;24523544;10.1523/JNEUROSCI.4511-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2116.44;TRUE
Wellcome Trust;2014;PMC3951701;24623784;10.1523/JNEUROSCI.5410-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;1415.76;TRUE
Wellcome Trust;2014;PMC4035516;24872556;10.1523/JNEUROSCI.2200-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;1411.57;TRUE
Wellcome Trust;2014;PMC3870927;24403139;10.1523/jneurosci.0876-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2886.04;TRUE
Wellcome Trust;2014;PMC3988408;24741041;10.1523/JNEUROSCI.4086-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2830.95;TRUE
Wellcome Trust;2014;PMC4035526;24872570;10.1523/jneurosci.0718-14.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2851.62;TRUE
Wellcome Trust;2014;PMC4004814;24790199;10.1523/jneurosci.4146-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2851.03;TRUE
Wellcome Trust;2014;PMC3921424;24523543;10.1523/JNEUROSCI.2805-13.2014;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;2838.58;TRUE
Wellcome Trust;2014;PMC3828470;24227730;10.1523/jneurosci.3360-13.2013;Society for Neuroscience;Journal of Neuroscience;0270-6474, 1529-2401;1679.20;TRUE
Wellcome Trust;2014;;24781586;10.1117/1.JBO.19.4.040801;SPIE;Journal of Biomedical Optics;1083-3668, 1560-2281;1079.29;TRUE
Wellcome Trust;2014;;25078075;10.1007/s10522-014-9522-3;Springer;Biogerontology;1389-5729, 1573-6768;2551.02;TRUE
Wellcome Trust;2014;;25156270;10.1007/s10522-014-9527-y;Springer;Biogerontology;1389-5729, 1573-6768;1895.89;TRUE
Wellcome Trust;2014;;24519454;10.1007/s00429-014-0712-1;Springer;Brain Structure and Function;1863-2653, 1863-2661;3198.75;TRUE
Wellcome Trust;2014;;24771247;10.1007/s00429-014-0772-2;Springer;Brain Structure and Function;1863-2653, 1863-2661;2609.82;TRUE
Wellcome Trust;2014;;24710623;10.1007/s00429-014-0763-3;Springer;Brain Structure and Function;1863-2653, 1863-2661;2596.79;TRUE
Wellcome Trust;2014;;24578177;10.1007/s00429-014-0727-7;Springer;Brain Structure and Function;1863-2653, 1863-2661;2224.62;TRUE
Wellcome Trust;2014;;25277268;10.1007/s00424-014-1618-8;Springer;European Journal of Physiology;0031-6768, 1432-2013;2539.21;TRUE
Wellcome Trust;2014;PMC4083267;25009442;10.1007/s10892-014-9168-z;Springer;Journal of Ethics;1382-4554;2198.19;TRUE
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2014;;24413801;10.1007/s00062-013-0273-3;Springer;Clinical Neuroradiology;1869-1439, 1869-1447;2205.76;TRUE
Wellcome Trust;2014;PMC4031394;24442477;10.1007/s00018-013-1554-3;Springer;Cellular and Molecular Life Sciences;1420-682X, 1420-9071;2581.47;TRUE
Wellcome Trust;2014;PMC3898349;21191632;10.1007/s10654-010-9538-1;Springer;European Journal of Epidemiology;0393-2990, 1573-7284;2670.83;TRUE
Wellcome Trust;2014;PMC3898516;20976529;10.1007/s10654-010-9518-5;Springer;European Journal of Epidemiology;0393-2990, 1573-7284;2670.83;TRUE
Wellcome Trust;2014;PMC4131169;24838556;10.1007/s00221-014-3980-3;Springer;Experimental Brain Research;0014-4819, 1432-1106;2585.65;TRUE
Wellcome Trust;2014;PMC3622007;20390293;10.1007/s00424-010-0823-3;Springer;Pflugers archive;0031-6768, 1432-2013;2635.04;TRUE
Wellcome Trust;2014;PMC3566834;23396796;10.1007/s13347-012-0066-7;Springer;Philosophy & Technology;2210-5433, 2210-5441;2404.91;TRUE
Wellcome Trust;2014;PMC4173112;24379014;10.1007/s00127-013-0811-y;Springer;Social Psychiatry and Psychiatric Epidemiology;0933-7954, 1433-9285;2484.13;TRUE
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2014;;24965798;10.1007/s00787-014-0576-1;Springer;European Child and Adolescent Psychiatry;1018-8827, 1435-165X;2504.54;TRUE
Wellcome Trust;2014;;21505784;10.1007/s00424-011-0957-y;Springer;Pflugers archive;0031-6768, 1432-2013;2635.04;TRUE
Wellcome Trust;2014;;;10.1007/s10437-014-9164-5;Springer;African Archaeological Review;;1895.89;TRUE
;;;;;;;;;
Wellcome Trust;2014;PMC4221650;;10.1007/s00415-014-7476-7;Springer;Journal of Neurology;;2513.50;TRUE
Wellcome Trust;2014;;;10.1007/s11047-014-9428-7;Springer;Natural Computing;;2581.47;TRUE
Wellcome Trust;2014;PMC3895181;24292008;10.1007/s00401-013-1219-1;Springer;Acta Neuropathologica;0001-6322, 1432-0533;2660.76;TRUE
Wellcome Trust;2014;PMC4102831;24913350;10.1007/s00401-014-1305-z;Springer;Acta Neuropathologica;0001-6322, 1432-0533;1895.89;TRUE
Wellcome Trust;2014;PMC4021167;24623119;10.1007/s00726-014-1706-2;Springer;Amino Acids;0939-4451, 1438-2199;2696.75;TRUE
Wellcome Trust;2014;PMC3825151;23990175;10.1007/s10519-013-9612-z;Springer;Behavior genetics;0001-8244, 1573-3297;2695.07;TRUE
Wellcome Trust;2014;PMC4057636;24828478;10.1007/s10519-014-9654-x;Springer;Behavior Genetics;0001-8244, 1573-3297;2641.81;TRUE
Wellcome Trust;2014;PMC3690183;23609157;10.1007/s10519-013-9594-x;Springer;Behavior Genetics;0001-8244, 1573-3297;1124.73;TRUE
Wellcome Trust;2014;PMC4250571;25128318;10.1007/s00422-014-0620-8;Springer;Biological Cybernetics;0340-1200, 1432-0770;1895.89;TRUE
Wellcome Trust;2014;PMC4082656;24092256;10.1007/s10237-013-0531-y;Springer;Biomechanics and Modeling in Mechanobiology;1617-7959, 1617-7940;2664.19;TRUE
Wellcome Trust;2014;PMC3824308;23995764;10.1007/s00223-013-9778-7;Springer;Calcified Tissue International;0171-967X, 1432-0827;2672.64;TRUE
Wellcome Trust;2014;PMC4143607;24858415;10.1007/s00018-014-1645-9;Springer;Cellular and Molecular Life Sciences;1420-682X, 1420-9071;2675.59;TRUE
Wellcome Trust;2014;PMC4160573;24854580;10.1007/s00018-014-1646-8;Springer;Cellular and Molecular Life Sciences;1420-682X, 1420-9071;2612.63;TRUE
Wellcome Trust;2014;PMC4155166;24872202;10.1007/s12311-014-0569-0;Springer;Cerebellum;1473-4222, 1473-4230;1895.89;TRUE
Wellcome Trust;2014;PMC3631117;23526298;10.1007/s11883-013-0325-9;Springer;Current Atherosclerosis Reports;1523-3804, 1534-6242;2725.75;TRUE
Wellcome Trust;2014;PMC4119251;24994568;10.1007/s11886-014-0516-1;Springer;Current Cardiology Reports;1523-3782, 1534-3170;1895.89;TRUE
Wellcome Trust;2014;PMC3825153;24057974;10.1007/s11910-013-0402-z;Springer;Current Neurology and Neuroscience Reports;1528-4042, 1534-6293;2700.81;TRUE
Wellcome Trust;2014;PMC3930839;24445961;10.1007/s11926-013-0406-3;Springer;Current Rheumatology Reports;1523-3774, 1534-6307;2212.45;TRUE
Wellcome Trust;2014;PMC3890035;24264051;10.1007/s00125-013-3113-8;Springer;Diabetologia;0012-186X, 1432-0428;2662.69;TRUE
Wellcome Trust;2014;PMC3855580;24162586;10.1007/s00125-013-3086-7;Springer;Diabetologia;0012-186X, 1432-0428;2662.45;TRUE
Wellcome Trust;2014;PMC4079947;24849570;10.1007/s00125-014-3269-x;Springer;Diabetologia;0012-186X, 1432-0428;2586.00;TRUE
Wellcome Trust;2014;PMC4079946;24865615;10.1007/s00125-014-3266-0;Springer;Diabetologia;0012-186X, 1432-0428;2582.07;TRUE
Wellcome Trust;2014;PMC3853368;24242317;10.1007/s40265-013-0146-8;Springer;Drugs;0012-6667;2698.42;TRUE
Wellcome Trust;2014;PMC4015168;24602403;10.1186/2191-219X-4-13;Springer;EJNMMI Research;2191-219X;1201.96;FALSE
Wellcome Trust;2014;PMC4246124;25130265;10.1007/s00787-014-0600-5;Springer;European Child and Adolescent Psychiatry;1018-8827, 1435-165X;2549.82;TRUE
Wellcome Trust;2014;PMC4186965;25209690;10.1007/s00787-014-0599-7;Springer;European Child and Adolescent Psychiatry;1018-8827, 1435-165X;2504.80;TRUE
Wellcome Trust;2014;PMC3831261;24225195;10.1186/2191-219X-3-74;Springer;European Journal of Nuclear Medicine and Molecular Imaging;2191-219X;1312.99;FALSE
Wellcome Trust;2014;PMC4233320;24615169;10.1007/s00424-014-1483-5;Springer;European Journal of Physiology;0031-6768, 1432-2013;2650.63;TRUE
Wellcome Trust;2014;PMC3778215;23942640;10.1007/s00221-013-3654-6;Springer;Experimental Brain Research;0014-4819, 1432-1106;2746.97;TRUE
Wellcome Trust;2014;PMC3901935;24240390;10.1007/s00221-013-3763-2;Springer;Experimental Brain Research;0014-4819, 1432-1106;2704.82;TRUE
Wellcome Trust;2014;PMC4213368;25117516;10.1007/s10719-014-9549-3;Springer;Glycoconjugate Journal;0282-0080, 1573-4986;2579.39;TRUE
Wellcome Trust;2014;PMC4124260;24272024;10.1007/s10728-013-0267-y;Springer;Health Care Analysis;1065-3058, 1573-3394;2731.25;TRUE
Wellcome Trust;2014;PMC3625409;23471223;10.1007/s00011-013-0605-4;Springer;Inflammation Research;1023-3830, 1420-908X;2808.68;TRUE
Wellcome Trust;2014;PMC3825524;23420214;10.1007/s10545-013-9589-z;Springer;Journal of  Inherit Metab Dis.;0141-8955, 1573-2665;2778.48;TRUE
Wellcome Trust;2014;PMC4022987;24305777;10.1007/s10803-013-2012-7;Springer;Journal of Autism and Developmental Disorders;0162-3257, 1573-3432;2686.54;TRUE
Wellcome Trust;2014;PMC4194020;24827086;10.1007/s10803-014-2131-9;Springer;Journal of Autism and Developmental Disorders;0162-3257, 1573-3432;2648.19;TRUE
Wellcome Trust;2014;PMC3890052;23913105;10.1007/s10900-013-9741-6;Springer;Journal of Community Health;0094-5145, 1573-3610;2673.14;TRUE
Wellcome Trust;2014;PMC4159595;24862859;10.1007/s10827-014-0505-9;Springer;Journal of Computational Neuroscience;0929-5313, 1573-6873;1895.89;TRUE
Wellcome Trust;2014;PMC4102392;25089084;10.1007/s11665-014-0913-z;Springer;Journal of Materials Engineering and Performance;1059-9495, 1544-1024;2223.44;TRUE
Wellcome Trust;2014;PMC4196048;24585057;10.1007/s00232-014-9640-5;Springer;Journal of Membrane Biology;0022-2631, 1432-1424;2220.54;TRUE
Wellcome Trust;2014;PMC3843367;24221643;10.1007/s00415-013-7178-6;Springer;Journal of Neurology;0340-5354, 1432-1459;2704.82;TRUE
Wellcome Trust;2014;PMC4315881;24802620;10.1007/s10334-014-0446-3;Springer;Magnetic Resonance Materials in Physics, Biology and Medicine;0968-5243, 1352-8661;2601.38;TRUE
Wellcome Trust;2014;PMC3824839;23934554;10.1007/s00335-013-9466-y;Springer;Mammalian Genome;0938-8990, 1432-1777;2760.21;TRUE
Wellcome Trust;2014;PMC4239810;25091723;10.1007/s00335-014-9535-x;Springer;Mammalian Genome;0938-8990, 1432-1777;2557.72;TRUE
Wellcome Trust;2014;PMC4078234;24687368;10.1007/s11019-014-9558-9;Springer;Medical Health Care and Philosophy;1386-7423, 1572-8633;3062.63;TRUE
Wellcome Trust;2014;PMC4133135;24682629;10.1007/s10912-014-9283-7;Springer;Medical Humanities;1041-3545, 1573-3645;2698.11;TRUE
Wellcome Trust;2014;PMC4078237;24443034;10.1007/s11019-013-9540-y;Springer;Medicine, Health Care and Philosophy;1386-7423, 1572-8633;2669.01;TRUE
Wellcome Trust;2014;PMC4023075;24567230;10.1007/s11011-014-9503-x;Springer;Metabolic Brain Disease;0885-7490, 1573-7365;2667.05;TRUE
Wellcome Trust;2014;PMC4241233;25431632;10.1007/s12152-013-9198-4;Springer;Neuroethics;1874-5504;2684.84;TRUE
Wellcome Trust;2014;PMC4070419;25045410;10.1007/s12152-013-9189-5;Springer;Neuroethics;1874-5504;2273.27;TRUE
Wellcome Trust;2014;PMC4303737;24993814;10.1007/s12021-014-9228-3;Springer;Neuroinformatics;1539-2791, 1559-0089;2129.55;TRUE
Wellcome Trust;2014;PMC4281368;24846747;10.1007/s00424-014-1532-0;Springer;Pflugers archive;0031-6768, 1432-2013;1895.89;TRUE
Wellcome Trust;2014;PMC4099525;24525810;10.1007/s00213-014-3467-8;Springer;Psychopharmacology;0033-3158, 1432-2072;2667.05;TRUE
Wellcome Trust;2014;PMC3726926;23503702;10.1007/s00213-013-3066-0;Springer;Psychopharmacology;0033-3158, 1432-2072;2654.12;TRUE
Wellcome Trust;2014;PMC4302232;25038870;10.1007/s00213-014-3684-1;Springer;Psychopharmacology;0033-3158, 1432-2072;2478.70;TRUE
Wellcome Trust;2014;PMC3923110;24232442;10.1007/s00213-013-3313-4;Springer;Psychopharmacology;0033-3158, 1432-2072;2250.52;TRUE
Wellcome Trust;2014;PMC4297301;24973896;10.1007/s00213-014-3662-7;Springer;Psychopharmacology;0033-3158, 1432-2072;2129.55;TRUE
Wellcome Trust;2014;PMC4182624;25298745;10.1007/s12522-014-0184-2;Springer;Reproductive Medicine and Biology;1445-5781, 1447-0578;2562.17;TRUE
Wellcome Trust;2014;PMC3742955;23732506;10.1007/s00281-013-0382-8;Springer;Seminars in Immunopathology;1863-2297, 1863-2300;1880.16;TRUE
Wellcome Trust;2014;PMC3969808;24097260;10.1007/s00127-013-0767-y;Springer;Social Psychiatry and Psychiatric Epidemiology;0933-7954, 1433-9285;3202.97;TRUE
Wellcome Trust;2014;PMC4108842;24570202;10.1007/s00127-014-0833-0;Springer;Social Psychiatry and Psychiatric Epidemiology;0933-7954, 1433-9285;2225.29;TRUE
Wellcome Trust;2014;PMC4165868;25193375;10.1007/s00127-014-0961-6;Springer;Social Psychiatry and Psychiatric Epidemiology;0933-7954, 1433-9285;1895.89;TRUE
Wellcome Trust;2014;PMC4171592;24981243;10.1007/s40279-014-0215-5;Springer;Sports Medicine;0112-1642, 1179-2035;3071.95;TRUE
Wellcome Trust;2014;PMC3969515;24399192;10.1007/s12015-013-9493-9;Springer;Stem Cell Reviews and Reports;1550-8943, 1558-6804;2746.76;TRUE
Wellcome Trust;2014;PMC4074890;24991189;10.1007/s10677-013-9441-4;Springer ;Ethical Theory and Moral Practice;1386-2820;2817.05;TRUE
Wellcome Trust;2014;PMC4083266;25009441;10.1007/s10892-014-9161-6;Springer ;Journal of Ethics;1382-4554;2604.27;TRUE
Wellcome Trust;2014;;23568656;10.1007/s00441-013-1613-y;Springer ;Cell Tissue Research;0302-766X, 1432-0878;2700.92;TRUE
Wellcome Trust;2014;;;10.1007/s10670-014-9648-3;Springer ;Erkenntis;;2543.85;TRUE
Wellcome Trust;2014;;;10.1007/s11098-013-0236-1;Springer ;Philosophical Studies;;2255.17;TRUE
Wellcome Trust;2014;PMC3905171;24337726;10.1007/s10461-013-0676-9;Springer ;AIDS and Behavior;1090-7165, 1573-3254;2079.47;TRUE
Wellcome Trust;2014;PMC3824348;23813324;10.1007/s11673-013-9465-4;Springer ;Bioethical Inquiry;1176-7529;2303.25;TRUE
;;;;;;;;;
Wellcome Trust;2014;PMC3991824;24764610;10.1007/s10539-014-9434-2;Springer ;Biology & Philosophy;0169-3867, 1572-8404;2235.45;TRUE
Wellcome Trust;2014;PMC3955488;23649688;10.1007/s12104-013-9481-7;Springer ;BIOMOL NMR ASSIGN;1874-2718, 1874-270X;2288.39;TRUE
Wellcome Trust;2014;PMC3955489;23264024;10.1007/s12104-012-9456-0;Springer ;BIOMOL NMR ASSIGN;1874-2718, 1874-270X;1999.33;TRUE
Wellcome Trust;2014;PMC4067537;24633498;10.1007/s10577-014-9410-3;Springer ;Chromosome Research;0967-3849, 1573-6849;2695.51;TRUE
Wellcome Trust;2014;PMC3855472;24149837;10.1007/s00125-013-3089-4;Springer ;Diabetologia;0012-186X, 1432-0428;2780.09;TRUE
Wellcome Trust;2014;PMC3855529;24121625;10.1007/s00125-013-3067-x;Springer ;Diabetologia;0012-186X, 1432-0428;2780.09;TRUE
Wellcome Trust;2014;PMC3855531;24092492;10.1007/s00125-013-3075-x;Springer ;Diabetologia;0012-186X, 1432-0428;2780.09;TRUE
Wellcome Trust;2014;PMC4181041;25120094;10.1007/s00125-014-3349-y;Springer ;Diabetologia;0012-186X, 1432-0428;2559.53;TRUE
Wellcome Trust;2014;PMC4124966;;10.1140/epjnbp18;Springer ;EPJ nonlinear biomedical physics;1471-2202;1071.50;FALSE
Wellcome Trust;2014;PMC4127002;24969460;10.1007/s00439-014-1465-x;Springer ;Hum Genet;0340-6717, 1432-1203;2195.94;TRUE
Wellcome Trust;2014;PMC3617520;23576833;10.1111/j.1468-5930.2012.00574.x;Springer ;Journal of Applied Philosophy;0264-3758;2135.49;TRUE
Wellcome Trust;2014;PMC3933743;24600486;10.1007/s12152-013-9183-y;Springer ;Neuroethics;1874-5504;2282.45;TRUE
Wellcome Trust;2014;PMC3933752;24600485;10.1007/s12152-012-9174-4;Springer ;Neuroethics;1874-5504;2135.49;TRUE
Wellcome Trust;2014;PMC3932804;24587962;10.1080/21507740.2013.863242;Taylor & Francis;AJOB Neuroscience;2150-7740, 2150-7759;2219.49;TRUE
;;;;;;;;;
Wellcome Trust;2014;PMC3687251;22780220;10.1080/02699931.2012.698252;Taylor & Francis;Cognition & Emotion;0269-9931, 1464-0600;2798.35;TRUE
Wellcome Trust;2014;PMC3898634;22439697;10.1080/16506073.2012.664557;Taylor & Francis;Cognitive Behaviour Therapy;1650-6073, 1651-2316;2620.85;TRUE
Wellcome Trust;2014;PMC4131257;24702272;10.1080/02643294.2014.882300;Taylor & Francis;Cognitive Neuropsychology;0264-3294, 1464-0627;2620.85;TRUE
Wellcome Trust;2014;PMC3898635;24168197;10.1080/17588928.2013.825236;Taylor & Francis;Cognitive Neuroscience;1758-8928, 1758-8936;2620.85;TRUE
Wellcome Trust;2014;PMC3877943;24266508;10.1080/17441692.2013.845676;Taylor & Francis;Global Public Health;1744-1692, 1744-1706;2681.36;TRUE
Wellcome Trust;2014;PMC4151802;24870294;10.1080/07315724.2013.867420;Taylor & Francis;Journal of the American College of Nutrition;0731-5724, 1541-1087;2124.53;TRUE
;;;;;;;;;
Wellcome Trust;2014;PMC3991316;24764747;10.1080/13555502.2012.751045;Taylor & Francis;Journal of Victorian Culture;1355-5502, 1750-0133;2880.87;TRUE
Wellcome Trust;2014;PMC3996547;23113606;10.1080/1357650X.2012.715164;Taylor & Francis;Laterality: Asymmetries of Body, Brain and Cognition;1357-650X, 1464-0678;2227.72;TRUE
Wellcome Trust;2014;PMC3746460;23083015;10.1080/09658211.2012.730530;Taylor & Francis;Memory;0965-8211, 1464-0686;2897.80;TRUE
Wellcome Trust;2014;PMC4056885;24954957;10.1080/00268976.2013.827754;Taylor & Francis;Molecular Physics;0026-8976;2568.44;TRUE
Wellcome Trust;2014;PMC3898699;24482610;10.1080/14636778.2013.861739;Taylor & Francis;New Genetics & Society;1463-6778, 1469-9915;2620.85;TRUE
Wellcome Trust;2014;PMC4047630;24266343;10.1080/17470218.2013.852232;Taylor & Francis;Quarterly Journal of Experimental Psychology;1747-0218, 1747-0226;2257.67;TRUE
Wellcome Trust;2014;PMC3898540;24161170;10.1080/15265161.2013.839752;Taylor & Francis;The American Journal of Bioethics;1526-5161, 1536-0075;2620.85;TRUE
Wellcome Trust;2014;PMC3856517;24161181;10.1080/15265161.2013.839751;Taylor & Francis;The American Journal of Bioethics;1526-5161, 1536-0075;2251.99;TRUE
Wellcome Trust;2014;;25059754;10.1080/13607863.2014.938605;Taylor & Francis;Aging & Mental Health;1360-7863, 1364-6915;1834.60;TRUE
Wellcome Trust;2014;;25355176;10.1080/09540121.2014.967658;Taylor & Francis;CAICI - AIDS Care;0954-0121, 1360-0451;2707.56;TRUE
Wellcome Trust;2014;;25157425;10.1080/13554794.2014.953178;Taylor & Francis;Neurocase;1355-4794, 1465-3656;1834.60;TRUE
Wellcome Trust;2014;;24809599;10.1080/15265161.2014.903642;Taylor & Francis;The American Journal of Bioethics ;1526-5161, 1536-0075;2620.85;TRUE
Wellcome Trust;2014;;;10.1080/14753820.2010.530837;Taylor & Francis;Bulletin of Spanish Studies;;2649.09;TRUE
Wellcome Trust;2014;;;10.1080/14753820.2010.530832;Taylor & Francis;Bulletin of Spanish Studies;;2649.09;TRUE
;;;;;;;;;
Wellcome Trust;2014;;;10.1080/17496977.2014.914643;Taylor & Francis;Intellectual History Review;;2620.85;TRUE
;;;;;;;;;
Wellcome Trust;2014;;;10.1080/09515089.2014.962018;Taylor & Francis;Philosophical Psychology;;2252.62;TRUE
Wellcome Trust;2014;;;10.1080/14780887.2014.948697;Taylor & Francis;Qualitative Research in Psychology;;2620.85;TRUE
;;;;;;;;;
Wellcome Trust;2014;PMC4104782;24625293;10.1080/09540121.2014.892564;Taylor & Francis;AIDS Care;0954-0121, 1360-0451;2620.85;TRUE
Wellcome Trust;2014;PMC4299853;25632175;10.1080/09581596.2014.886762;Taylor & Francis;Critical Public Health;0958-1596;2620.85;TRUE
Wellcome Trust;2014;PMC3759789;24027548;10.3389/fpsyg.2013.00581;Taylor & Francis;Frontiers in Psychology;1664-1078;863.97;FALSE
Wellcome Trust;2014;PMC4151820;25210717;10.1080/23273798.2014.887125;Taylor & Francis;Language, Cognition and Neuroscience;2327-3798, 2327-3801;1834.60;TRUE
Wellcome Trust;2014;PMC4226337;24875468;10.1080/1357650X.2014.914950;Taylor & Francis;Laterality: Asymmetries of Body, Brain and Cognition;1357-650X, 1464-0678;1834.60;TRUE
Wellcome Trust;2014;PMC4226322;25431535;10.1080/14636778.2014.951994;Taylor & Francis;New Genetics & Society;1463-6778, 1469-9915;1856.44;TRUE
Wellcome Trust;2014;PMC4003860;24812441;10.1080/09515089.2012.729485;Taylor & Francis;Philosophical Psychology;0951-5089, 1465-394X;2202.47;TRUE
Wellcome Trust;2014;PMC3929177;24422939;10.1080/15265161.2014.862418;Taylor & Francis;The American Journal of Bioethics;1526-5161, 1536-0075;2252.85;TRUE
Wellcome Trust;2014;PMC3948114;24563253;10.4049/jimmunol.1303142;The American Association of Immunologists;Journal of Immunology;0022-1767, 1550-6606;2269.34;TRUE
Wellcome Trust;2014;PMC3788586;23745692;10.1021/ja4014375;The American Chemical Society Petroleum Research Trust;Journal of the American Chemical Society;0002-7863, 1520-5126;1901.59;TRUE
Wellcome Trust;2014;PMC3640414;23517011;10.1021/jm301588r;The American Chemical Society Petroleum Research Trust;Journal of Medicinal Chemistry;0022-2623, 1520-4804;1217.44;TRUE
Wellcome Trust;2014;PMC3683888;23656407;10.1021/jm4000837;The American Chemical Society Petroleum Research Trust;Journal of Medicinal Chemistry;0022-2623, 1520-4804;1208.64;TRUE
Wellcome Trust;2014;PMC3807807;24090311;10.1021/jm4011302;The American Chemical Society Petroleum Research Trust;Journal of Medicinal Chemistry;0022-2623, 1520-4804;1177.12;TRUE
Wellcome Trust;2014;PMC4183655;24946055;10.1021/ja412434f;The American Chemical Society Petroleum Research Trust;Journal of the American Chemical Society;0002-7863, 1520-5126;1472.92;TRUE
Wellcome Trust;2014;PMC3872193;24395824;10.1534/genetics.112.145144;The Genetics Society of America;Genetics;0016-6731, 1943-2631;1522.25;TRUE
Wellcome Trust;2014;PMC4185096;23545320;10.1310/tsr2101-52;Thomas Land Publishing;Topics in Stroke Rehabilitation;1052-3057, 1532-8511;2577.88;TRUE
Wellcome Trust;2014;;25154135;10.1086/676569;University of Chicago Press;Isis;0021-1753, 1545-6994;2270.30;TRUE
Wellcome Trust;2014;PMC4233404;24841074;10.1111/all.12447;Wiley;Allergy;0105-4538, 1398-9995;2571.73;TRUE
Wellcome Trust;2014;PMC4278839;23906367;10.1111/bioe.12045;Wiley;Bioethics;0269-9702, 1467-8519;2426.00;TRUE
Wellcome Trust;2014;;24836063;10.1111/aos.12431;Wiley;Acta Ophthalmologica;1755-375X, 1755-3768;2708.91;TRUE
Wellcome Trust;2014;;24716453;10.1111/add.12568;Wiley;Addiction;0965-2140, 1360-0443;1832.25;TRUE
Wellcome Trust;2014;;25186666;10.1002/ajhb.22614;Wiley;American Journal of Human Biology;1042-0533, 1520-6300;2198.70;TRUE
;;;;;;;;;
Wellcome Trust;2014;;24604838;10.1002/jbm.b.33129;Wiley;Biomedicals materials research;1552-4973, 1552-4981;2198.70;TRUE
Wellcome Trust;2014;;25223602;10.1111/bcp.12511;Wiley;British Journal of Clinical Pharmacology;0306-5251, 1365-2125;2206.47;TRUE
Wellcome Trust;2014;;24628114;10.1111/bph.12685;Wiley;British Journal of Pharmacology;0007-1188, 1476-5381;2646.33;TRUE
Wellcome Trust;2014;;25131455;10.1111/bph.12874;Wiley;British Journal of Pharmacology;0007-1188, 1476-5381;2597.40;TRUE
Wellcome Trust;2014;;24866741;10.1111/bph.12788;Wiley;British Journal of Pharmacology;0007-1188, 1476-5381;1832.25;TRUE
Wellcome Trust;2014;;24898821;10.1111/cmi.12319;Wiley;Cellular Microbiology;1462-5814, 1462-5822;2571.73;TRUE
Wellcome Trust;2014;;24809274;10.1111/cmi.12310;Wiley;Cellular Microbiology;1462-5814, 1462-5822;2255.61;TRUE
Wellcome Trust;2014;;25294384;10.1002/cbic.201402377;Wiley;ChemBioChem;1439-4227, 1439-7633;2466.87;TRUE
Wellcome Trust;2014;;24611735;10.1111/cge.12373;Wiley;Clinical Genetics;0009-9163, 1399-0004;1832.25;TRUE
Wellcome Trust;2014;;25123212;10.1111/desc.12226;Wiley;Developmental Science;1363-755X, 1467-7687;2240.55;TRUE
Wellcome Trust;2014;;25186015;10.1111/dme.12576;Wiley;Diabetic Medicine;0742-3071, 1464-5491;1832.25;TRUE
Wellcome Trust;2014;;24602075;10.1111/dar.12125;Wiley;Drug and Alcohol Review;0959-5236, 1465-3362;2190.25;TRUE
Wellcome Trust;2014;;25053117;10.1111/epi.12726;Wiley;Epilepsia;0013-9580, 1528-1167;2621.05;TRUE
Wellcome Trust;2014;;24328871;10.1111/epi.12442;Wiley;Epilepsia;0013-9580, 1528-1167;1832.25;TRUE
Wellcome Trust;2014;;25264133;10.1111/ejn.12740;Wiley;European Journal of Neuroscience;0953-816X, 1460-9568;2752.85;TRUE
Wellcome Trust;2014;;25088289;10.1002/ejp.567;Wiley;European Journal of Pain;1090-3801, 1532-2149;2647.76;TRUE
Wellcome Trust;2014;;25070481;10.1002/ejp.541;Wiley;European Journal of Pain;1090-3801, 1532-2149;2571.73;TRUE
;;;;;;;;;
Wellcome Trust;2014;;24801739;10.1002/glia.22682;Wiley;Glia;0894-1491, 1098-1136;2931.60;TRUE
Wellcome Trust;2014;;24838858;10.1002/glia.22693;Wiley;Glia;0894-1491, 1098-1136;2606.33;TRUE
;;;;;;;;;
