institution,period,is_hybrid,DOI,euro
Wellcome Trust,2018,FALSE,10.1016/j.dib.2018.08.009,530.04
Wellcome Trust,2018,TRUE,10.1111/imcb.12056,2260.40
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wellcome Trust,2018,TRUE,10.1183/13993003.00507-2018,4068.72
Wellcome Trust,2018,TRUE,10.1136/gutjnl-2017-314190,2644.67
Wellcome Trust,2018,TRUE,10.1136/gutjnl-2018-316191,2247.97
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0185114,1663.87
Wellcome Trust,2018,TRUE,10.1136/medethics-2017-104198,2644.67
Wellcome Trust,2018,TRUE,10.1002/pd.5104,2848.10
Wellcome Trust,2018,TRUE,10.1093/nar/gkx955,962.93
Wellcome Trust,2018,TRUE,10.1016/j.jacep.2017.09.177,3253.02
Wellcome Trust,2018,TRUE,10.1111/acel.12675,2459.20
Wellcome Trust,2018,FALSE,10.1371/journal.pcbi.1005826,2308.33
Wellcome Trust,2018,TRUE,10.1111/cea.13034,2825.50
Wellcome Trust,2018,TRUE,10.1016/j.coi.2017.10.007,4211.66
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0186293,1538.90
Wellcome Trust,2018,TRUE,10.1016/j.biomaterials.2017.10.050,3795.19
Wellcome Trust,2018,FALSE,10.1038/s41389-017-0020-8,3526.22
Wellcome Trust,2018,TRUE,10.1093/annonc/mdx713,2712.48
Wellcome Trust,2018,FALSE,10.1161/JAHA.117.006986,900.77
Wellcome Trust,2018,FALSE,10.3389/fphar.2017.00827,2557.98
Wellcome Trust,2018,TRUE,10.1523/jneurosci.1660-17.2017,3074.82
Wellcome Trust,2018,FALSE,10.1016/S2468-2667(17)30222-0,5401.47
Wellcome Trust,2018,TRUE,10.1038/s41375-018-0043-y,2305.61
Wellcome Trust,2018,TRUE,10.1016/j.scr.2017.11.003,2026.82
Wellcome Trust,2018,FALSE,10.1038/s41467-017-02295-5,4272.16
Wellcome Trust,2018,TRUE,10.1001/jamaoncol.2017.5524,5080.32
Wellcome Trust,2018,FALSE,10.1136/bmjresp-2018-000275,2305.61
Wellcome Trust,2018,TRUE,10.1016/j.ypmed.2017.12.002,2801.30
Wellcome Trust,2018,TRUE,10.1038/s41416-018-0080-3,3390.60
Wellcome Trust,2018,TRUE,10.1210/jc.2017-02147,2072.13
Wellcome Trust,2018,TRUE,10.1016/j.devcel.2017.12.024,5522.73
Wellcome Trust,2018,TRUE,10.1161/circresaha.117.312144,4706.38
Wellcome Trust,2018,TRUE,10.2217/fmb-2018-0016,2420.89
Wellcome Trust,2018,TRUE,10.3399/bjgp18X695741,2712.48
Wellcome Trust,2018,TRUE,10.1001/jamaoncol.2018.0174,4880.32
Wellcome Trust,2018,TRUE,10.1093/nar/gky057,1925.86
Wellcome Trust,2018,TRUE,10.1016/j.actbio.2018.01.034,3809.25
Wellcome Trust,2018,TRUE,10.1186/s13058-018-0979-x,2212.03
Wellcome Trust,2018,TRUE,10.1093/cid/ciy105,3115.28
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2018.02.028,3703.43
Wellcome Trust,2018,TRUE,10.1016/j.cmet.2018.02.007,5502.25
Wellcome Trust,2018,TRUE,10.1016/S2213-8587(18)30071-8,5386.65
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0194015,1243.21
Wellcome Trust,2018,FALSE,10.1038/s41467-018-03470-y,4272.16
Wellcome Trust,2018,TRUE,10.1080/09537104.2018.1445838,1818.72
Wellcome Trust,2018,TRUE,10.1002/ijc.31094,3610.31
Wellcome Trust,2018,FALSE,10.1530/edm-17-0120,483.16
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0193124,1243.22
Wellcome Trust,2018,TRUE,10.1016/j.bbrc.2018.03.203,2413.86
Wellcome Trust,2018,TRUE,10.1038/s41375-018-0134-9,3390.60
Wellcome Trust,2018,FALSE,10.1038/s41467-018-04208-6,4475.59
Wellcome Trust,2018,TRUE,10.1016/j.ijid.2018.03.020,1800.91
Wellcome Trust,2018,TRUE,10.1080/09537104.2018.1466388,1818.72
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0194434,1491.86
Wellcome Trust,2018,TRUE,10.1002/path.4989,2441.23
Wellcome Trust,2018,TRUE,10.1093/nar/gky399,1925.86
Wellcome Trust,2018,TRUE,10.1016/j.chembiol.2018.04.017,5437.44
Wellcome Trust,2018,FALSE,10.1038/s41598-018-27881-5,1580.02
Wellcome Trust,2018,TRUE,10.1161/CIRCULATIONAHA.118.034856,4952.10
Wellcome Trust,2018,TRUE,10.1017/mdh.2018.42,2536.17
Wellcome Trust,2018,TRUE,10.1016/j.hrthm.2018.07.019,3742.75
Wellcome Trust,2018,TRUE,10.4049/jimmunol.1800346,3187.65
Wellcome Trust,2018,TRUE,10.1016/j.pharmthera.2018.08.004,3986.87
Wellcome Trust,2018,FALSE,10.1038/s41467-018-06666-4,4475.59
Wellcome Trust,2018,FALSE,10.1161/jaha.117.008187,900.77
Wellcome Trust,2018,TRUE,10.1111/bph.14196,2906.08
Wellcome Trust,2018,TRUE,10.1002/ijc.31549,2256.44
Wellcome Trust,2018,TRUE,10.1111/bph.14336,2906.08
Wellcome Trust,2018,TRUE,10.1007/s12079-017-0423-5,1695.30
Wellcome Trust,2018,FALSE,10.1136/openhrt-2017-000692,2305.61
Wellcome Trust,2018,TRUE,10.1016/j.carbpol.2017.12.015,3062.84
Wellcome Trust,2018,TRUE,10.1002/path.5035,3254.98
Wellcome Trust,2018,TRUE,10.3390/ijerph15010151,1495.25
Wellcome Trust,2018,TRUE,10.1111/dme.13398,2982.60
Wellcome Trust,2018,TRUE,10.1016/j.ijpharm.2018.02.031,3995.26
Wellcome Trust,2018,TRUE,10.1002/path.5051,2441.23
Wellcome Trust,2018,TRUE,10.1002/stem.2820,1017.18
Wellcome Trust,2018,FALSE,10.1002/jin2.41,1063.52
Wellcome Trust,2018,TRUE,10.1200/PO.17.00241,2539.56
Wellcome Trust,2018,FALSE,10.1080/2331205X.2018.1483591,417.04
Wellcome Trust,2018,TRUE,10.1021/acssuschemeng.8b01371,4174.96
Wellcome Trust,2018,TRUE,10.1016/j.jconrel.2018.07.009,4081.15
Wellcome Trust,2018,TRUE,10.1200/PO.18.00014,2665.01
Wellcome Trust,2018,TRUE,10.1016/j.ijpharm.2018.07.049,4035.94
Wellcome Trust,2018,TRUE,10.1039/c8cc05790g,1152.80
Wellcome Trust,2018,TRUE,10.1016/j.vaccine.2018.02.057,2579.65
Wellcome Trust,2018,TRUE,10.18632/oncotarget.22254,3465.52
Wellcome Trust,2018,TRUE,10.1038/ijo.2017.272,3797.47
Wellcome Trust,2018,TRUE,10.1093/jac/dkx431,2712.48
Wellcome Trust,2018,TRUE,10.1136/archdischild-2017-312981,2644.67
Wellcome Trust,2018,TRUE,10.1002/oby.22091,3390.60
Wellcome Trust,2018,TRUE,10.1016/j.jaci.2017.08.041,3527.17
Wellcome Trust,2018,TRUE,10.1161/STROKEAHA.117.017526 ,4666.20
Wellcome Trust,2018,TRUE,10.1111/pedi.12637,3345.84
Wellcome Trust,2018,FALSE,10.1002/iid3.216,1864.83
Wellcome Trust,2018,TRUE,10.1530/JME-17-0243,2034.36
Wellcome Trust,2018,TRUE,10.1136/jnnp-2017-317823 ,2644.67
Wellcome Trust,2018,TRUE,10.1016/j.jcv.2018.03.005,3182.84
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-021319 ,1830.92
Wellcome Trust,2018,TRUE,10.1124/mol.118.112730,2580.86
Wellcome Trust,2018,TRUE,10.1002/humu.23567,3865.28
Wellcome Trust,2018,TRUE,10.1097/QAD.0000000000001961,3544.59
Wellcome Trust,2018,FALSE,10.1186/s12884-018-1856-4,1647.15
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.jcmg.2018.01.019,3191.10
Wellcome Trust,2018,TRUE,https://doi.org/10.1111/febs.14346,2577.53
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.ceb.2018.06.008,4398.46
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/jnci/djx280,3204.80
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.dnarep.2017.11.004,3915.15
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.scitotenv.2018.02.015,3611.69
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.tig.2018.04.006,3979.67
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/brain/awy076,4068.72
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.bbrc.2017.09.089,2383.77
Wellcome Trust,2018,TRUE,https://doi.org/10.1161/ATVBAHA.116.308502,4660.97
Wellcome Trust,2018,TRUE,https://doi.org/10.1161/ATVBAHA.117.309249,4587.83
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/cvr/cvy140,2915.92
Wellcome Trust,2018,TRUE,https://doi.org/10.1177/2045893217752328,1810.58
Wellcome Trust,2018,FALSE,https://doi.org/10.3390/jdb6010006,329.35
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/rheumatology/key144,2635.17
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.seizure.2018.01.001,2312.73
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/eurheartj/ehy013,2915.92
Wellcome Trust,2018,TRUE,https://doi.org/10.1016/j.ijcard.2018.02.114,3655.42
Wellcome Trust,2018,FALSE,https://doi.org/10.1186/s12966-018-0698-9,2766.73
Wellcome Trust,2018,FALSE,https://doi.org/10.1371/journal.pone.0195116,1522.27
Wellcome Trust,2018,TRUE,https://doi.org/10.1098/rstb.2016.0445,1441.01
Wellcome Trust,2018,TRUE,https://doi.org/10.1093/cvr/cvx213,2915.92
Wellcome Trust,2018,TRUE,https://doi.org/10.1055/s-0038-1657768,2506.87
Wellcome Trust,2018,TRUE,https://doi.org/10.18632/oncotarget.25686,3623.78
Wellcome Trust,2018,FALSE,https://doi.org/10.1016/j.ebiom.2018.08.007,3445.27
Wellcome Trust,2018,FALSE,https://doi.org/10.1038/s41467-018-06307-w,4475.59
Wellcome Trust,2018,TRUE,https://doi.org/10.1002/jbmr.3411,2100.82
Wellcome Trust,2018,TRUE,10.1158/1078-0432.CCR-17-0373,3549.04
Wellcome Trust,2018,TRUE,10.1016/j.bpj.2018.03.040,1576.20
Wellcome Trust,2018,TRUE,10.1038/s41416-018-0042-9,3390.60
Wellcome Trust,2018,TRUE,10.1038/s41366-018-0144-8,3390.60
Wellcome Trust,2018,TRUE,10.1016/S1470-2045(17)30891-4,5303.07
Wellcome Trust,2018,TRUE,10.1016/j.ejca.2017.09.033,3951.82
Wellcome Trust,2018,TRUE,10.1074/jbc.M117.809624,2031.06
Wellcome Trust,2018,TRUE,10.1016/j.ccell.2017.11.001,5345.47
Wellcome Trust,2018,FALSE,10.3389/fimmu.2017.01676,2149.37
Wellcome Trust,2018,FALSE,10.1186/s12936-017-2127-y,1716.32
Wellcome Trust,2018,TRUE,10.1128/AEM.02034-17,2584.79
Wellcome Trust,2018,TRUE,10.1002/jso.24956 ,2848.10
Wellcome Trust,2018,FALSE,10.1038/s41598-018-20656-y,1580.02
Wellcome Trust,2018,TRUE,10.1098/rsif.2017.0401,1729.21
Wellcome Trust,2018,TRUE,10.1016/j.ccell.2018.02.009,5466.05
Wellcome Trust,2018,FALSE,10.1136/bmjpo-2017-000228,1373.19
Wellcome Trust,2018,FALSE,10.1186/s13063-018-2586-7,1647.15
Wellcome Trust,2018,FALSE,10.1038/sdata.2018.90,1505.43
Wellcome Trust,2018,TRUE,10.1136/bmj.k1409 ,4068.72
Wellcome Trust,2018,FALSE,10.1186/s13063-018-2602-y,1647.15
Wellcome Trust,2018,TRUE,10.1016/j.bbi.2018.08.006,3189.01
Wellcome Trust,2018,TRUE,10.1016/j.ridd.2018.04.007,2395.20
Wellcome Trust,2018,FALSE,10.3389/fimmu.2018.01024,1551.45
Wellcome Trust,2018,TRUE,10.1093/nar/gky389,1925.86
Wellcome Trust,2018,TRUE,10.1080/15265161.2018.1485766,2424.96
Wellcome Trust,2018,TRUE,10.1002/ejp.1255,2712.82
Wellcome Trust,2018,FALSE,10.7554/eLife.36354 ,2542.83
Wellcome Trust,2018,TRUE,10.1038/s41366-018-0148-4,3390.60
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0200159,1535.23
Wellcome Trust,2018,FALSE,10.3389/fimmu.2018.01538,1350.24
Wellcome Trust,2018,TRUE,10.1194/jlr.M085431,3103.26
Wellcome Trust,2018,TRUE,10.1007/s00427-017-0600-9,2147.38
Wellcome Trust,2018,TRUE,10.1016/j.antiviral.2017.10.012,2824.31
Wellcome Trust,2018,FALSE,10.1038/s41598-017-13914-y,1505.43
Wellcome Trust,2018,TRUE,10.1161/ATVBAHA.118.311102,4682.71
Wellcome Trust,2018,TRUE,10.1016/j.jhin.2017.12.005,3288.19
Wellcome Trust,2018,TRUE,10.1242/jcs.211482,3390.60
Wellcome Trust,2018,TRUE,10.1002/anie.201803254,2542.95
Wellcome Trust,2018,TRUE,10.1152/jn.00783.2017,2091.11
Wellcome Trust,2018,TRUE,10.1039/C8MT00159F,3390.60
Wellcome Trust,2018,TRUE,10.1021/acs.biochem.8b00559,2102.70
Wellcome Trust,2018,TRUE,10.1136/annrheumdis-2018-213532,2644.67
Wellcome Trust,2018,TRUE,10.1021/acs.molpharmaceut.7b00869,1767.18
Wellcome Trust,2018,TRUE,10.1159/000454811,2688.27
Wellcome Trust,2018,TRUE,10.1021/acs.molpharmaceut.7b00354,3708.97
Wellcome Trust,2018,TRUE,10.1016/j.ejps.2017.10.007,3708.97
Wellcome Trust,2018,FALSE,10.1038/s41598-018-20388-z,752.71
Wellcome Trust,2018,TRUE,10.1136/medhum-2017-011422,2644.67
Wellcome Trust,2018,TRUE,10.18632/oncotarget.25259,2793.93
Wellcome Trust,2018,FALSE,10.3389/fimmu.2018.01016,2081.73
Wellcome Trust,2018,TRUE,10.1016/j.neuroscience.2017.12.040,2548.41
Wellcome Trust,2018,FALSE,10.1016/S2214-109X(18)30124-4,5395.26
Wellcome Trust,2018,TRUE,10.1177/0963662517747200,452.08
Wellcome Trust,2018,FALSE,10.1371/journal.pntd.0006126,2262.80
Wellcome Trust,2018,TRUE,10.1128/JVI.00716-18,2072.05
Wellcome Trust,2018,FALSE,10.1038/s41467-018-03098-y,4272.16
Wellcome Trust,2018,TRUE,10.1093/brain/awy048,2963.38
Wellcome Trust,2018,TRUE,10.4269/ajtmh.17-0931,2103.53
Wellcome Trust,2018,TRUE,10.1136/medethics-2017-104588,2644.67
Wellcome Trust,2018,FALSE,10.1371/journal.pntd.0006324,2140.85
Wellcome Trust,2018,TRUE,10.1080/09581596.2018.1443203,2424.96
Wellcome Trust,2018,FALSE,10.1186/s12874-018-0486-x,1647.15
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0194735,1476.17
Wellcome Trust,2018,TRUE,10.1016/j.molcel.2018.05.026,4564.29
Wellcome Trust,2018,TRUE,10.1042/BCJ20170962,2373.42
Wellcome Trust,2018,FALSE,10.3389/fmolb.2018.00051,1421.61
Wellcome Trust,2018,FALSE,10.1136/bmjgh-2018-000730,4068.72
Wellcome Trust,2018,TRUE,10.1016/j.molcel.2018.06.004,3060.50
Wellcome Trust,2018,FALSE,10.1212/NXG.0000000000000262,2816.62
Wellcome Trust,2018,TRUE,10.1016/j.socscimed.2018.07.043,3631.25
Wellcome Trust,2018,TRUE,10.1016/j.cub.2018.09.059,5544.96
,,,,
Wellcome Trust,2018,TRUE,10.1242/dev.161133,3390.60
Wellcome Trust,2018,TRUE,10.1001/jamapediatrics.2018.1508,4185.94
Wellcome Trust,2018,TRUE,10.1016/j.ymthe.2018.03.011,2271.07
Wellcome Trust,2018,TRUE,10.1016/j.ymthe.2018.08.013,2866.79
,,,,
Wellcome Trust,2018,TRUE,10.3233/JAD-170405,2186.71
Wellcome Trust,2018,TRUE,10.1162/jocn_a_01315,1289.51
Wellcome Trust,2018,TRUE,10.1097/IAE.0000000000001965,4117.94
Wellcome Trust,2018,TRUE,10.1093/abm/kax029,1695.30
Wellcome Trust,2018,TRUE,10.1192/bjp.2018.129,3390.60
Wellcome Trust,2018,TRUE,10.1136/bjsports-2017-098733,2247.97
Wellcome Trust,2018,TRUE,10.1016/j.semcdb.2018.05.027,3690.76
Wellcome Trust,2018,TRUE,10.1080/13557858.2018.1481496,1697.47
Wellcome Trust,2018,TRUE,10.1093/tbm/iby043,1932.64
,,,,
Wellcome Trust,2018,TRUE,10.1177/0271678X17733639,542.50
Wellcome Trust,2018,TRUE,10.1177/0271678X18777928,271.25
Wellcome Trust,2018,TRUE,10.1177/0271678X18780602,271.25
Wellcome Trust,2018,TRUE,10.1177/1073858418805002,271.25
Wellcome Trust,2018,FALSE,10.1161/JAHA.117.006928,1219.49
Wellcome Trust,2018,TRUE,10.1016/j.actbio.2017.10.001,2219.31
Wellcome Trust,2018,TRUE,10.15252/emmm.201707850,2331.60
Wellcome Trust,2018,TRUE,10.1088/1361-6560/aa6070,192.13
Wellcome Trust,2018,FALSE,10.3389/fimmu.2017.01403,2102.21
Wellcome Trust,2018,TRUE,10.1088/1361-6560/aa553c,192.13
Wellcome Trust,2018,TRUE,10.1093/brain/awx288,2469.49
Wellcome Trust,2018,TRUE,10.1002/hbm.23839,2860.82
Wellcome Trust,2018,TRUE,10.1001/jamapsychiatry.2017.3582,4252.51
Wellcome Trust,2018,TRUE,10.18632/oncotarget.22048,2899.48
Wellcome Trust,2018,TRUE,10.15252/embj.201796880,3560.13
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0186513,1622.06
Wellcome Trust,2018,TRUE,10.1002/pon.4569,2430.21
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0186964,1622.06
Wellcome Trust,2018,TRUE,10.1093/nar/gkx1069,1524.64
Wellcome Trust,2018,TRUE,10.1016/j.neuroimage.2017.09.056,2529.66
Wellcome Trust,2018,TRUE,10.1016/j.placenta.2017.09.013,2986.90
Wellcome Trust,2018,TRUE,10.1097/j.pain.0000000000001069,4106.11
Wellcome Trust,2018,FALSE,10.1038/s41598-017-07679-7,1505.43
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.1436-17.2017,3057.82
Wellcome Trust,2018,FALSE,10.1016/j.celrep.2017.09.004,4517.24
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.0986-17.2017,2549.12
Wellcome Trust,2018,FALSE,10.1186/s13012-017-0641-5,1740.73
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0186687,1622.06
Wellcome Trust,2018,TRUE,10.1093/cvr/cvx203,2308.43
Wellcome Trust,2018,FALSE,10.1136/bmjopen-2017-017675,1556.29
Wellcome Trust,2018,FALSE,10.1080/20013078.2017.1388731,1486.71
Wellcome Trust,2018,TRUE,10.1093/gerona/glx214,2395.40
Wellcome Trust,2018,FALSE,10.3389/fimmu.2017.01517,970.90
Wellcome Trust,2018,TRUE,10.1186/s13148-017-0418-3,1804.14
Wellcome Trust,2018,TRUE,10.1093/jac/dkx433,2147.38
Wellcome Trust,2018,FALSE,10.1186/s13063-017-2268-x,1579.34
Wellcome Trust,2018,TRUE,10.1093/cercor/bhx307,2537.13
Wellcome Trust,2018,FALSE,10.1371/journal.pmed.1002459,3146.48
Wellcome Trust,2018,FALSE,10.1038/celldisc.2017.41,1695.30
Wellcome Trust,2018,TRUE,10.3791/57207,1845.42
Wellcome Trust,2018,TRUE,10.1017/S0033291717003075,2414.11
Wellcome Trust,2018,TRUE,10.1016/j.cell.2017.03.040,4479.20
Wellcome Trust,2018,TRUE,10.1016/j.jalz.2017.08.018,2219.31
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0187757,1622.06
Wellcome Trust,2018,FALSE,10.1186/s12969-017-0205-x,1579.34
Wellcome Trust,2018,TRUE,10.1093/cercor/bhx316,2537.13
Wellcome Trust,2018,FALSE,10.1038/s41467-017-01715-w,4272.16
Wellcome Trust,2018,TRUE,10.1007/s00395-017-0657-7,2138.34
Wellcome Trust,2018,TRUE,10.1093/cvr/cvx211,2308.43
Wellcome Trust,2018,FALSE,10.3389/fneur.2017.00610,1604.09
Wellcome Trust,2018,TRUE,10.1016/j.yjmcc.2017.10.007,1992.44
Wellcome Trust,2018,TRUE,10.1212/WNL.0000000000004728,4156.36
Wellcome Trust,2018,TRUE,10.1097/IAE.0000000000001871,4156.36
Wellcome Trust,2018,TRUE,10.1159/000481136,3142.87
Wellcome Trust,2018,FALSE,10.1186/s13023-017-0721-2,1775.32
Wellcome Trust,2018,TRUE,10.1007/s00415-017-8652-3,2138.34
Wellcome Trust,2018,TRUE,10.1136/bjophthalmol-2017-311328,2247.97
Wellcome Trust,2018,FALSE,10.1038/s41398-017-0040-3,3254.98
Wellcome Trust,2018,FALSE,10.1038/s41467-017-01676-0,4272.16
Wellcome Trust,2018,TRUE,10.1016/j.biopsych.2017.10.019,2958.10
Wellcome Trust,2018,TRUE,10.1098/rsif.2017.0376,2305.61
Wellcome Trust,2018,FALSE,10.1016/j.redox.2017.10.016,2725.99
Wellcome Trust,2018,TRUE,10.1016/j.cub.2017.10.073,4543.30
Wellcome Trust,2018,TRUE,10.1136/jech-2017-208896,2247.97
Wellcome Trust,2018,TRUE,10.1111/jgs.15175,2430.21
Wellcome Trust,2018,FALSE,10.1038/s41598-017-15021-4,1505.43
Wellcome Trust,2018,FALSE,10.1038/s41598-017-15100-6,1505.43
Wellcome Trust,2018,FALSE,10.1038/s41598-017-15249-0,1505.43
Wellcome Trust,2018,FALSE,10.1038/s41598-017-15353-1,1505.43
Wellcome Trust,2018,TRUE,10.1037/npe0000063,4109.90
Wellcome Trust,2018,TRUE,10.1016/j.ijcard.2017.11.003,3582.43
Wellcome Trust,2018,TRUE,10.1016/j.neuroimage.2017.11.009,2522.89
Wellcome Trust,2018,TRUE,10.1002/humu.23368,2724.35
Wellcome Trust,2018,TRUE,10.1074/jbc.M117.816256,2038.55
Wellcome Trust,2018,FALSE,10.3389/fimmu.2017.01636,970.90
Wellcome Trust,2018,TRUE,10.1007/s10858-017-0137-2,2138.34
Wellcome Trust,2018,FALSE,10.1038/s41467-017-01969-4,4272.16
Wellcome Trust,2018,FALSE,10.1038/s41467-017-02002-4,4272.16
Wellcome Trust,2018,FALSE,10.3389/fncel.2017.00374,1786.88
Wellcome Trust,2018,TRUE,10.1016/j.jacl.2017.11.005,2491.68
Wellcome Trust,2018,TRUE,10.18632/aging.101335,2952.60
Wellcome Trust,2018,TRUE,10.1093/brain/awx326,2147.38
Wellcome Trust,2018,FALSE,10.1186/s12889-017-4889-0,1579.34
Wellcome Trust,2018,TRUE,10.1093/scan/nsx140,848.22
,,,,
Wellcome Trust,2018,FALSE,10.3389/fphys.2017.01018,2102.21
Wellcome Trust,2018,TRUE,10.1093/nar/gkx1223,1524.64
Wellcome Trust,2018,FALSE,10.7554/eLife.29280,2560.45
Wellcome Trust,2018,TRUE,10.1124/mol.117.110551,2527.22
Wellcome Trust,2018,TRUE,10.1001/jamacardio.2017.4293,4194.22
Wellcome Trust,2018,TRUE,10.1001/jamapsychiatry.2017.3554,4194.22
Wellcome Trust,2018,TRUE,10.1136/jech-2017-209584,2247.97
Wellcome Trust,2018,FALSE,10.1186/s12874-017-0426-1,1579.34
Wellcome Trust,2018,TRUE,10.1002/glia.23283,2373.42
Wellcome Trust,2018,TRUE,10.1111/tops.12320,1638.51
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0189245,1655.86
Wellcome Trust,2018,FALSE,10.1038/s41467-017-02296-4,4272.16
Wellcome Trust,2018,TRUE,10.1016/j.ijcard.2017.11.083,3528.36
Wellcome Trust,2018,TRUE,10.1016/j.neuroimage.2017.11.066,2502.76
Wellcome Trust,2018,TRUE,10.1016/j.neuron.2017.12.002,4468.54
Wellcome Trust,2018,TRUE,10.1136/gutjnl-2017-314873,2247.97
Wellcome Trust,2018,TRUE,10.1016/j.neuroimage.2017.11.068,2504.86
Wellcome Trust,2018,TRUE,10.1016/j.devcel.2017.12.005,4455.00
Wellcome Trust,2018,TRUE,10.1016/j.bbalip.2017.12.005,4062.96
Wellcome Trust,2018,TRUE,10.1212/WNL.0000000000004828,4064.56
Wellcome Trust,2018,TRUE,10.1097/CCM.0000000000002937,4064.56
Wellcome Trust,2018,TRUE,10.1016/j.mod.2017.12.001,1930.70
Wellcome Trust,2018,TRUE,10.3389/fnins.2017.00720,1924.91
Wellcome Trust,2018,TRUE,10.1136/bmj.j5855,3458.41
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0189607,1655.86
Wellcome Trust,2018,FALSE,10.1002/acn3.522,1599.23
Wellcome Trust,2018,FALSE,10.3390/ijms18122670,1652.39
Wellcome Trust,2018,FALSE,10.1038/s41598-017-17181-9,1505.43
Wellcome Trust,2018,TRUE,10.1038/s41431-017-0061-7,2983.73
Wellcome Trust,2018,FALSE,10.1038/s41598-017-17412-z,1505.43
Wellcome Trust,2018,TRUE,10.1038/s41430-017-0063-0,3119.35
Wellcome Trust,2018,FALSE,10.1038/s41598-017-18094-3,1505.43
Wellcome Trust,2018,TRUE,10.1212/WNL.0000000000004762,4038.80
Wellcome Trust,2018,TRUE,10.1016/j.neuroimage.2017.11.033,2505.82
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.2602-17.2017,2494.80
Wellcome Trust,2018,TRUE,10.1016/j.ophtha.2017.11.020,2689.89
Wellcome Trust,2018,TRUE,10.1111/dmcn.13636,2373.42
Wellcome Trust,2018,TRUE,10.1002/mrm.27036,2119.13
Wellcome Trust,2018,FALSE,10.1186/s12905-017-0488-6,1579.34
Wellcome Trust,2018,TRUE,10.1136/jnnp-2017-317327,2247.97
Wellcome Trust,2018,TRUE,10.1007/s00401-017-1798-3,2138.34
Wellcome Trust,2018,TRUE,10.15252/embj.201796692,3560.13
Wellcome Trust,2018,FALSE,10.1186/s13073-017-0499-9,2051.99
Wellcome Trust,2018,TRUE,10.1186/s13075-017-1495-6,2017.41
Wellcome Trust,2018,FALSE,10.3389/fpsyg.2017.02363,1924.91
Wellcome Trust,2018,TRUE,10.1038/s41431-017-0082-2,2983.73
Wellcome Trust,2018,FALSE,10.1038/s41467-017-02081-3,4272.16
Wellcome Trust,2018,TRUE,10.1098/rsif.2017.0792,2305.61
Wellcome Trust,2018,TRUE,10.1016/j.jcjo.2017.10.006,2695.33
Wellcome Trust,2018,TRUE,10.1016/j.ophtha.2017.12.013,2698.87
Wellcome Trust,2018,TRUE,10.1016/j.canep.2017.11.005,2674.73
Wellcome Trust,2018,FALSE,10.1186/s12884-017-1627-7,1579.34
Wellcome Trust,2018,FALSE,10.1371/journal.pone.0190429,1655.86
Wellcome Trust,2018,TRUE,10.1016/j.plrev.2017.09.001,3244.47
Wellcome Trust,2018,TRUE,10.1016/j.ymthe.2017.12.001,2889.10
Wellcome Trust,2018,TRUE,10.1523/JNEUROSCI.2474-17.2017,3001.38
Wellcome Trust,2018,FALSE,10.1016/j.nicl.2017.12.020,1421.98
Wellcome Trust,2018,TRUE,10.1016/j.neuroimage.2017.10.060,2527.96
Wellcome Trust,2018,TRUE,10.1016/j.vaccine.2017.10.085,2076.54
Wellcome Trust,2018,TRUE,10.1016/j.neuroimage.2017.06.051,2527.96
Wellcome Trust,2018,TRUE,10.1212/WNL.0000000000004932,3997.83
Wellcome Trust,2018,TRUE,10.1242/dev.146910,3752.83
Wellcome Trust,2018,TRUE,10.1136/jnnp-2017-317253,2247.97
Wellcome Trust,2018,TRUE,10.1088/1361-6560/aa9502,192.13
Wellcome Trust,2018,TRUE,10.1093/nar/gkx1302,1829.57
Wellcome Trust,2018,TRUE,10.1039/c7cc08024g,1152.80
