institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;Euro;is_hybrid
Wellcome Trust;2015;PMC4224576;25340566;10.1039/c3fd00131h;Royal Society of Chemistry;Faraday Discussions;1359-6640;2201.24;TRUE
Wellcome Trust;2015;PMC4449784;25721491;10.1111/cei.12610;Wiley;Clinical and Experimental Immunology;0009-9104, 1365-2249;2223.90;TRUE
Wellcome Trust;2015;PMC4286113;25450898;10.1016/j.appet.2014.11.002;Elsevier;Appetite;0195-6663, 1095-8304;2226.79;TRUE
Wellcome Trust;2015;PMC4167169;24632847;10.1007/s00127-014-0857-5;Springer;Social Psychiatry and Psychiatric Epidemiology;0933-7954, 1433-9285;2227.58;TRUE
Wellcome Trust;2015;PMC4565717;26003949;10.1016/j.joca.2015.05.006;Elsevier;Osteoarthritis and Cartilage;1063-4584, 1522-9653;2300.19;TRUE
Wellcome Trust;2015;PMC4410287;25454616;10.1016/j.eururo.2014.10.027;Elsevier;European Urology;0302-2838, 1873-7560;2301.48;TRUE
Wellcome Trust;2015;PMC3863956;24036287;10.1016/j.pain.2013.09.003;Elsevier;Pain;0304-3959, 1872-6623;2313.19;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4245712;25217366;10.1016/j.schres.2014.08.007;Elsevier;Schizophrenia Research;0920-9964, 1573-2509;2323.00;TRUE
Wellcome Trust;2015;PMC4267508;25305712;10.1016/j.jns.2014.09.039;Elsevier;Journal of Neurological Sciences;0022-510X, 1878-5883;2331.56;TRUE
Wellcome Trust;2015;PMC4410298;25001888;10.1016/j.eururo.2014.06.034;Elsevier;European Urology;0302-2838, 1873-7560;2334.77;TRUE
Wellcome Trust;2015;PMC4265732;25446164;10.1016/j.vph.2014.09.003;Elsevier;Vascular Pharmacology;1537-1891, 1879-3649;2334.93;TRUE
Wellcome Trust;2015;PMC4222738;25285900;10.1016/j.jad.2014.08.057;Elsevier;Journal of Affective Disorders;0165-0327, 1573-2517;2337.11;TRUE
Wellcome Trust;2015;PMC4216933;25371813;10.1136/openhrt-2014-000176;BMJ;Open Heart;2053-3624;2338.82;FALSE
Wellcome Trust;2015;PMC4342409;;10.1016/j.ultrasmedbio.2014.09.018;Elsevier;Ultrasound in Medicine and Biology;0301-5629, 1879-291X;2351.28;TRUE
Wellcome Trust;2015;PMC4417049;25752539;10.1016/j.jamda.2015.01.086;Elsevier;Journal of the American Medical Directors Association;1525-8610, 1538-9375;2363.34;TRUE
Wellcome Trust;2015;PMC4516011;25765553;10.1136/heartjnl-2014-307251;BMJ ;Heart;1355-6037, 1468-201X;2367.14;TRUE
Wellcome Trust;2015;PMC4607059;26487803;10.2147/IJN.S86440;Dove Press;International Journal of Nanomedicine;1176-9114, 1178-2013;2371.19;FALSE
Wellcome Trust;2015;PMC4368440;25746278;10.1016/j.msec.2015.02.002;Elsevier;Materials Science and Engineering: C;0928-4931, 1873-0191;2387.34;TRUE
Wellcome Trust;2015;PMC4259902;;10.1016/j.ultrasmedbio.2014.07.006;Elsevier;Ultrasound in Medicine and Biology;0301-5629, 1879-291X;2397.95;TRUE
Wellcome Trust;2015;PMC4195753;25218455;10.1016/j.ultrasmedbio.2014.06.003;Elsevier;Ultrasound in Medicine and Biology;0301-5629, 1879-291X;2400.70;TRUE
Wellcome Trust;2015;PMC4188983;25282568;10.1016/j.jaci.2014.08.011;Elsevier;Journal of Allergy & Clinical Immunology;0091-6749, 1097-6825;2401.47;TRUE
Wellcome Trust;2015;PMC4291455;25450852;10.1016/j.joca.2014.10.007;Elsevier;Osteoarthritis and Cartilage;1063-4584, 1522-9653;2402.85;TRUE
Wellcome Trust;2015;PMC4647643;25905678;10.1080/03630242.2015.1039180;Taylor & Francis;Women & Health;0363-0242, 1541-0331;2411.65;TRUE
Wellcome Trust;2015;PMC4339700;25200733;10.1016/j.siny.2014.08.007;Elsevier;Seminars in Fetal and Neonatal Medicine;1744-165X, 1878-0946;2418.75;TRUE
Wellcome Trust;2015;PMC4351857;24750423;10.1111/iep.12076;Wiley;International Journal of Experimental Pathology;0959-9673, 1365-2613;2427.84;TRUE
Wellcome Trust;2015;PMC4386983;25204670;10.1111/bph.12899;Wiley;British Journal of Pharmacology;0007-1188, 1476-5381;2427.84;TRUE
Wellcome Trust;2015;PMC4613519;26551720;10.1042/BST20150090;Portland Press Ltd.;Biochemical Society. Transactions;0300-5127, 1470-8752;2427.84;TRUE
Wellcome Trust;2015;PMC4359051;25766941;10.1016/j.jacc.2014.12.038;Elsevier;Journal of the American College of Cardiology;0735-1097, 1558-3597;2450.23;TRUE
Wellcome Trust;2015;PMC4111853;24030945;10.1210/jc.2013-1069;;Journal of Clinical Endocrinology & Metabolism;0021-972X, 1945-7197;2498.69;TRUE
Wellcome Trust;2015;PMC4232363;25299963;10.1016/j.atherosclerosis.2014.09.024;Elsevier;Atherosclerosis;0021-9150, 1879-1484;2524.43;TRUE
Wellcome Trust;2015;PMC4512259;26010862;10.1016/j.psyneuen.2015.05.002;Elsevier;Psychoneuroendocrinology;0306-4530, 1873-3360;2542.99;TRUE
Wellcome Trust;2015;PMC4575701;25956320;10.1007/s00018-015-1915-1;Springer;Cellular and Molecular Life Sciences;1420-682X, 1420-9071;2549.10;TRUE
Wellcome Trust;2015;PMC4510153;;10.1016/j.ultrasmedbio.2015.04.006;Elsevier;Ultrasound in Medicine and Biology;0301-5629, 1879-291X;2577.72;TRUE
Wellcome Trust;2015;PMC4359020;25537754;10.1111/mve.12090;Wiley;Medical and Veterinary Entomology;0269-283X, 1365-2915;2586.05;TRUE
Wellcome Trust;2015;PMC4689774;26268781;10.1007/s00520-015-2860-0;Springer;Supportive Care in Cancer;0941-4355, 1433-7339;2589.36;TRUE
Wellcome Trust;2015;PMC1044528;12194425;10.1057/sth.2015.10;Palgrave MacMillan;Social Theory and Health;0025-7273;2589.70;TRUE
Wellcome Trust;2015;PMC4292939;25461862;10.1016/j.socscimed.2014.11.029;Elsevier;Social Science and Medicine;0277-9536, 1873-5347;2599.06;TRUE
Wellcome Trust;2015;PMC4420518;25641651;10.1002/pro.2640;;Protein Science;0961-8368, 1469-896X;2618.34;TRUE
Wellcome Trust;2015;PMC4410296;;10.1016/j.eururo.2014.11.003;Elsevier;European Urology;0302-2838, 1873-7560;2620.72;TRUE
Wellcome Trust;2015;PMC4302218;25465704;10.1016/j.placenta.2014.10.012;Elsevier;Placenta;0143-4004, 1532-3102;2636.11;TRUE
Wellcome Trust;2015;PMC4631798;26516000;10.1016/j.jacc.2015.08.862;Elsevier ;Journal of the American College of Cardiology;0735-1097, 1558-3597;2639.53;TRUE
Wellcome Trust;2015;PMC4353876;;10.1007/s12098-014-1487-3;Springer;Indian Journal of Pediatrics;0019-5456, 0973-7693;2652.19;TRUE
Wellcome Trust;2015;PMC4372163;25734238;10.1097/CEJ.0000000000000140;Wolters Kluwer (inc Lippincott, Williams and Wilkins);European Journal of Cancer Prevention;0959-8278, 1473-5709;2669.30;TRUE
Wellcome Trust;2015;PMC4251192;24550372;10.1136/gutjnl-2013-306508;BMJ ;Gut;0017-5749, 1468-3288;2682.76;TRUE
Wellcome Trust;2015;PMC4345520;25428933;10.1136/jech-2014-204733;BMJ;Journal of Epidemiology and Community Health;0143-005X, 1470-2738;2682.76;TRUE
Wellcome Trust;2015;PMC4345808;25351510;10.1136/heartjnl-2014-306387;BMJ;Heart;1355-6037, 1468-201X;2682.76;TRUE
Wellcome Trust;2015;PMC4516003;25433034;10.1136/jnnp-2014-309040;BMJ;Journal of Neurology, Neurosurgery and Psychiatry;0022-3050, 1468-330X;2682.76;TRUE
Wellcome Trust;2015;PMC4176281;25284891;10.1017/mdh.2014.49;Cambridge University Press;Medical History;0025-7273;2740.06;TRUE
Wellcome Trust;2015;PMC4176276;25284893;10.1017/mdh.2014.51;CUP;Medical History;0025-7273;2743.46;TRUE
Wellcome Trust;2015;PMC4266533;25447525;10.1016/j.febslet.2014.10.043;Elsevier;FEBS Letters;0014-5793, 1873-3468;2746.01;TRUE
Wellcome Trust;2015;PMC4430712;25897675;10.1038/bjc.2015.109;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;2751.55;TRUE
Wellcome Trust;2015;PMC4478974;25908604;10.1093/annonc/mdv188;Oxford University Press;Annals of Oncology;0923-7534, 1569-8041;2751.55;TRUE
Wellcome Trust;2015;PMC4647536;;10.1038/bjc.2015.179;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;2751.55;TRUE
Wellcome Trust;2015;PMC4498463;25940599;10.1017/S0007114515001178;Cambridge University Press;British Journal of Nutrition;0007-1145, 1475-2662;2760.32;TRUE
Wellcome Trust;2015;PMC4334496;25457200;10.1016/j.jhep.2014.10.016;Elsevier;Journal of Hepatology;0168-8278, 1600-0641;2762.37;TRUE
Wellcome Trust;2015;PMC4172989;24197169;10.1007/s00787-013-0488-5;Springer;European Child and Adolescent Psychiatry;1018-8827, 1435-165X;2767.63;TRUE
Wellcome Trust;2015;PMC4199141;25218504;10.1016/j.jbiomech.2014.08.015;Elsevier;Journal of Biomechanics;0021-9290, 1873-2380;2769.92;TRUE
Wellcome Trust;2015;PMC4383638;25807277;10.1097/SLE.0000000000000139;Wolters Kluwer (inc Lippincott, Williams and Wilkins);Surgical Laparoscopy Endoscopy & Percutaneous Techniques;1530-4515, 1534-4908;2786.85;TRUE
Wellcome Trust;2015;PMC4287682;25403480;10.1007/s00125-014-3434-2;Springer;Diabetologia;0012-186X, 1432-0428;2790.40;TRUE
Wellcome Trust;2015;PMC4271736;25461787;10.1016/j.brat.2014.09.011;Elsevier;Behaviour Research and Therapy;0005-7967, 1873-622X;2792.95;TRUE
Wellcome Trust;2015;PMC4294422;25462806;10.1016/j.pep.2014.11.005;Elsevier;Protein Expression Purification;1046-5928, 1096-0279;2804.67;TRUE
Wellcome Trust;2015;PMC4247378;25168670;10.1016/j.pain.2014.08.023;Elsevier;Pain;0304-3959, 1872-6623;2812.25;TRUE
Wellcome Trust;2015;PMC4503794;25526971;10.1016/j.biopsych.2014.09.023;Elsevier;Biological Psychiatry;0006-3223, 1873-2402;2815.66;TRUE
Wellcome Trust;2015;PMC4317192;;10.1016/j.nmd.2014.09.012;Elsevier;Neuromuscular Disorders;0960-8966, 1873-2364;2820.21;TRUE
Wellcome Trust;2015;PMC4251701;25305681;10.1016/j.ijcard.2014.09.005;Elsevier;International Journal of Cardiology;0167-5273, 1874-1754;2821.49;TRUE
Wellcome Trust;2015;PMC4416082;25339642;10.1093/rheumatology/keu389;Oxford University Press;Rheumatology;1462-0324, 1462-0332;2832.48;TRUE
Wellcome Trust;2015;PMC4513890;26217072;10.1093/shm/hkv028;Oxford University Press;Social History of Medicine;0951-631X, 1477-4666;2832.48;TRUE
Wellcome Trust;2015;PMC4288933;25503607;10.1093/jmp/jhu045;Oxford University Press;Journal of Medicine & Philosophy;0360-5310, 1744-5019;2832.48;TRUE
Wellcome Trust;2015;PMC4150986;25011621;10.1016/j.jbiomech.2014.05.015;;Journal of biomechanics;0021-9290, 1873-2380;2849.27;TRUE
Wellcome Trust;2015;PMC4547099;25847421;10.1016/j.mrfmmm.2015.01.013;Elsevier;Mutation Research;0027-5107, 1873-135X;2879.93;TRUE
Wellcome Trust;2015;PMC4471129;25484314;10.1016/j.bbagen.2014.11.021;Elsevier;Biochimica et Biophysica Acta (BBA): General Subjects;0006-3002;2889.48;TRUE
Wellcome Trust;2015;PMC4337747;25745364;10.1080/15295192.2015.992732;Taylor & Francis;Parenting: Science and Practice;1529-5192, 1532-7922;2893.99;TRUE
Wellcome Trust;2015;PMC4315134;25447851;10.1053/j.gastro.2014.10.041;Elsevier;Gastroenterology;0016-5085, 1528-0012;2920.03;TRUE
Wellcome Trust;2015;PMC4498461;25946517;10.1017/S0007114515001166;Cambridge University Press;British Journal of Nutrition;0007-1145, 1475-2662;2946.60;TRUE
Wellcome Trust;2015;PMC4258085;24407836;10.1002/hep.26999;Wiley;Hepatology;0270-9139, 1527-3350;2967.87;TRUE
Wellcome Trust;2015;PMC4547089;25576887;10.1016/j.bbadis.2015.01.001;Elsevier;BBA;0006-3002;2993.92;TRUE
Wellcome Trust;2015;PMC4443798;25545919;10.2174/1566523214666141114204943;Bentham Science;Current Gene Therapy;1566-5232, 1875-5631;3036.50;TRUE
Wellcome Trust;2015;PMC4510206;25241147;10.1016/j.molonc.2014.08.014;Elsevier;Molecular Oncology;1574-7891, 1878-0261;3048.29;TRUE
Wellcome Trust;2015;PMC4301672;25642432;10.1002/acn3.143;Wiley;Annals of Clinical and Translational Neurology;2328-9503;3054.22;FALSE
Wellcome Trust;2015;PMC4509710;26093923;10.1016/j.jcmg.2015.03.007;Elsevier;JACC Cardiovascular Imaging;1936-878X, 1876-7591;3060.59;TRUE
Wellcome Trust;2015;PMC4534688;26288836;10.1016/j.ebiom.2015.05.016;Elsevier;EBioMedicine;2352-3964;3090.69;FALSE
Wellcome Trust;2015;PMC4302217;25434970;10.1016/j.placenta.2014.11.005;Elsevier;Placenta;0143-4004, 1532-3102;3092.52;TRUE
Wellcome Trust;2015;PMC4452546;26046734;10.1016/j.jacc.2015.03.573;Elsevier;Journal of the American College of Cardiology;0735-1097, 1558-3597;3095.39;TRUE
Wellcome Trust;2015;PMC4631809;26051529;10.1016/j.hrthm.2015.06.005;Elsevier;Heart Rhythm;1547-5271, 1556-3871;3121.82;TRUE
Wellcome Trust;2015;PMC4229643;24986330;10.1016/j.tem.2014.05.001;Elsevier;Trends in Endocrinology and Metabolism;1043-2760, 1879-3061;3124.66;TRUE
Wellcome Trust;2015;PMC4508360;;10.1016/j.jhep.2015.03.024;Elsevier;Journal of Hepatology;0168-8278, 1600-0641;3149.83;TRUE
Wellcome Trust;2015;PMC4501173;26025000;10.1136/jmedgenet-2015-103077;BMJ ;Journal of Medical Genetics;0022-2593, 1468-6244;3156.19;TRUE
Wellcome Trust;2015;PMC4345921;25624462;10.1136/jmedgenet-2014-102681;BMJ ;Journal of Medical Genetics;0022-2593, 1468-6244;3156.19;TRUE
Wellcome Trust;2015;PMC4484361;26052118;10.1136/medhum-2014-010606;BMJ ;British Medical Journal (Medical Humanities) ;1468-215X, 1473-4265;3156.19;TRUE
Wellcome Trust;2015;PMC4431322;25908746;10.1136/vr.102814;BMJ ;Veterinary Record;0042-4900, 2042-7670;3156.19;TRUE
Wellcome Trust;2015;PMC4576091;26248378;10.1128/AAC.01193-15;American Society for Microbiology;Antimicrobial Agents and Chemotherapy;0066-4804, 1098-6596;3161.24;TRUE
Wellcome Trust;2015;PMC4401447;;10.1016/j.prevetmed.2015.02.022;Elsevier;Preventive Veterinary Medicine;0167-5877, 1873-1716;3210.78;TRUE
Wellcome Trust;2015;PMC4077759;24732874;10.1097/QAI.0000000000000169;Wolters Kluwer;Journal of Acquired Immune Deficiency Syndromes;1525-4135, 1944-7884;3211.02;TRUE
Wellcome Trust;2015;PMC4473356;25400244;10.1002/smll.201402686;Wiley;Small;1613-6810, 1613-6829;3237.12;TRUE
Wellcome Trust;2015;PMC4647875;26484634;10.1038/bjc.2015.270;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;3237.12;TRUE
Wellcome Trust;2015;PMC4453657;25535731;10.1038/bjc.2014.643;Nature Publishing Group;British Journal of Cancer;0007-0920, 1532-1827;3237.12;TRUE
Wellcome Trust;2015;PMC4559908;26001724;10.1093/brain/awv132;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4240300;25351740;10.1093/brain/awu293;Oxford University Press;Brain;0006-8950, 1460-2156;3237.12;TRUE
Wellcome Trust;2015;PMC4245969;;10.1093/nar/gku870;Oxford University Press;Nucleic Acids Research;0305-1048, 1362-4962;3269.49;FALSE
Wellcome Trust;2015;PMC4154788;25101555;10.1097/QCO.0000000000000094;Walters Kluwer Health/Lippincott Williams & Wilkins;Current Opinion in Infectious Diseases;0951-7375, 1473-6527;3325.57;TRUE
Wellcome Trust;2015;PMC4643757;26664007;10.1016/j.cma.2015.03.022;Elsevier;Computer Methods in Applied Mechanics and Engineering;0045-7825, 1879-2138;3331.10;TRUE
Wellcome Trust;2015;PMC4652067;26067147;10.1038/jid.2015.217;Nature Publishing Group;Journal of Investigative Dermatology;0022-202X, 1523-1747;3398.98;TRUE
Wellcome Trust;2015;PMC4650270;26288357;10.1038/jid.2015.319;Nature Publishing Group;Journal of Investigative Dermatology;0022-202X, 1523-1747;3398.98;TRUE
Wellcome Trust;2015;PMC4539947;25815427;10.1038/jid.2015.114;Nature Publishing Group;Journal of Investigative Dermatology;0022-202X, 1523-1747;3398.98;TRUE
Wellcome Trust;2015;PMC4568891;26218599;10.1016/j.canep.2015.05.006;Wolters Kluwer;AIDS UK;0269-9370, 1473-5571;3446.22;TRUE
Wellcome Trust;2015;PMC4464505;25985152;10.1016/j.biomaterials.2015.04.055;Elsevier;Biomaterials;0142-9612, 1878-5905;3469.46;TRUE
Wellcome Trust;2015;PMC4387204;25585299;10.1097/QAI.0000000000000511;Lippincott, Williams & Wilkins;Journal of Acquired Immune Deficiency Syndromes;1525-4135, 1944-7884;3559.79;TRUE
Wellcome Trust;2015;PMC4160345;25175707;10.1016/j.devcel.2014.06.027;Elsevier;Developmental Cell;1534-5807, 1878-1551;3613.95;TRUE
Wellcome Trust;2015;PMC4375938;25684225;10.1016/j.stemcr.2015.01.007;Elsevier;Stem Cell Reports;2213-6711;3680.03;FALSE
Wellcome Trust;2015;PMC4228048;25308074;10.1016/j.cub.2014.08.067;Elsevier;Current Biology;0960-9822, 1879-0445;3687.23;TRUE
Wellcome Trust;2015;PMC4342408;25435325;10.1016/j.str.2014.10.007;Elsevier;Structure;0969-2126, 1878-4186;3717.64;TRUE
Wellcome Trust;2015;PMC4318641;25426570;10.1097/HJH.0000000000000445;Wolters Kluwer;Journal of Hypertension;0263-6352, 1473-5598;3796.63;TRUE
Wellcome Trust;2015;PMC4589735;25553393;10.1016/j.coi.2014.12.002;Elsevier;Current Opinion in Immunology;0952-7915, 1879-0372;3797.63;TRUE
Wellcome Trust;2015;PMC4210638;25263755;10.1016/j.neuron.2014.09.010;Elsevier;Neuron;0896-6273, 1097-4199;3824.99;TRUE
Wellcome Trust;2015;PMC4252164;25454592;10.1016/j.cub.2014.10.019;;Current biology : CB;0960-9822, 1879-0445;3857.97;TRUE
Wellcome Trust;2015;PMC4228054;25447992;10.1016/j.cub.2014.09.045;Elsevier;Current Biology;0960-9822, 1879-0445;3901.28;TRUE
Wellcome Trust;2015;PMC4617288;25932687;10.1097/j.pain.0000000000000206;Wolters Kluwer (inc Lippincott, Williams and Wilkins);Pain;0304-3959, 1872-6623;3941.60;TRUE
Wellcome Trust;2015;PMC4232310;;10.1016/j.molcel.2014.09.008;Elsevier;Molecular Cell;1097-2765, 1097-4164;3969.67;TRUE
Wellcome Trust;2015;PMC4166042;24906112;10.1097/QAD.0000000000000362;Wolters Kluwer;Aids UK;0269-9370, 1473-5571;3991.79;TRUE
Wellcome Trust;2015;PMC4321886;25651180;10.1016/j.cmet.2015.01.009;Elsevier;Cell Metabolism;1550-4131, 1932-7420;4010.16;TRUE
Wellcome Trust;2015;PMC4312966;25497299;10.1192/bjp.bp.114.146324;Royal College of Psychiatrists;British Journal of Psychiatry;0007-1250, 1472-1465;4046.40;TRUE
Wellcome Trust;2015;PMC4283589;25359925;10.1192/bjp.bp.114.144519;Royal College of Psychiatrists;British Journal of Psychiatry;0007-1250, 1472-1465;4046.40;TRUE
Wellcome Trust;2015;PMC4217028;25257062;10.1192/bjp.bp.113.141796;Royal College of Psychiatrists;British Journal of Psychiatry;0007-1250, 1472-1465;4046.40;TRUE
Wellcome Trust;2015;PMC4431606;25976288;10.1136/bmj.h2145;BMJ;BMJ;0959-8138, 1756-1833;4127.33;TRUE
Wellcome Trust;2015;PMC4413837;25896935;10.1136/bmj.h1551;BMJ;BMJ;0959-8138, 1756-1833;4127.33;TRUE
Wellcome Trust;2015;PMC4261079;25470549;10.1016/j.cmet.2014.11.006;Elsevier;Cell Metabolism;1550-4131, 1932-7420;4219.57;TRUE
Wellcome Trust;2015;PMC4306544;25578363;10.1016/j.neuron.2014.12.030;Elsevier;Neuron;0896-6273, 1097-4199;4280.55;TRUE
Wellcome Trust;2015;PMC4559596;26256535;10.1016/j.str.2015.06.023;Elsevier;Structure;0969-2126, 1878-4186;4305.92;TRUE
Wellcome Trust;2015;PMC4304720;25601202;10.1016/j.immuni.2014.12.023;Elsevier;Immunity;1074-7613, 1097-4180;4351.04;TRUE
Wellcome Trust;2015;PMC4533101;25801351;10.1038/icb.2015.17;Nature Publishing Group;Immunology and cell biology;0818-9641, 1440-1711;4531.97;TRUE
Wellcome Trust;2015;PMC4262734;25490266;10.1016/j.devcel.2014.10.023;Elsevier;Developmental Cell;1534-5807, 1878-1551;4696.17;TRUE
Wellcome Trust;2015;PMC4271767;25467409;10.1016/j.chom.2014.10.010;Elsevier;Cell Host & Microbe;1931-3128, 1934-6069;4754.13;TRUE
Wellcome Trust;2015;PMC3778888;;10.1016/j.cell.2013.07.047;Elsevier;Cell ;0092-8674, 1097-4172;4762.84;TRUE
Wellcome Trust;2015;PMC4301191;;10.1136/bmj.g7873;BMJ ;BMJ;0959-8138, 1756-1833;4855.68;TRUE
Wellcome Trust;2015;PMC4373601;;10.1136/bmj.h1295;BMJ ;BMJ;0959-8138, 1756-1833;4855.68;TRUE
Wellcome Trust;2015;PMC4259493;25433700;10.1016/j.cell.2014.10.056;Elsevier;Cell;0092-8674, 1097-4172;4926.22;TRUE
Wellcome Trust;2015;PMC4250265;25457166;10.1016/j.molcel.2014.10.003;Elsevier;Molecular Cell;1097-2765, 1097-4164;5058.96;TRUE
Wellcome Trust;2015;PMC4510150;26070483;10.1016/j.immuni.2015.05.014;Elsevier;Immunity;1074-7613, 1097-4180;5101.70;TRUE
Wellcome Trust;2015;PMC4518499;26175417;10.1016/j.ccell.2015.06.001;Elsevier;Cancer Cell;1535-6108, 1878-3686;5122.47;TRUE
Wellcome Trust;2015;PMC4331286;25639242;10.1016/j.cub.2014.12.034;Elsevier;Current Biology;0960-9822, 1879-0445;5142.81;TRUE
Wellcome Trust;2015;PMC4431668;25921538;10.1016/j.celrep.2015.03.068;Elsevier;Cell Reports;2211-1247;5148.09;FALSE
Wellcome Trust;2015;PMC4590545;26344775;10.1016/j.celrep.2015.08.022;Elsevier;Cell Reports;2211-1247;5239.58;FALSE
Wellcome Trust;2015;PMC4571823;26321638;10.1016/j.celrep.2015.08.012;Elsevier;Cell Reports;2211-1247;5240.07;FALSE
Wellcome Trust;2015;PMC4597109;26278173;10.1016/j.str.2015.06.028;Elsevier;Structure;0969-2126, 1878-4186;5277.81;TRUE
Wellcome Trust;2015;PMC4407286;25753410;10.1016/j.celrep.2015.02.016;Elsevier ;Cell Reports;2211-1247;5278.31;FALSE
Wellcome Trust;2015;PMC4386026;25818292;10.1016/j.celrep.2015.02.059;Elsevier;Cell Reports;2211-1247;5437.13;FALSE
Wellcome Trust;2015;PMC4410947;25910207;10.1016/j.cell.2015.03.027;Elsevier;Cell;0092-8674, 1097-4172;5585.02;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4606826;;10.1080/17546559.2015.1077390;Taylor & Francis;Journal of Medieval Iberian Studies;;723.50;TRUE
Wellcome Trust;2015;PMC4284544;25512499;10.1073/pnas.1411979112;Dartmouth;Proceedings of the National Academy of Sciences;0027-8424, 1091-6490;828.58;TRUE
Wellcome Trust;2015;PMC4280588;25489104;10.1073/pnas.1420159112;PNAS;Proc Natl Acad Sci U S A;0027-8424, 1091-6490;862.53;TRUE
Wellcome Trust;2015;PMC4267352;25422429;10.1073/pnas.1410378111;National Academy of Sciences of the United States of America;PNAS (Proceedings of the National Academy of Sciences);0027-8424, 1091-6490;867.51;TRUE
Wellcome Trust;2015;PMC4299580;25225948;10.1164/rccm.201405-0864OC;American Thoracic Society;American Journal of Critical Care and Respiratory Medicine;1073-449X, 1535-4970;890.81;TRUE
Wellcome Trust;2015;PMC4267347;25326418;10.1073/pnas.1418399111;PNAS;Proc Natl Acad Sci U S A;0027-8424, 1091-6490;893.62;TRUE
Wellcome Trust;2015;PMC4291635;;10.1073/pnas.1412817112;PNAS;Proceedings of the National Academy of Sciences USA;0027-8424, 1091-6490;1055.81;TRUE
Wellcome Trust;2015;PMC4613707;25990447;10.1042/BSR20140168;Portland Press;Bioscience Reports;0144-8463, 1573-4935;1124.90;FALSE
;;;;;;;;;
Wellcome Trust;2015;PMC4284560;25512512;10.1073/pnas.1410938111;PNAS;Proceedings of the National Academy of Sciences;0027-8424, 1091-6490;1325.13;TRUE
Wellcome Trust;2015;PMC4284530;25512492;10.1073/pnas.1413922112;National Academy of Sciences;Proceedings of the National Academy of Sciences ;0027-8424, 1091-6490;1525.49;TRUE
Wellcome Trust;2015;PMC2291959;;10.1109/TMTT.2015.2472019;IEEE;IEEE Transactions on microwave theory and techniques;1524-0215, 1943-4731;1591.50;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4066400;;10.1101/gad.240291.114;Cold Spring Harbor Laboratory Press;Genes and Development;0890-9369, 1549-5477;1646.98;TRUE
Wellcome Trust;2015;PMC4241455;25418316;10.1016/j.bpj.2014.10.001;Elsevier ;Biophysical Journal;0006-3495, 1542-0086;1654.06;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4199376;25030888;10.1101/gr.175547.114;CSHL;Genome Research;1088-9051, 1549-5469;1726.46;TRUE
Wellcome Trust;2015;PMC4702375;26163294;10.1186/s12889-015-1864-5;BioMed Central;BioMed Central Public Health;1471-2458;1773.94;FALSE
Wellcome Trust;2015;PMC4375440;25762312;10.1016/j.bpj.2015.01.012;Elsevier;Biophysical Journal;0006-3495, 1542-0086;1775.32;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4557416;;10.1016/j.jth.2015.06.005;Elsevier;Journal of Transport & Health;;1829.97;TRUE
Wellcome Trust;2015;PMC4456998;25992724;10.1016/j.bpj.2015.04.009;Elsevier;Biophysical Journal;0006-3495, 1542-0086;1873.33;TRUE
Wellcome Trust;2015;PMC4375533;25809255;10.1016/j.bpj.2015.02.013;Elsevier;Biophysical Journal;0006-3495, 1542-0086;1886.59;TRUE
;;;;;;;;;
Wellcome Trust;2015;PMC4678116;26222953;10.1016/j.mod.2015.07.001;Elsevier;Mechanisms of Development;0925-4773, 1872-6356;1916.75;TRUE
Wellcome Trust;2015;4666412;26424507;10.1016/j.jneumeth.2015.09.018;Elsevier;Journal of Neuroscience Methods;0165-0270, 1872-678X;1930.04;TRUE
Wellcome Trust;2015;PMC4610194;26328685;10.1121/1.4923452;Acoustical Society of America;Journal of the Acoustical Society of America;0001-4966, 1520-8524;1931.02;TRUE
Wellcome Trust;2015;PMC4659419;;10.1016/j.nepig.2015.06.001;Elsevier;Neuroepigenetics;;1996.22;FALSE
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Wellcome Trust;2015;PMC4534224;26195803;10.1073/pnas.1502902112;National Academy of Sciences;PNAS;0027-8424, 1091-6490;2184.11;TRUE
Wellcome Trust;2015;PMC4281827;25301707;10.1182/blood-2014-06-580597;American Society of Hematology;Blood;0006-4971, 1528-0020;2187.24;TRUE
Wellcome Trust;2015;PMC4281823;25352128;10.1182/blood-2014-05-579375;American Society of Hematology;Blood;0006-4971, 1528-0020;2187.24;TRUE
Wellcome Trust;2015;PMC4403478;25694598;10.1128/jvi.00097-15;American Society for Microbiology;Journal of Virology;0022-538X, 1098-5514;2205.13;TRUE
Wellcome Trust;2015;PMC4157146;25192045;10.1016/j.ajhg.2014.08.005;Elsevier;American Journal of Human Genetics;0002-9297, 1537-6605;2230.59;TRUE
