institution,DOI,is_hybrid,euro,period
University of Oxford,10.1097/HJH.0000000000002033,FALSE,4404.874932,2019
University of Oxford,10.3389/fneur.2018.00941,FALSE,2327.513994,2019
University of Oxford,10.1016/j.neuroimage.2018.12.015,TRUE,3170.219364,2019
University of Oxford,10.1002/hbm.24465,FALSE,1696.95,2019
University of Oxford,10.1093/cercor/bhy290,FALSE,2673.2619,2019
University of Oxford,10.1155/2018/4580919,FALSE,1615.27014,2019
University of Oxford,10.1038/s41467-018-07743-4,FALSE,4479.948,2019
University of Oxford,10.1038/s41436-018-0375-z,FALSE,3801.168,2019
University of Oxford,10.1016/j.jagp.2018.10.008,FALSE,3533.887062,2019
University of Oxford,10.1128/JB.00545-18,FALSE,3866.89653,2019
University of Oxford,10.7554/eLife.39865,FALSE,2656.054827,2019
University of Oxford,10.1016/j.stem.2018.10.023,FALSE,5428.791936,2019
University of Oxford,10.3389/fimmu.2018.02539,FALSE,3063.877164,2019
University of Oxford,10.1093/bioinformatics/bty964,FALSE,2092.905,2019
University of Oxford,10.1093/europace/euy226,FALSE,2554.4754,2019
University of Oxford,10.1016/j.sleep.2018.10.021,FALSE,3344.518755,2019
University of Oxford,10.1016/j.chembiol.2018.11.001,FALSE,5293.183005,2019
University of Oxford,10.1016/j.jtbi.2018.11.016,FALSE,2851.566093,2019
University of Oxford,10.1038/s41366-018-0263-2,FALSE,3393.9,2019
University of Oxford,10.1098/rsob.180124,FALSE,1629.072,2019
University of Oxford,10.1016/j.celrep.2018.10.072,FALSE,5272.502841,2019
University of Oxford,10.1093/bioinformatics/bty949,FALSE,2092.905,2019
University of Oxford,10.1111/tmi.13185,TRUE,3393.9,2019
University of Oxford,10.1039/c8cc07706a,FALSE,1357.56,2019
University of Oxford,10.1038/s41467-018-07329-0,FALSE,4479.948,2019
University of Oxford,10.1016/j.molcel.2018.10.011,FALSE,5483.399787,2019
University of Oxford,10.1016/j.scitotenv.2018.10.434,FALSE,3461.834565,2019
University of Oxford,10.1038/s41385-018-0109-1,FALSE,3393.9,2019
University of Oxford,10.1016/j.jaut.2018.10.017,FALSE,4123.486683,2019
University of Oxford,10.1093/cid/ciy821,FALSE,2598.5961,2019
University of Oxford,10.1093/hmg/ddy396,FALSE,2198.1159,2019
University of Oxford,10.1016/j.jneuroim.2018.11.003,FALSE,3102.793884,2019
University of Oxford,10.15252/emmm.201809342,FALSE,3393.9,2019
University of Oxford,10.1089/aid.2018.0167,FALSE,3437.952822,2019
University of Oxford,10.1038/s41467-018-07306-7,FALSE,4479.948,2019
University of Oxford,10.1172/jci.insight.124854,FALSE,1809.672732,2019
University of Oxford,10.15252/embr.201846401,FALSE,3393.9,2019
University of Oxford,10.1002/chem.201804790,FALSE,3393.9,2019
University of Oxford,10.1038/s41598-018-34917-3,FALSE,1581.5574,2019
University of Oxford,10.1016/j.cortex.2018.10.009,FALSE,3138.520338,2019
University of Oxford,10.1097/j.pain.0000000000001425,TRUE,4249.683198,2019
University of Oxford,10.1111/jsr.12786,FALSE,1696.95,2019
University of Oxford,10.3389/fphar.2018.01189,FALSE,2175.082632,2019
University of Oxford,10.1136/bmjopen-2018-023934,FALSE,1832.706,2019
University of Oxford,10.1093/nar/gky1047,FALSE,1686.7683,2019
University of Oxford,10.1093/ecco-jcc/jjy185,FALSE,2918.754,2019
University of Oxford,10.1016/j.cmet.2018.10.003,FALSE,5568.564051,2019
University of Oxford,10.1016/j.neuroimage.2018.11.006,FALSE,3113.22447,2019
University of Oxford,10.1038/s41467-018-07207-9,FALSE,4479.948,2019
University of Oxford,10.1242/dev.170811,FALSE,3393.9,2019
University of Oxford,10.1093/ije/dyy238,FALSE,2554.4754,2019
University of Oxford,10.1038/s41467-018-07024-0,FALSE,4479.948,2019
University of Oxford,10.1093/infdis/jiy639,FALSE,2598.5961,2019
University of Oxford,10.1098/rsif.2018.0311,FALSE,2307.852,2019
University of Oxford,10.1109/TBME.2018.2873252,FALSE,2025.275886,2019
University of Oxford,10.1186/s12872-018-0944-8,FALSE,1927.7352,2019
University of Oxford,10.1371/journal.pone.0204139,FALSE,1536.373278,2019
University of Oxford,10.1017/S0950268818002881,FALSE,2538.6372,2019
University of Oxford,10.1016/j.tins.2018.10.001,TRUE,4069.342665,2019
University of Oxford,10.1530/JOE-18-0278,FALSE,2036.34,2019
University of Oxford,10.2967/jnumed.118.213223,FALSE,3146.971149,2019
University of Oxford,10.1016/j.cell.2018.10.037,FALSE,5428.791936,2019
University of Oxford,10.1016/j.ijrobp.2018.10.025,FALSE,2563.005402,2019
University of Oxford,10.3390/s18113705,FALSE,1875.740652,2019
University of Oxford,10.1002/art.40767,FALSE,3393.9,2019
University of Oxford,10.1371/journal.pntd.0006870,FALSE,2505.908691,2019
University of Oxford,10.1038/s41598-018-33480-1,FALSE,1581.5574,2019
University of Oxford,10.1016/j.neuroimage.2018.10.042,FALSE,3212.620488,2019
University of Oxford,10.1093/ehjci/jey135,FALSE,2554.4754,2019
University of Oxford,10.1111/1754-9485.12824,TRUE,1696.95,2019
University of Oxford,10.1002/hbm.24442,FALSE,3393.9,2019
University of Oxford,10.1038/s41419-018-1131-7,FALSE,2993.4198,2019
University of Oxford,10.1101/gr.239186.118,TRUE,2685.887208,2019
University of Oxford,10.1161/STROKEAHA.118.022416,TRUE,5011.817382,2019
University of Oxford,10.1038/s41598-018-34026-1,FALSE,1581.5574,2019
University of Oxford,10.3389/fimmu.2018.02306,FALSE,2831.134815,2019
University of Oxford,10.1038/s41398-018-0288-2,FALSE,3421.0512,2019
University of Oxford,10.1093/brain/awy257,FALSE,3393.9,2019
University of Oxford,10.1016/j.neurobiolaging.2018.09.017,FALSE,3568.979988,2019
University of Oxford,10.1016/j.molcel.2018.09.004,FALSE,5458.454622,2019
University of Oxford,10.1021/acs.analchem.8b03205,FALSE,4265.374329,2019
University of Oxford,10.1097/j.pain.0000000000001416,TRUE,4265.374329,2019
University of Oxford,10.1242/jcs.219782,FALSE,3393.9,2019
University of Oxford,10.1038/s41598-018-33484-x,FALSE,1581.5574,2019
University of Oxford,10.1037/emo0000481,FALSE,4154.416425,2019
University of Oxford,10.3389/fimmu.2018.02152,FALSE,2309.752584,2019
University of Oxford,10.1128/JVI.01048-18,FALSE,3427.38648,2019
University of Oxford,10.1038/s41598-018-33328-8,FALSE,1581.5574,2019
University of Oxford,10.1113/JP276626,FALSE,2262.6,2019
University of Oxford,10.1002/art.40749,FALSE,2262.6,2019
University of Oxford,10.1016/j.resuscitation.2018.09.026,FALSE,3374.396388,2019
University of Oxford,10.1186/s13643-018-0810-x,FALSE,2262.6,2019
University of Oxford,10.1093/cid/ciy837,FALSE,2598.5961,2019
University of Oxford,10.1016/j.vaccine.2018.09.061,FALSE,2508.340986,2019
University of Oxford,10.1016/j.cell.2018.08.067,FALSE,5458.454622,2019
University of Oxford,10.1053/j.gastro.2018.07.058,FALSE,3163.499442,2019
University of Oxford,10.1016/j.neuroimage.2018.09.073,TRUE,3163.499442,2019
University of Oxford,10.1099/mgen.0.000222,FALSE,950.292,2019
University of Oxford,10.1001/jamaneurol.2018.2681,FALSE,5371.797042,2019
University of Oxford,10.1093/infdis/jiy555,FALSE,2598.5961,2019
University of Oxford,10.1186/s12879-018-3367-3,FALSE,1555.76376,2019
University of Oxford,10.1128/JCM.00923-18,FALSE,3566.038608,2019
University of Oxford,10.1093/hmg/ddy317,FALSE,2198.1159,2019
University of Oxford,10.1016/S2542-5196(18)30188-8,FALSE,5354.386335,2019
University of Oxford,10.1093/bioinformatics/bty735,FALSE,2092.905,2019
University of Oxford,10.1101/gr.237180.118,TRUE,2665.851885,2019
University of Oxford,10.1016/j.dib.2018.08.010,FALSE,527.253678,2019
University of Oxford,10.1016/j.joca.2018.08.001,FALSE,2716.624629,2019
University of Oxford,10.1039/c8lc00417j,TRUE,2172.096,2019
University of Oxford,10.1084/jem.20172094,FALSE,5193.017703,2019
University of Oxford,10.1093/phe/phz001,TRUE,1781.7975,2019
University of Oxford,10.1111/ene.13721,FALSE,1696.95,2019
University of Oxford,10.1093/brain/awy107,FALSE,3478.7475,2019
University of Oxford,10.1016/j.neuroimage.2018.03.074,FALSE,3149.109306,2019
University of Oxford,10.1177/1352458518761186,FALSE,2986.632,2019
University of Oxford,10.1007/s00702-018-1870-8,TRUE,4378.538268,2019
University of Oxford,10.1002/mrm.26689,FALSE,1696.95,2019
University of Oxford,10.1093/cvr/cvx033,FALSE,1216.1475,2019
University of Oxford,10.1080/10888438.2016.1213266,FALSE,3393.9,2019
University of Oxford,10.3389/fimmu.2019.01317,TRUE,3130.714368,2019
University of Oxford,10.1080/00048402.2019.1618883,TRUE,2262.6,2019
University of Oxford,10.1111/misp.12104,TRUE,2262.6,2019
University of Oxford,10.1111/spol.12487,TRUE,1696.95,2019
University of Oxford,10.1042/ETLS20180058,TRUE,1696.95,2019
University of Oxford,10.1177/2043808719837811,TRUE,502.2972,2019
University of Oxford,10.1093/idpl/ipz010,TRUE,2682.3123,2019
Queen's University Belfast,10.18632/oncotarget.27050,FALSE,3733.29,2019
Queen's University Belfast,10.3390/pharmaceutics11070346,FALSE,983.0997,2019
Queen's University Belfast,10.15252/embr.201948706,FALSE,2850.876,2019
Queen's University Belfast,10.1371/journal.pone.0219168,FALSE,1505.7603,2019
Queen's University Belfast,10.3390/pharmaceutics11070308,FALSE,970.6554,2019
Queen's University Belfast,10.1371/journal.ppat.1007850,FALSE,2124.5814,2019
Queen's University Belfast,10.1186/s13063-019-3312-9,FALSE,1106.4114,2019
Queen's University Belfast,10.1039/c9md00031c,TRUE,1846.2816,2019
Queen's University Belfast,10.3390/pharmaceutics11040165,FALSE,780.597,2019
Queen's University Belfast,10.1007/s13668-019-0271-4,FALSE,1696.95,2019
Queen's University Belfast,10.1093/cvr/cvz090,TRUE,2918.754,2019
Queen's University Belfast,10.1038/s41416-019-0414-9,FALSE,3393.9,2019
Queen's University Belfast,10.1128/AAC.02612-18,FALSE,3485.5353,2019
Queen's University Belfast,10.1002/adhm.201801510,TRUE,2596.3335,2019
Queen's University Belfast,10.1038/s41598-019-39591-7,FALSE,1751.2524,2019
Queen's University Belfast,10.1016/j.jconrel.2019.02.003,FALSE,3931.2675,2019
Queen's University Belfast,10.1172/jci.insight.122442,FALSE,3871.3086,2019
Queen's University Belfast,10.1155/2018/2937012,FALSE,954.8172,2019
Queen's University Belfast,10.1186/s13104-019-4050-5,FALSE,793.0413,2019
Queen's University Belfast,10.1136/bmjopen-2018-023115,FALSE,1298.7324,2019
Queen's University Belfast,10.1186/s12889-018-6305-9,FALSE,1316.8332,2019
Queen's University Belfast,10.1371/journal.pone.0201328,FALSE,1408.4685,2019
Queen's University Belfast,10.1016/j.jconrel.2018.11.002,FALSE,3975.3882,2019
Queen's University Belfast,10.1002/stem.2936,FALSE,1018.17,2019
Queen's University Belfast,10.1186/s12889-018-6108-z,FALSE,1316.8332,2019
Queen's University Belfast,10.1016/j.jtho.2018.09.025,FALSE,2985.5007,2019
Queen's University Belfast,10.1002/ajpa.23717,FALSE,2850.876,2019
Queen's University Belfast,10.1098/rsif.2018.0256,FALSE,2307.852,2019
Queen's University Belfast,10.1016/j.ajpath.2018.05.021,FALSE,3184.6095,2019
Queen's University Belfast,10.3389/fimmu.2018.00586,FALSE,2108.7432,2019
Royal Veterinary College,10.3390/cells8091086,FALSE,1509.063696,2019
Royal Veterinary College,10.1242/bio.043018,FALSE,1247.84369775,2019
Royal Veterinary College,10.1242/dev.174482,FALSE,3393.9,2019
Royal Veterinary College,10.1002/jez.2268,FALSE,2941.38,2019
Royal Veterinary College,10.1016/j.yexcr.2019.04.020,TRUE,1996.53362568,2019
Royal Veterinary College,10.1016/j.ajpath.2018.12.007,FALSE,1749.363129,2019
Royal Veterinary College,10.1002/art.40835,FALSE,871.101,2019
University of Sheffield,10.1111/1467-923X.12754,TRUE,2036.34,2019
University of Sheffield,10.1111/add.14824,FALSE,2239.974,2019
University of Sheffield,10.7554/eLife.47625,FALSE,3417.894873,2019
University of Sheffield,10.1242/dmm.039867,FALSE,3393.9,2019
University of Sheffield,10.1371/journal.pgen.1008346,FALSE,2566.795257,2019
University of Sheffield,10.3389/fcvm.2019.00103,FALSE,2118.053799,2019
University of Sheffield,10.1073/pnas.1901090116,FALSE,2444.06052,2019
University of Sheffield,10.1016/j.jbo.2019.100244,FALSE,2185.6716,2019
University of Sheffield,10.1111/papt.12234,FALSE,1697.28939,2019
University of Sheffield,10.1242/dev.150920,FALSE,4829.236875,2019
University of Sheffield,10.7554/eLife.45107,FALSE,3297.728187,2019
University of Sheffield,10.1242/jcs.229542,FALSE,3393.9,2019
University of Sheffield,10.1113/JP277997,FALSE,2680.84161,2019
University of Sheffield,10.1371/journal.pone.0215855,FALSE,1710.355905,2019
University of Sheffield,10.1111/jne.12727,FALSE,2647.242,2019
University of Sheffield,10.1177/2045894019848649,FALSE,2411.02656,2019
University of Sheffield,10.1177/2045894019841990,FALSE,1004.5944,2019
University of Sheffield,10.1055/s-0039-1679903,TRUE,3171.48642,2019
University of Sheffield,10.3389/fcell.2019.00012,FALSE,661.889691,2019
University of Sheffield,10.15252/embj.201899839,FALSE,5131.5768,2019
University of Sheffield,10.1016/j.bone.2019.02.012,TRUE,2507.141808,2019
University of Sheffield,10.1016/j.ebiom.2018.11.067,FALSE,3615.238845,2019
University of Sheffield,10.1242/dev.168955,FALSE,3393.9,2019
University of Sheffield,10.1002/rcm.8401,FALSE,3339.190332,2019
University of Sheffield,10.2147/IJN.S181732,FALSE,1988.8254,2019
University of Sheffield,10.4049/jimmunol.1801139,TRUE,3139.651638,2019
University of Sheffield,10.1186/s12968-018-0501-8,FALSE,2239.974,2019
University of Sheffield,10.1002/path.5197,FALSE,3258.144,2019
University of Sheffield,10.1016/j.celrep.2018.10.039,FALSE,4368.424446,2019
University of Sheffield,10.1177/0271678X18810615,FALSE,271.512,2019
University of Sheffield,10.1148/radiol.2018180603,FALSE,3302.660655,2019
University of Sheffield,10.1002/jbmr.3606,FALSE,2036.34,2019
University of Sheffield,10.5588/ijtld.17.0705,FALSE,1997.694792,2019
University of Sheffield,10.1186/s12889-018-6015-3,FALSE,1648.75662,2019
University of Sheffield,10.7554/eLife.37429,FALSE,3200.798403,2019
University of Sheffield,10.3389/fphys.2018.01107,FALSE,1511.846694,2019
University of Sheffield,10.3389/fmed.2018.00217,FALSE,715.060791,2019
University of Sheffield,10.1183/13993003.00589-2018,FALSE,4504.508523,2019
University of Sheffield,10.1371/journal.pone.0199517,FALSE,2416.094784,2019
University of Sheffield,10.1016/j.celrep.2018.05.033,FALSE,5285.297844,2019
University of Southampton,10.1136/bmjopen-2018-028342,FALSE,1374.5295,2019
University of Southampton,10.1057/s41599-019-0242-9,TRUE,1072.4724,2019
University of Southampton,10.1038/s41419-019-1885-6,FALSE,3380.3244,2019
University of Southampton,10.1093/brain/awz241,FALSE,4174.497,2019
University of Southampton,10.1038/s41375-019-0557-y,FALSE,2427.31728,2019
University of Southampton,10.1016/j.cophys.2019.04.009,FALSE,3905.982945,2019
University of Southampton,10.1038/s41419-019-1820-x,TRUE,3380.3244,2019
University of Southampton,10.1136/bmjopen-2018-026998,FALSE,1374.5295,2019
University of Southampton,10.1136/bmjopen-2018-026220,FALSE,1374.5295,2019
University of Southampton,10.1002/jbmr.3825,FALSE,2036.34,2019
University of Southampton,10.1038/s41598-019-45595-0,FALSE,1751.2524,2019
University of Southampton,10.1002/1878-0261.12530,TRUE,2715.12,2019
University of Southampton,10.1136/medethics-2018-105322,FALSE,1985.4315,2019
University of Southampton,10.1002/hon.2597,FALSE,2375.39061,2019
University of Southampton,10.1038/s41430-019-0429-6,FALSE,3380.3244,2019
University of Southampton,10.1016/j.ajpath.2019.05.004,FALSE,2742.418269,2019
University of Southampton,10.1002/gps.5138,FALSE,2392.6995,2019
University of Southampton,10.1002/cjp2.133,FALSE,1425.438,2019
University of Southampton,10.1111/obr.12861,FALSE,2850.876,2019
University of Southampton,10.1186/s12879-019-3956-9,FALSE,858.31731,2019
University of Southampton,10.3389/fgene.2019.00308,FALSE,2286.58356,2019
University of Southampton,10.1136/bjsports-2018-100193,FALSE,1985.4315,2019
University of Southampton,10.3389/fgene.2019.00248,FALSE,2286.58356,2019
University of Southampton,10.1016/S1470-2045(18)30935-5,TRUE,5012.90343,2019
University of Southampton,10.1186/s12891-019-2494-3,FALSE,1927.7352,2019
University of Southampton,10.3389/fimmu.2019.00390,FALSE,3044.531934,2019
University of Southampton,10.1042/CS20180436,FALSE,2772.114894,2019
University of Southampton,10.1042/CS20180436,FALSE,2375.73,2019
University of Southampton,10.1186/s40478-019-0670-1,FALSE,1164.1077,2019
University of Southampton,10.1016/j.redox.2019.101113,FALSE,1680.964731,2019
University of Southampton,10.1016/j.jaci.2019.01.026,FALSE,3615.453792,2019
University of Southampton,10.1186/s12891-019-2404-8,FALSE,1927.7352,2019
University of Southampton,10.2196/jmir.9955,FALSE,3085.089039,2019
University of Southampton,10.1038/s41366-018-0254-3,FALSE,3393.9,2019
University of Southampton,10.3389/fcimb.2018.00434,FALSE,3092.985513,2019
University of Southampton,10.1002/acr.23829,TRUE,2986.29261,2019
University of Southampton,10.1080/09540121.2018.1549720,FALSE,2572.5762,2019
University of Southampton,10.1021/acs.jmedchem.8b01012,FALSE,5242.353696,2019
University of Southampton,10.1002/jbmr.3603,FALSE,2036.34,2019
University of Southampton,10.1016/j.jinf.2018.09.005,FALSE,3183.919407,2019
University of Southampton,10.1038/s41418-018-0175-7,FALSE,3393.9,2019
University of Southampton,10.1038/s41418-018-0175-7,FALSE,1648.75662,2019
University of Southampton,10.1038/s41436-018-0023-7,FALSE,3801.168,2019
University of Southampton,10.1126/sciimmunol.aal5296,TRUE,1500.069861,2019
University of St Andrews,10.1093/shm/hkz032,TRUE,2542.70988,2019
University of St Andrews,10.1002/ejoc.201900541,FALSE,2392.6995,2019
University of St Andrews,10.1038/s41416-019-0564-9,FALSE,3393.9,2019
University of St Andrews,10.1021/acs.biochem.9b00282,FALSE,2189.608524,2019
University of St Andrews,10.1002/anie.201904848,FALSE,3410.8695,2019
University of St Andrews,10.1016/j.neuropsychologia.2019.05.017,FALSE,2512.673865,2019
University of St Andrews,10.1038/s41598-019-40773-6,FALSE,1751.2524,2019
University of St Andrews,10.1159/000496106,TRUE,3413.403612,2019
University of St Andrews,10.1016/j.bioorg.2018.11.037,FALSE,2739.578706,2019
University of St Andrews,10.1021/acs.biochem.8b01099,FALSE,2154.854988,2019
"St George's, University of London",10.3389/fnins.2019.01016,FALSE,1901.421162,2019
"St George's, University of London",10.1111/pbi.13207,FALSE,1289.682,2019
"St George's, University of London",10.1136/thoraxjnl-2018-211793,FALSE,2986.632,2019
"St George's, University of London",10.1016/S2214-109X(19)30204-9,FALSE,5363.674308,2019
"St George's, University of London",10.1016/j.yjmcc.2019.02.006,FALSE,2817.751536,2019
"St George's, University of London",10.1161/CIRCULATIONAHA.118.037230,FALSE,4070.30427,2019
"St George's, University of London",10.1172/JCI124516,FALSE,4150.886769,2019
"St George's, University of London",10.1016/j.nicl.2018.101648,FALSE,1528.092162,2019
"St George's, University of London",10.1038/s41366-018-0279-7,FALSE,3393.9,2019
"St George's, University of London",10.1016/S0140-6736(18)32558-3,FALSE,5342.756571,2019
"St George's, University of London",10.1016/j.tmaid.2018.10.011,FALSE,2644.538193,2019
"St George's, University of London",10.3390/ijms19103166,FALSE,963.177507,2019
"St George's, University of London",10.1111/pim.12590,FALSE,2918.754,2019
University of Strathclyde,10.1017/ihs.2019.54,TRUE,2538.6372,2019
University of Strathclyde,10.1137/18M1211969,FALSE,2786.867046,2019
University of Strathclyde,10.1103/PhysRevE.100.022134,FALSE,2385.153729,2019
University of Strathclyde,10.1161/HYPERTENSIONAHA.119.13791,FALSE,5348.198124,2019
University of Strathclyde,10.3389/fimmu.2019.01957,FALSE,3398.911659,2019
University of Strathclyde,10.3390/ijms20143434,FALSE,1474.411977,2019
University of Strathclyde,10.1111/bph.14762,FALSE,2908.91169,2019
University of Strathclyde,10.1016/j.coph.2019.03.008,FALSE,4078.404378,2019
University of Strathclyde,10.1038/s41467-019-09361-0,FALSE,4737.8844,2019
University of Strathclyde,10.1021/acs.molpharmaceut.8b01238,FALSE,2149.447374,2019
University of Strathclyde,10.1074/jbc.RA118.005913,FALSE,1848.781773,2019
University of Strathclyde,10.3390/molecules23102669,FALSE,1689.155343,2019
University of Strathclyde,10.1016/j.jcomdis.2018.02.005,FALSE,982.930005,2019
University of Sussex,10.1038/s41467-019-12802-5,FALSE,4737.8844,2019
University of Sussex,10.1371/journal.pntd.0007780,FALSE,2180.648628,2019
University of Sussex,10.1038/s41467-019-12629-0,FALSE,4737.8844,2019
University of Sussex,10.1111/mmi.14398,FALSE,1969.310475,2019
University of Sussex,10.1016/j.cub.2019.06.082,FALSE,4615.704,2019
University of Sussex,10.1371/journal.ppat.1007458,FALSE,2101.548132,2019
University of Sussex,10.1371/journal.pntd.0007487,FALSE,2103.618411,2019
University of Sussex,10.1038/s41467-019-10938-y,FALSE,4737.8844,2019
University of Sussex,10.3389/fnmol.2019.00147,FALSE,3065.121594,2019
University of Sussex,10.7554/eLife.44353,FALSE,2597.566617,2019
University of Sussex,10.1016/j.neuron.2019.04.002,FALSE,4341.092238,2019
University of Sussex,10.1016/S2214-109X(19)30072-5,TRUE,5014.193112,2019
University of Sussex,10.1038/s41375-019-0389-9,FALSE,3393.9,2019
University of Sussex,10.1016/j.celrep.2018.12.082,FALSE,5324.882031,2019
University of Sussex,10.1523/JNEUROSCI.1472-18.2018,FALSE,2716.997958,2019
UCL,10.1212/CPJ.0000000000000719,TRUE,4292.729163,2019
UCL,10.1016/j.scitotenv.2019.134105,TRUE,2959.854129,2019
UCL,10.1017/S0144686X19001326,TRUE,2613.303,2019
UCL,10.1007/s11229-019-02115-x,TRUE,2389.3056,2019
UCL,10.1042/ETLS20180014ManuscriptID:ETLS,TRUE,1187.865,2019
UCL,10.1177/1097184X18806544,TRUE,271.512,2019
UCL,10.1177/0143624419847621,TRUE,271.512,2019
UCL,10.1101/432674,TRUE,221.7348,2019
UCL,10.1016/j.neucom.2019.05.083,FALSE,2114.433639,2019
UCL,10.1037/emo0000695,TRUE,4402.759401,2019
UCL,10.1016/S2213-2600(19)30282-6,TRUE,5311.261179,2019
UCL,10.1007/978-1-4939-9841-8_20,TRUE,2214.497124,2019
UCL,10.1371/journal.pmed.1002944,FALSE,3122.388,2019
UCL,10.1001/jamaneurol.2019.3774,FALSE,4576.934349,2019
UCL,10.1016/j.cub.2019.08.075,FALSE,4525.65252,2019
UCL,10.1016/j.wnsx.2019.100057,FALSE,2015.014995,2019
UCL,10.3389/fncir.2019.00059,FALSE,2312.773155,2019
UCL,10.1093/ije/dyz203,FALSE,2730.901635,2019
UCL,10.1007/s42001-019-00053-9,FALSE,1798.767,2019
UCL,10.1016/j.stemcr.2019.09.008,FALSE,3304.380231,2019
UCL,10.1523/JNEUROSCI.1285-19.2019,FALSE,3424.637421,2019
UCL,10.1371/journal.pmed.1002934,FALSE,3122.388,2019
UCL,10.1523/JNEUROSCI.2599-18.2019,FALSE,3500.69472,2019
UCL,10.3389/fpsyt.2019.00639,FALSE,2312.773155,2019
UCL,10.1016/j.devcel.2019.09.009,FALSE,4487.901039,2019
UCL,10.1371/journal.pcbi.1007341,FALSE,2445.8706,2019
UCL,10.7554/eLife.48114,FALSE,2771.402175,2019
UCL,10.1371/journal.pbio.3000479,FALSE,3122.388,2019
UCL,10.1016/j.drugalcdep.2019.06.027,FALSE,3124.786356,2019
UCL,10.1038/s41598-019-49847-x,FALSE,1751.2524,2019
UCL,10.1016/j.celrep.2019.08.079,TRUE,3096.650925,2019
UCL,10.1523/JNEUROSCI.2005-18.2019,FALSE,3424.060458,2019
UCL,10.1007/s00422-019-00805-w,FALSE,2353.104,2019
UCL,10.1038/s41598-019-50138-8,FALSE,1751.2524,2019
UCL,10.1136/thoraxjnl-2018-212812,FALSE,2250.1557,2019
UCL,10.3389/fnins.2019.00915,FALSE,2312.773155,2019
UCL,10.3389/fimmu.2019.02065,FALSE,2312.773155,2019
UCL,10.1128/mBio.02144-19,FALSE,2176.881399,2019
UCL,10.1093/bioinformatics/btz683,TRUE,1218.74949,2019
UCL,10.1016/j.bpsc.2019.07.008,TRUE,2688.296877,2019
UCL,10.1038/s41467-019-12280-9,FALSE,4911.53895,2019
UCL,10.1038/s41598-019-49190-1,FALSE,1751.2524,2019
UCL,10.1136/bmjopen-2019-030448,FALSE,1557.8001,2019
UCL,10.1039/c9md00096h,FALSE,1810.08,2019
UCL,10.1093/nc/niz012,FALSE,1489.58271,2019
UCL,10.1038/s41598-019-49634-8,FALSE,1751.2524,2019
UCL,10.1016/j.media.2019.101558,TRUE,2886.919218,2019
UCL,10.1016/j.cmpb.2019.105062,TRUE,2800.42002,2019
UCL,10.1016/j.neuroimage.2019.116192,FALSE,2591.253963,2019
UCL,10.1016/j.envint.2019.105164,FALSE,1632.680847,2019
UCL,10.1038/s41467-019-12010-1,FALSE,4737.8844,2019
UCL,10.1016/j.celrep.2019.08.027,TRUE,4398.087132,2019
UCL,10.1093/brain/awz248,FALSE,3965.77215,2019
UCL,10.1016/j.bbi.2019.08.189,FALSE,2940.984045,2019
UCL,10.1159/000502295,FALSE,3443.315184,2019
UCL,10.1155/2019/2905739,FALSE,1409.124654,2019
UCL,10.1371/journal.pbio.3000414,FALSE,3122.388,2019
UCL,10.3389/fpsyg.2019.01708,FALSE,1450.383165,2019
UCL,10.1038/s41598-019-48393-w,FALSE,1751.2524,2019
UCL,10.1212/WNL.0000000000008173,FALSE,4512.86883,2019
UCL,10.1073/pnas.1900872116,FALSE,2062.880298,2019
UCL,10.1016/S1474-4422(19)30228-5,FALSE,5337.24714,2019
UCL,10.7717/peerj.7403,FALSE,1295.304561,2019
UCL,10.1007/s13311-019-00774-9,FALSE,3371.274,2019
UCL,10.1371/journal.pone.0212379,FALSE,1660.06962,2019
UCL,10.1259/bjrcr.20190003,FALSE,570.1752,2019
UCL,10.3389/fpubh.2019.00206,FALSE,1489.58271,2019
UCL,10.1016/j.jaci.2019.07.036,FALSE,3189.24783,2019
UCL,10.1080/09540121.2019.1653436,TRUE,1895.83254,2019
UCL,10.1038/s41598-019-48078-4,FALSE,1751.2524,2019
UCL,10.1136/jech-2019-212154,FALSE,1557.8001,2019
UCL,10.1523/JNEUROSCI.0722-19.2019,FALSE,3384.793035,2019
UCL,10.1523/JNEUROSCI.0401-19.2019,FALSE,3336.871167,2019
UCL,10.1371/journal.pone.0220294,FALSE,1660.06962,2019
UCL,10.1371/journal.pone.0219130,FALSE,1660.06962,2019
UCL,10.1136/bmjopen-2018-026995,FALSE,1557.8001,2019
UCL,10.1016/j.ijcard.2019.07.101,FALSE,3246.355854,2019
UCL,10.1038/s41467-019-11604-z,FALSE,4737.8844,2019
UCL,10.1016/j.jad.2019.07.088,FALSE,3124.786356,2019
UCL,10.1038/s41598-019-47277-3,FALSE,1751.2524,2019
UCL,10.1136/thoraxjnl-2018-212740,FALSE,2250.1557,2019
UCL,10.1371/journal.pcbi.1007226,FALSE,2341.791,2019
UCL,10.3389/fimmu.2019.01629,FALSE,2312.773155,2019
UCL,10.1016/j.socscimed.2019.112454,FALSE,2906.264448,2019
UCL,10.1371/journal.pmed.1002862,FALSE,3122.388,2019
UCL,10.7554/eLife.47376,FALSE,2725.279074,2019
UCL,10.1136/bmjopen-2019-029502,FALSE,1557.8001,2019
UCL,10.1093/brain/awz215,FALSE,3869.046,2019
UCL,10.1080/16549716.2019.1641043,FALSE,1265.788944,2019
UCL,10.1371/journal.pgen.1008212,FALSE,2445.8706,2019
UCL,10.12688/f1000research.17952.2,FALSE,1073.762082,2019
