institution;period;PMCID;PMID;DOI;Publisher;Journal title;ISSN;euro;is_hybrid
Wellcome Trust;2016;PMC5206653;28045035;10.1038/srep39701;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4643252;26564109;10.1038/srep16615;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4664922;26619814;10.1038/srep17478;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4725365;26758806;10.1038/srep18851;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4868978;27185577;10.1038/srep26178;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4877584;27216826;10.1038/srep25804;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4942766;27406832;10.1038/srep29570;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4974623;27492267;10.1038/srep31078;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4976367;27498693;10.1038/srep31159;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4837365;27094806;10.1038/srep24710;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4756330;26883533;10.1038/srep21746;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4800718;26996606;10.1038/srep23463;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4725896;26763929;10.1038/srep19224;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4678884;26667267;10.1038/srep18232;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4669501;26635299;10.1038/srep17681;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4860619;27157927;10.1038/srep25476;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4893609;27263531;10.1038/srep27149;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4647219;26573438;10.1038/srep16317;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4667278;26625949;10.1038/srep17267;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4971567;27485037;10.1038/srep31029;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4700527;26728762;10.1038/srep18748;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4789732;26972799;10.1038/srep22952;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4779988;26947392;10.1038/srep22730;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5018734;27616669;10.1038/srep32918;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4663496;26616738;10.1038/srep17447;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4916428;27329501;10.1038/srep28291;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4913315;27321784;10.1038/srep28261;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4837359;27094778;10.1038/srep24707;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4740804;26842628;10.1038/srep20509;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4800308;26996207;10.1038/srep23383;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4879542;27220325;10.1038/srep26626;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5224517;26482009;10.1038/srep14928;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4702124;26732650;10.1038/srep18741;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4942778;27405532;10.1038/srep29628;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4630588;26527405;10.1038/srep15978;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5018819;27616047;10.1038/srep33189;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4657001;26597962;10.1038/srep17196;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4649474;26577038;10.1038/srep16758;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4657034;26597171;10.1038/srep16933;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5007531;27581950;10.1038/srep32423;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4725927;26757805;10.1038/srep18986;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4830956;27075056;10.1038/srep24320;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4836296;27090299;10.1038/srep24619;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4933899;27381947;10.1038/srep29059;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4935948;27384960;10.1038/srep29434;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5009334;27586642;10.1038/srep32599;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5036024;27667719;10.1038/srep34042;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4664914;26621053;10.1038/srep17524;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4766560;26911995;10.1038/srep21785;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4791661;26975211;10.1038/srep23063;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4897689;27273266;10.1038/srep27636;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4897633;27273030;10.1038/srep27125;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4940741;27404994;10.1038/srep29643;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4838910;27098162;10.1038/srep24656;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4782104;26951792;10.1038/srep22703;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4796898;26988146;10.1038/srep23363;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4935955;27383011;10.1038/srep28964;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4919660;27338006;10.1038/srep28627;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4450752;26030010;10.1038/srep10425;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4951722;27435667;10.1038/srep30023;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4842957;27109064;10.1038/srep25014;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4881047;27226058;10.1038/srep26419;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4895226;27272132;10.1038/srep27456;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4661573;26612456;10.1038/srep17359;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4867607;27181107;10.1038/srep26013;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5030712;27650332;10.1038/srep33565;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4607889;26470642;10.1038/srep15305;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4648340;26525406;10.1038/srep15915;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4664893;26621817;10.1038/srep17369;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4649739;26576856;10.1038/srep16756;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4705524;26743316;10.1038/srep18848;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4677404;26657413;10.1038/srep18245;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4738275;26838588;10.1038/srep20087;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4725971;26781591;10.1038/srep19234;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4664965;26620767;10.1038/srep17404;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4742904;26847478;10.1038/srep20617;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4738289;26838027;10.1038/srep20369;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4753685;26875667;10.1038/srep21698;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4656997;26597175;10.1038/srep17122;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4763231;26902664;10.1038/srep22003;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4783781;26957021;10.1038/srep22837;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4893670;27264341;10.1038/srep27290;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4832251;27080861;10.1038/srep24491;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4655370;26593883;10.1038/srep16875;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4626774;26515529;10.1038/srep15389;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4633623;26537694;10.1038/srep16157;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4633620;26537477;10.1038/srep16152;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4643240;26564686;10.1038/srep16575;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4644955;26568486;10.1038/srep16726;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4738254;26839143;10.1038/srep19353;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4742862;26846561;10.1038/srep20170;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4764806;26905457;10.1038/srep21881;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4804216;27004463;10.1038/srep23327;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4702091;26732942;10.1038/srep18534;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4830977;27076051;10.1038/srep24531;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4843008;27109776;10.1038/srep24826;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4857193;27146700;10.1038/srep25160;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4837346;27095134;10.1038/srep24636;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4858669;27149934;10.1038/srep25481;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4876507;27210614;10.1038/srep26157;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4870636;27189529;10.1038/srep26190;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4904410;27293031;10.1038/srep27378;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4913249;27321917;10.1038/srep28368;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4919650;27338616;10.1038/srep28630;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4921818;27345331;10.1038/srep28642;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4951701;27436299;10.1038/srep29816;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4971490;27484308;10.1038/srep31114;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5007485;27582020;10.1038/srep31879;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC5021995;27625311;10.1038/srep33041;Springer Nature;Scientific reports;2045-2322;1363.47;FALSE
Wellcome Trust;2016;PMC4735681;26830761;10.1038/srep19766;Springer Nature;Scientific reports;2045-2322;2014.21;FALSE
Wellcome Trust;2016;unknown;27994224;10.1038/s41598-016-0012-5;Springer Nature;Scientific reports;null, 2045-2322;1363.47;FALSE
Wellcome Trust;2016;unknown;unknown;10.1007/s11205-016-1356-8;Springer Nature;Social Indicators Research;0303-8300;1592.35;TRUE
Wellcome Trust;2016;;;10.1007/s40279-016-0606-x;Springer Nature;Sports Medicine;0112-1642;2195.55;TRUE
Wellcome Trust;2016;PMC4816933;27047716;10.1186/s40064-016-2030-y;Springer Nature;SpringerPlus;2193-1801;813.60;FALSE
Wellcome Trust;2016;PMC4695472;26753122;10.1186/s40064-015-1604-4;Springer Nature;SpringerPlus;2193-1801;870.76;FALSE
Wellcome Trust;2016;PMC4775717;27006867;10.1186/s40064-016-1913-2;Springer Nature;SpringerPlus;2193-1801;882.47;FALSE
Wellcome Trust;2016;PMC4916077;27390655;10.1186/s40064-016-2501-1;Springer Nature;SpringerPlus;2193-1801;1205.09;FALSE
Wellcome Trust;2016;PMC5022190;27624072;10.1186/s13287-016-0384-2;Springer Nature;Stem cell research & therapy;1757-6512;1696.07;FALSE
Wellcome Trust;2016;PMC4815276;27029948;10.1186/s13287-016-0302-7;Springer Nature;Stem cell research & therapy;1757-6512;1818.65;FALSE
Wellcome Trust;2016;;;10.1007/s11224-016-0841-7;Springer Nature;Structural Chemistry;1040-0400;2195.55;TRUE
Wellcome Trust;2016;PMC4857384;27146038;10.1186/s13643-016-0253-1;Springer Nature;Systematic reviews;2046-4053;2155.38;FALSE
Wellcome Trust;2016;PMC4878054;27216584;10.1186/s13643-016-0266-9;Springer Nature;Systematic reviews;2046-4053;2224.24;FALSE
Wellcome Trust;2016;;;10.1007/s10198-015-0753-2;Springer Nature;The European Journal of Health Economics;1618-7598;2195.55;TRUE
Wellcome Trust;2016;PMC4743260;26847215;10.1186/s12966-016-0338-1;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;1832.07;FALSE
Wellcome Trust;2016;PMC4793648;26980183;10.1186/s12966-016-0361-2;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;1832.07;FALSE
Wellcome Trust;2016;PMC4704380;26739758;10.1186/s12966-015-0316-z;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;1900.94;FALSE
Wellcome Trust;2016;PMC4683717;26684833;10.1186/s12966-015-0317-y;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;1900.94;FALSE
Wellcome Trust;2016;PMC4683976;26682539;10.1186/s12966-015-0323-0;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;1900.94;FALSE
Wellcome Trust;2016;PMC4757975;26892920;10.1186/s12966-016-0348-z;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;1900.94;FALSE
Wellcome Trust;2016;PMC4875625;27206793;10.1186/s12966-016-0384-8;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;1900.94;FALSE
Wellcome Trust;2016;PMC4944306;27412445;10.1186/s12966-016-0408-4;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;1931.58;FALSE
Wellcome Trust;2016;PMC4753664;26876236;10.1186/s12966-016-0345-2;Springer Nature;The international journal of behavioral nutrition and physical activity;1479-5868;2224.24;FALSE
Wellcome Trust;2016;PMC4853465;26809611;10.1007/s10554-016-0842-z;Springer Nature;The international journal of cardiovascular imaging;1569-5794, 1875-8312;0.00;TRUE
Wellcome Trust;2016;PMC4572050;26141526;10.1007/s10554-015-0659-1;Springer Nature;The international journal of cardiovascular imaging;1569-5794, 1875-8312;2232.80;TRUE
Wellcome Trust;2016;PMC4918439;26744811;10.1038/ismej.2015.232;Springer Nature;The ISME journal;1751-7362, 1751-7370;3856.27;TRUE
Wellcome Trust;2016;PMC4950967;27070941;10.1038/ismej.2016.51;Springer Nature;The ISME journal;1751-7362, 1751-7370;3856.27;TRUE
Wellcome Trust;2016;PMC4677457;26305157;10.1038/ismej.2015.149;Springer Nature;The ISME journal;1751-7362, 1751-7370;3856.27;TRUE
Wellcome Trust;2016;PMC5030693;27003245;10.1038/ismej.2016.40;Springer Nature;The ISME journal;1751-7362, 1751-7370;3856.27;TRUE
Wellcome Trust;2016;PMC4875061;26759146;10.1007/s00232-015-9866-x;Springer Nature;The Journal of membrane biology;0022-2631, 1432-1424;1988.14;TRUE
Wellcome Trust;2016;PMC5093929;27843530;http://dx.doi.org/10.1186/s40413-016-0124-1;Springer Nature;The World Allergy Organization journal;1939-4551;1789.72;FALSE
Wellcome Trust;2016;unknown;unknown;10.1007/s00214-016-1859-z;Springer Nature;Theoretical Chemistry Accounts;1432-881X;2309.75;TRUE
Wellcome Trust;2016;PMC4987605;27528530;10.1007/s13142-015-0352-x;Springer Nature;Translational behavioral medicine;1869-6716, 1613-9860;0.00;TRUE
Wellcome Trust;2016;PMC4872401;27070408;10.1038/tp.2016.43;Springer Nature;Translational psychiatry;2158-3188;3305.38;FALSE
Wellcome Trust;2016;PMC4872424;26836416;10.1038/tp.2015.220;Springer Nature;Translational psychiatry;2158-3188;3305.38;FALSE
Wellcome Trust;2016;PMC4931605;27351599;10.1038/tp.2016.107;Springer Nature;Translational psychiatry;2158-3188;3305.38;FALSE
Wellcome Trust;2016;PMC4872402;27070406;10.1038/tp.2016.44;Springer Nature;Translational psychiatry;2158-3188;3305.38;FALSE
Wellcome Trust;2016;PMC4825083;27056367;10.1186/s13063-016-1290-8;Springer Nature;Trials;1745-6215;1101.79;FALSE
Wellcome Trust;2016;PMC4969660;27484001;10.1186/s13063-016-1440-z;Springer Nature;Trials;1745-6215;1572.35;FALSE
Wellcome Trust;2016;PMC4957324;27450392;10.1186/s13063-016-1482-2;Springer Nature;Trials;1745-6215;1603.80;FALSE
Wellcome Trust;2016;PMC4919867;27342215;10.1186/s13063-016-1427-9;Springer Nature;Trials;1745-6215;1672.66;FALSE
Wellcome Trust;2016;PMC4724084;26801980;10.1186/s13063-016-1159-x;Springer Nature;Trials;1745-6215;1955.68;FALSE
Wellcome Trust;2016;PMC4719666;26787177;10.1186/s13063-016-1173-z;Springer Nature;Trials;1745-6215;1955.68;FALSE
Wellcome Trust;2016;PMC4950108;27430267;10.1186/s13063-016-1449-3;Springer Nature;Trials;1745-6215;1955.68;FALSE
Wellcome Trust;2016;PMC4776410;26936776;10.1186/s13063-016-1230-7;Springer Nature;Trials;1745-6215;1955.68;FALSE
Wellcome Trust;2016;PMC4907276;27296091;10.1186/s13063-016-1354-9;Springer Nature;Trials;1745-6215;1955.68;FALSE
Wellcome Trust;2016;PMC3495012;23114081;10.1186/1745-6215-13-203;Springer Nature;Trials;1745-6215;3013.40;FALSE
Wellcome Trust;2016;PMC4670458;26474776;10.1007/s00125-015-3783-5;Springer Verlag;Diabetologia;0012-186X, 1432-0428;2167.18;TRUE
Wellcome Trust;2016;PMC5029547;27660700;10.5127/jep.047315;Textrum, Ltd.;Journal of experimental psychopathology;2043-8087;1147.70;TRUE
Wellcome Trust;2016;PMC4654228;26500347;10.4049/jimmunol.1500707;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2279.73;TRUE
Wellcome Trust;2016;PMC4760235;26829983;10.4049/jimmunol.1502462;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2917.90;TRUE
Wellcome Trust;2016;PMC4635570;26453749;10.4049/jimmunol.1501473;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;1887.97;TRUE
Wellcome Trust;2016;PMC4635565;26438525;10.4049/jimmunol.1402654;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2253.92;TRUE
Wellcome Trust;2016;PMC4671090;26561546;10.4049/jimmunol.1500391;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2739.76;TRUE
Wellcome Trust;2016;PMC4635569;26459349;10.4049/jimmunol.1501388;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;1887.27;TRUE
Wellcome Trust;2016;PMC4932175;27288531;10.4049/jimmunol.1502656;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2206.26;TRUE
Wellcome Trust;2016;PMC4947828;27307560;10.4049/jimmunol.1501402;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2656.91;TRUE
Wellcome Trust;2016;PMC4991247;27481850;10.4049/jimmunol.1600526;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2676.54;TRUE
Wellcome Trust;2016;PMC4671089;26553072;10.4049/jimmunol.1402787;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2772.96;TRUE
Wellcome Trust;2016;PMC4911616;27259855;10.4049/jimmunol.1501204;The American Association of Immunologists;Journal of immunology (Baltimore, Md. : 1950);0022-1767, 1550-6606;2995.51;TRUE
Wellcome Trust;2016;PMC3892161;24326187;10.1242/bio.20137070;The Company of Biologists;Biology open;2046-6390;1004.24;FALSE
Wellcome Trust;2016;PMC4542290;26157019;10.1242/bio.012914;The Company of Biologists;Biology open;2046-6390;1198.20;FALSE
Wellcome Trust;2016;PMC4736031;26538639;10.1242/bio.013672;The Company of Biologists;Biology open;2046-6390;1203.94;FALSE
Wellcome Trust;2016;PMC4736028;26621828;10.1242/bio.013391;The Company of Biologists;Biology open;2046-6390;1211.65;FALSE
Wellcome Trust;2016;PMC4728366;26519517;10.1242/bio.014332;The Company of Biologists;Biology open;2046-6390;1233.88;FALSE
Wellcome Trust;2016;PMC4874354;27103217;10.1242/bio.017111;The Company of Biologists;Biology open;2046-6390;1377.24;FALSE
Wellcome Trust;2016;PMC4890672;26935392;10.1242/bio.017152;The Company of Biologists;Biology open;2046-6390;1382.98;FALSE
Wellcome Trust;2016;PMC4874356;27044325;10.1242/bio.017434;The Company of Biologists;Biology open;2046-6390;1425.58;FALSE
Wellcome Trust;2016;PMC4874355;27010030;10.1242/bio.017400;The Company of Biologists;Biology open;2046-6390;1475.54;FALSE
Wellcome Trust;2016;PMC4852495;26903505;10.1242/dev.131060;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;0.00;TRUE
Wellcome Trust;2016;PMC4712879;26428010;10.1242/dev.125120;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3345.84;TRUE
Wellcome Trust;2016;PMC4852496;26893352;10.1242/dev.133314;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3443.10;TRUE
Wellcome Trust;2016;PMC5047675;27471257;10.1242/dev.139113;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3443.10;TRUE
Wellcome Trust;2016;PMC5087639;27578791;10.1242/dev.134023;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3443.10;TRUE
Wellcome Trust;2016;PMC4920171;27151949;10.1242/dev.132456;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3443.10;TRUE
Wellcome Trust;2016;PMC4874485;27190036;10.1242/dev.136358;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3443.10;TRUE
Wellcome Trust;2016;PMC5004903;27317809;10.1242/dev.123935;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3443.10;TRUE
Wellcome Trust;2016;PMC4920156;27048738;10.1242/dev.126854;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3550.09;TRUE
Wellcome Trust;2016;PMC4852512;26952981;10.1242/dev.130070;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3585.32;TRUE
Wellcome Trust;2016;PMC4852494;26893342;10.1242/dev.130922;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;3614.95;TRUE
Wellcome Trust;2016;PMC4958333;27287810;10.1242/dev.131797;The Company of Biologists;Development (Cambridge, England);0950-1991, 1477-9129;4135.74;TRUE
Wellcome Trust;2016;PMC4631786;26398941;10.1242/dmm.021147;The Company of Biologists;Disease models & mechanisms;1754-8403, 1754-8411;2710.86;FALSE
Wellcome Trust;2016;PMC4631785;26398938;10.1242/dmm.019992;The Company of Biologists;Disease models & mechanisms;1754-8403, 1754-8411;2754.48;FALSE
Wellcome Trust;2016;PMC4852506;26769798;10.1242/dmm.023903;The Company of Biologists;Disease models & mechanisms;1754-8403, 1754-8411;2754.48;FALSE
Wellcome Trust;2016;PMC4770148;26721874;10.1242/dmm.023143;The Company of Biologists;Disease models & mechanisms;1754-8403, 1754-8411;2760.22;FALSE
Wellcome Trust;2016;PMC5087829;27585884;10.1242/dmm.026591;The Company of Biologists;Disease models & mechanisms;1754-8403, 1754-8411;3443.10;FALSE
Wellcome Trust;2016;PMC4696496;26542021;10.1242/jcs.175760;The Company of Biologists;Journal of cell science;0021-9533, 1477-9137;1722.98;TRUE
Wellcome Trust;2016;PMC5117210;27656111;10.1242/jcs.192211;The Company of Biologists;Journal of cell science;0021-9533, 1477-9137;2487.64;TRUE
Wellcome Trust;2016;PMC4893800;26989131;10.1242/jcs.180703;The Company of Biologists;Journal of cell science;0021-9533, 1477-9137;2837.00;TRUE
Wellcome Trust;2016;PMC4541047;26148511;10.1242/jcs.171645;The Company of Biologists;Journal of cell science;0021-9533, 1477-9137;3356.57;TRUE
Wellcome Trust;2016;PMC5087660;27591258;10.1242/jcs.191585;The Company of Biologists;Journal of cell science;0021-9533, 1477-9137;3443.10;TRUE
Wellcome Trust;2016;PMC4696497;26542019;10.1242/jcs.175968;The Company of Biologists;Journal of cell science;0021-9533, 1477-9137;3443.10;TRUE
Wellcome Trust;2016;PMC4311133;25501812;10.1242/jcs.158477;The Company of Biologists;Journal of cell science;0021-9533, 1477-9137;3443.10;TRUE
Wellcome Trust;2016;PMC4732298;26604223;10.1242/jcs.177741;The Company of Biologists;Journal of cell science;0021-9533, 1477-9137;3443.10;TRUE
