Institution,PubMed Central (PMC) ID,PubMed ID,DOI,Publisher,Journal,ISSN,is_hybrid,period,euro,Licence
University of Bristol,,,10.1371/journal.pone.0104802,PLOS,PLOS One,1932-6203,FALSE,2014,1179.27,CC BY
University of Bristol,,,10.1002/ajhb.22594,Wiley,American Journal of Human Biology,1520-6300,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1371/journal.pone.0104943,PLOS,PLOS One,1932-6203,FALSE,2014,1179.27,CC BY
University of Bristol,,,10.1016/j.bbr.2014.07.048,Elsevier,Behavioural Brain Research,0166-4328,TRUE,2014,1754.07,CC BY
University of Bristol,,,10.1016/j.ndteint.2014.07.007,Elsevier,NDT & E International,1879-1174,TRUE,2014,1993.12,CC BY
University of Bristol,,,10.1186/1471-2458-14-839,BioMed Central,BMC Public Health,1471-2458,FALSE,2014,2047.82,CC BY
University of Bristol,,,10.1136/annrheumdis-2014-205643,BMJ,Annals of the Rheumatic Diseases,0003-4967,TRUE,2014,2904.17,CC BY
University of Bristol,,,10.1099/vir.0.068221-0,Society for General Microbiology,Journal of General Virology,,TRUE,2014,2606.31,CC BY
University of Bristol,,,10.1016/j.labeco.2014.07.015,Elsevier,Labour Economics,0927-5371,TRUE,2014,1435.34,CC BY
University of Bristol,,,10.1186/1745-6215-15-323,BioMed Central,Trials,1745-6215,FALSE,2014,1481.13,CC BY
University of Bristol,,,10.1002/oby.20840,Wiley,Obesity,1930-739X,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1038/ncomms5831,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4691.36,CC BY
University of Bristol,,,10.1103/PhysRevB.90.094206,American Physical Society,Physical Review B,1098-0121,TRUE,2014,1507.04,CC BY
University of Bristol,,,10.1016/j.jim.2014.07.012,Elsevier,Journal of Immunological Methods,,TRUE,2014,2603.02,CC BY
University of Bristol,,,10.1371/journal.pone.0105758,PLOS,PLOS One,1932-6203,FALSE,2014,1179.27,CC BY
University of Bristol,,,10.1186/s13041-014-0060-3,BioMed Central,Molecular Brain,1756-6606,FALSE,2014,1512.78,CC BY
University of Bristol,,,10.1016/j.ndteint.2014.08.004,Elsevier,NDT & E International,1879-1174,TRUE,2014,1993.12,CC BY
University of Bristol,,,10.1111/ede.12099,Wiley,Evolution and Development,1520-541X,TRUE,2014,2233.98,
University of Bristol,,,10.1016/j.ejrh.2014.08.008,Elsevier,Journal of Hydrology: Regional Studies,2214-5818,TRUE,2014,142.99,CC BY
University of Bristol,,,10.1186/1880-5981-66-105,BioMed Central,"Earth, Planets and Space",1343-8832,FALSE,2014,632.96,CC BY
University of Bristol,,,10.1016/j.margeo.2014.08.010,Elsevier,Marine Geology,0025-3227,TRUE,2014,2631.65,CC BY
University of Bristol,,,10.1371/journal.pone.0108023,PLOS,PLOS One,1932-6203,FALSE,2014,1199.18,CC BY
University of Bristol,,,10.1111/ede.12096,Wiley,Evolution and Development,1520-541X,TRUE,2014,2233.98,
University of Bristol,,,10.1210/en.2014-1131,Endocrine Society,Endocrinology,1945-7170,TRUE,2014,2691.55,CC BY
University of Bristol,,,10.1177/0962280214548822,Sage,Statistical Methods in Medical Research,1477-0334,TRUE,2014,297.86,CC BY
University of Bristol,,,10.1080/07494467.2014.959276,Taylor & Francis,Contemporary Music Review,1477-2256,TRUE,2014,2130.32,CC BY-NC
University of Bristol,,,10.1111/psyp.12355,Wiley,Psychophysiology,1469-8986,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1186/s13041-014-0060-3,BioMed Central,Genome Biology,1465-6914,FALSE,2014,2145.74,CC BY
University of Bristol,,,10.1016/j.cytogfr.2014.08.004,Elsevier,Cytokine and Growth Factor Reviews,,TRUE,2014,2603.02,CC BY-NC-SA
University of Bristol,,,10.1074/jbc.M114.580365,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,0021-9258,TRUE,2014,1794.36,CC BY
University of Bristol,,,10.1093/nar/gku851,Oxford University Press,Nucleic Acids Research,0305-1048,FALSE,2014,1057.42,CC BY
University of Bristol,,,10.1002/anie.201406412,Wiley,Angewandte Chemie International Edition,1433-7851,TRUE,2014,3350.97,CC BY
University of Bristol,,,10.1111/cdev.12309,Wiley,Child Development,,TRUE,2014,2978.64,CC BY
University of Bristol,,,10.1080/1354571X.2014.962258,Taylor & Francis,Journal of Modern Italian Studies,1469-9583,TRUE,2014,2662.90,CC BY
University of Bristol,,,10.1098/rspb.2014.0882,Royal Society,Proceedings of the Royal Society B,0962-8452,TRUE,2014,1563.79,CC BY
University of Bristol,,,10.1039/C3CP50756D ,Royal Society of Chemistry,Physical Chemistry Chemical Physics,1463-9084,TRUE,2014,2159.51,Unknown
University of Bristol,,,10.1016/j.jcis.2014.09.014,Elsevier,Journal of Colloid and Interface Science,1095-7103,TRUE,2014,2072.80,CC BY
University of Bristol,,,10.1007/s00787-014-0600-5,Springer,European Child and Adolescent Psychiatry,1018-8827,TRUE,2014,2590.73,CC BY
University of Bristol,,,10.1242/jcs.159038,Company of Biologists,Journal of Cell Science,1477-9137,TRUE,2014,3723.30,CC BY
University of Bristol,,,10.1111/jhn.12277,Wiley,Journal of Human Nutrition and Dietetics,1365-277X,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1002/humu.22698,Wiley,Human Mutation,1098-1004,TRUE,2014,2233.98,
University of Bristol,,,10.1152/jn.00350.2014,American Physiological Society,Journal of Neurophysiology,,TRUE,2014,1776.56,
University of Bristol,,,10.3389/fnsys.2014.00166,Frontiers,Frontiers in Systems Neuroscience,1662-5137,FALSE,2014,1138.68,CC BY
University of Bristol,,,10.1098/rspb.2014.2114,Royal Society,Proceedings of the Royal Society B,0962-8452,TRUE,2014,1608.47,CC BY
University of Bristol,,,10.1159/000362695,Karger,Annals of Nutrition and Metabolism,1421-9697,TRUE,2014,2920.23,CC BY
,,,,,,,,,,
University of Bristol,,,10.1039/c4dt02303j,Royal Society of Chemistry,Dalton Transactions,1477-9226,TRUE,2014,2159.51,CC BY
University of Bristol,,,10.1113/jphysiol.2014.275909,Wiley,The Journal of Physiology,1469-7793,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1002/jbmr.2377,Wiley,Journal of Bone and Mineral Research,1523-4681,TRUE,2014,4467.96,
University of Bristol,,,10.1371/journal.pcbi.1003876,PLOS,PLOS Computational Biology,1553-7358,FALSE,2014,2026.96,CC BY
University of Bristol,,,10.1039/c4ob02056a,Royal Society of Chemistry,Organic and Biomolecular Chemistry,1477-0520,TRUE,2014,2159.51,CC BY
University of Bristol,,,10.1242/jcs.156299,Company of Biologists,Journal of Cell Science,1477-9137,TRUE,2014,3723.30,CC BY
University of Bristol,,,10.1136/bmj.g5954,BMJ,BMJ,1756-1833,TRUE,2014,3797.77,CC BY
University of Bristol,,,10.1088/1367-2630/16/9/093051,IOP Publishing,New Journal of Physics,1367-2630,FALSE,2014,1787.18,CC BY
University of Bristol,,,10.1007/s00125-014-3386-6,Springer,Diabetologia,1432-0428,TRUE,2014,2307.42,CC BY
University of Bristol,,,10.1371/journal.pcbi.1003929,PLOS,PLOS Computational Biology,1553-7358,FALSE,2014,2026.96,CC BY
University of Bristol,,,10.1111/jvh.12338,Wiley,Journal of Viral Hepatitis,1352-0504,TRUE,2014,2978.64,CC BY
University of Bristol,,,10.1210/jc.2013-3958,Endocrine Society,Journal of Clinical Endocrinology and Metabolism,0021-972X,TRUE,2014,2351.36,CC BY
University of Bristol,,,10.1371/journal.pone.0108809,PLOS,PLOS One,1932-6203,FALSE,2014,1211.19,CC BY
University of Bristol,,,10.1111/1462-2920.12622,Wiley,Environmental Microbiology,1462-2920,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1111/russ.10752,Wiley,Russian Review,1467-9434,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.5194/tcd-8-1337-2014,Copernicus,Cryosphere,1994-0424,FALSE,2014,1544.19,CC BY
University of Bristol,,,10.1007/s00787-013-0488-5,Springer,European Child and Adolescent Psychiatry,1018-8827,TRUE,2014,2546.64,
University of Bristol,,,10.1016/j.bbr.2014.09.050,Elsevier,Behavioural Brain Research,1872-7549,TRUE,2014,1754.42,CC BY
University of Bristol,,,10.1016/j.compstruct.2014.10.006,Elsevier,Composite Structures,0263-8223,TRUE,2014,1993.12,CC BY
,,,,,,,,,,
University of Bristol,,,10.1155/2014/758232,Hindawi,Disease Markers,1875-8630,FALSE,2014,1379.01,CC BY
University of Bristol,,,10.1159/000366323,Karger,Cellular Physiology and Biochemistry,1421-9778,FALSE,2014,2219.56,CC BY-NC
University of Bristol,,,10.1098/rsif.2014.0948,Royal Society,Interface,1742-5662,TRUE,2014,1608.47,CC BY
University of Bristol,,,10.1017/S0047279414000828 ,Cambridge University Press,Journal of Social Policy,1469-7823,TRUE,2014,2524.40,CC BY
,,,,,,,,,,
University of Bristol,,,10.1186/1471-2164-15-916,BioMed Central,BMC Genomics,1471-2164,FALSE,2014,2047.82,CC BY
University of Bristol,,,10.1016/j.icarus.2014.10.019,Elsevier,Icarus,0019-1035,TRUE,2014,1993.12,CC BY
University of Bristol,,,10.1016/j.compscitech.2014.10.022,Elsevier,Composites Science and Technology,0266-3538,TRUE,2014,2631.65,CC BY
University of Bristol,,,10.1002/sim.6358,Wiley,Statistics in Medicine,1097-0258,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1016/j.bpj.2014.10.001,Cell Press,Biophysical Journal,1542-0086,TRUE,2014,1521.99,CC BY
University of Bristol,,,10.1111/tran.12073,Wiley,Transactions of the Institute of British Geographers,1475-5661,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1007/s00285-014-0843-2,Springer,Journal of Mathematical Biology,1432-1416,TRUE,2014,2307.42,CC BY
University of Bristol,,,10.1111/mmi.12843,Wiley,Molecular Microbiology,0950-382X,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1186/1479-5868-11-54,BioMed Central,International Journal of Behavioral Nutrition and Physical Activity,1479-5868,FALSE,2014,2226.53,CC BY
University of Bristol,,,10.1186/1471-2458-14-655,BioMed Central,BMC Public Health,1471-2458,FALSE,2014,1973.35,CC BY
University of Bristol,,,10.1016/j.neubiorev.2014.09.016,Elsevier,Neuroscience and Biobehavioral Reviews,1873-7528,TRUE,2014,2536.66,CC BY
University of Bristol,,,10.1039/c4cc06495j,Royal Society of Chemistry,Chemical Communications,1359-7345,TRUE,2014,2159.51,CC BY
University of Bristol,,,10.1016/j.jinteco.2014.11.005,Elsevier,Journal of International Economics,0022-1996,TRUE,2014,1435.34,CC BY
University of Bristol,,,10.1016/j.jad.2014.11.003,Elsevier,Journal of Affective Disorders,0165-0327,TRUE,2014,1993.12,CC BY
University of Bristol,,,10.1098/rspb.2014.1013,Royal Society,Proceedings of the Royal Society B,0962-8452,TRUE,2014,1563.79,CC BY
University of Bristol,,,10.1038/ncomms6679,Nature Publishing Group,Nature Communications,2041-1723,FALSE,2014,4691.36,CC BY
University of Bristol,,,10.1016/j.compositesa.2014.11.004,Elsevier,Composites Part A: Applied Science and Manufacturing,1359-835X,TRUE,2014,2631.65,CC BY
University of Bristol,,,10.1016/j.cub.2014.10.036,Cell Press,Current Biology,0960-9822,TRUE,2014,4227.76,CC BY
University of Bristol,,,10.1002/env.2323,Wiley,Environmetrics,1099-095X,TRUE,2014,2233.98,
,,,,,,,,,,
,,,,,,,,,,
University of Bristol,,,10.1210/en.2014-1448,Endocrine Society,Endocrinology,1945-7170,TRUE,2014,2757.97,CC BY
University of Bristol,,,10.1155/2014/529456,Hindawi,Disease Markers,0278-0240,FALSE,2014,1379.01,CC BY
University of Bristol,,,10.1002/evan.21432,Wiley,Evolutionary Anthropology,1520-6505,TRUE,2014,2233.98,
University of Bristol,,,10.1007/s10802-014-9960-z,Springer,Journal of Abnormal Child Psychology,0091-0627,TRUE,2014,2326.42,CC BY
University of Bristol,,,10.1111/bpa.12230,Wiley,Brain Pathology,1750-3639,TRUE,2014,2233.98,CC BY
University of Bristol,,,10.1002/sta4.69,Wiley,STAT,2049-1573,FALSE,2014,2233.98,CC BY
,,,,,,,,,,
,,,,,,,,,,
University of Bristol,,,10.1371/journal.pone.0114725,PLOS,PLOS One,1932-6203,FALSE,2014,1241.09,CC BY
University of Bristol,,,10.1128/CVI.00581-14,American Society for Microbiology,Clinical and Vaccine Immunology,1556-679X,TRUE,2014,1838.53,CC BY
University of Bristol,,,10.3389/fmicb.2014.00694,Frontiers,Frontiers in Microbiology,1664-302X,FALSE,2014,1111.26,CC BY
,,,,,,,,,,
,,,,,,,,,,
University of Bristol,,,10.1016/j.yjmcc.2014.11.012,Elsevier,Journal of Molecular and Cellular Cardiology,1095-8584,TRUE,2014,1662.78,CC BY-NC-ND
,,,,,,,,,,
University of Bristol,,,10.1007/s00300-014-1553-3,Springer,Polar Biology,1432-2056,TRUE,2014,2359.08,CC BY
,,,,,,,,,,
University of Bristol,,,10.1042/BJ20141223,Portland Press,The Biochemical Journal,0264-6021,TRUE,2014,2233.98,
University of Bristol,,,10.1080/17470218.2014.995110,Taylor & Francis,The Quarterly Journal of Experimental Psychology,1747-0226,TRUE,2014,2130.32,CC BY
University of Bristol,,,10.1016/j.jaci.2014.10.046,Elsevier,Journal of Allergy and Clinical Immunology,1097-6825,TRUE,2014,2793.05,CC BY
University of Bristol,,,10.1016/j.bone.2014.10.015,Elsevier,Bone,8756-3282,TRUE,2014,1533.95,
University of Bristol,,,10.1109/TITS.2014.2363167,IEEE,IEEE Transactions on Intelligent Transportation Systems,1524-9050,FALSE,2014,1292.82,Unknown
University of Bristol,,,10.1016/j.socscimed.2014.11.029,Elsevier,Social Science and Medicine,0277-9536,TRUE,2014,2391.53,CC BY-NC-ND
,,,,,,,,,,
University of Bristol,,,10.3945/ajcn.114.092981,American Society for Nutrition,American Journal of Clinical Nutrition,1938-3207,TRUE,2014,4529.03,CC BY
University of Bristol,,,10.1098/rsbl.2014.0945,Royal Society,Biology Letters,1744-957X,TRUE,2014,1787.18,CC BY
University of Bristol,,,10.1111/aman.12171,Wiley,American Anthropologist,1548-1433,TRUE,2014,2233.98,
,,,,,,,,,,
,,,,,,,,,,
University of Bristol,,,10.1098/rspa.2014.0659,Royal Society,Proceedings of the Royal Society A,1364-5021,TRUE,2014,1787.18,CC BY
University of Bristol,,,10.1111/jne.12247,Wiley,Journal of Neuroendocrinology,1365-2826,FALSE,2014,2233.98,
University of Bristol,,,10.1021/jm501307e,American Chemical Society,Journal of Medicinal Chemistry,0022-2623,TRUE,2014,3794.44,
,,,,,,,,,,
,,,,,,,,,,
University of Cambridge,,,10.1186/1479-5868-11-1,BioMed Central,International Journal of Behavioral Nutrition and Physical Activity,,,2014,1770.80,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1088/0953-8984/26/27/275401,IOP Publishing,Journal of Physics: Condensed Matter,,,2014,2531.84,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1016/j.anucene.2014.01.042,Elsevier,Annals of Nuclear Energy,,,2014,1708.20,CC BY
University of Cambridge,,,10.1093/nar/gku076,Oxford University Press,Nucleic Acids Research,,,2014,595.73,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1038/oncsis.2014.1,Nature Publishing Group,Oncogenesis,,,2014,2825.29,CC BY
University of Cambridge,,,10.1002/hbm.22465,Wiley,Human Brain Mapping,,,2014,2717.57,CC BY
University of Cambridge,,,10.1093/nar/gku078,Oxford University Press,Nucleic Acids Research,,,2014,1057.42,CC BY
University of Cambridge,,,10.1016/j.beproc.2013.12.010,Elsevier,Behavioural Processes,,,2014,1990.99,CC BY
University of Cambridge,,,10.1002/adfm.201303994,Wiley,Advanced Functional Materials,,,2014,2739.74,CC BY
University of Cambridge,,,10.1093/gji/ggu013,Oxford University Press,Geophysical Journal International,,,2014,2233.98,CC BY
University of Cambridge,,,10.1061/(ASCE)BE.1943-5592.0000587,ASCE,Journal of Bridge Engineering,,,2014,1586.03,CC BY
University of Cambridge,,,10.1007/s00125-014-3176-1,Springer,Diabetologia,,,2014,2720.90,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1016/j.sleep.2013.10.015,Elsevier,Sleep Medicine,,,2014,2257.82,CC BY
University of Cambridge,,,10.1088/0953-8984/26/14/142201,IOP Publishing,Journal of Physics: Condensed Matter,,,2014,2531.84,CC BY
University of Cambridge,,,10.1002/aenm.201301544,Wiley,Advanced Energy Materials,,,2014,2739.74,CC BY
University of Cambridge,,,10.1002/adfm.201303426,Wiley,Advanced Functional Materials,,,2014,2709.00,CC BY
University of Cambridge,,,10.1098/rsif.2014.0034,Royal Society Publishing,Journal of the Royal Society Interface,,,2014,1563.79,CC BY
University of Cambridge,,,10.1016/j.jim.2014.01.006,Elsevier,Journal of Immunological Methods,,,2014,2697.16,CC BY-NC-ND
University of Cambridge,,,10.3399/bjgp14X677833,Royal College of General Practitioners,British Journal of General Practice,,,2014,2531.84,CC BY
University of Cambridge,,,10.1096/fj.13-242727 ,FASEB,FASEB Journal,,,2014,2234.07,
University of Cambridge,,,10.1021/ac403585p,American Chemical Society,Analytical Chemistry,,,2014,1803.05,CC BY
University of Cambridge,,,10.1089/ham.2013.1053,Mary Ann Liebert,High Altitude Medicine and Biology,,,2014,2884.89,CC BY
University of Cambridge,,,10.1002/adfm.201303492,Wiley,Advanced Functional Materials,,,2014,2709.00,CC BY
University of Cambridge,,,10.1016/j.jth.2013.12.003,Elsevier,Journal of Transport & Health,,,2014,2623.83,
University of Cambridge,,,10.1016/j.jnnfm.2014.01.002,Elsevier,Journal of Non-Newtonian Fluid Mechanics,,,2014,2247.64,CC BY
University of Cambridge,,,10.1186/1471-2164-15-49,BioMed Central,BMC Genomics,,,2014,1707.51,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1093/gji/ggu023,Oxford University Press,Geophysical Journal International,,,2014,2233.98,CC BY
University of Cambridge,,,10.1371/journal.pone.0089028,PLOS,PLOS ONE,,,2014,1206.40,CC BY
University of Cambridge,,,10.1179/1743284714Y.0000000527,Maney,Materials Science and Technology,,,2014,1861.65,CC BY-NC
University of Cambridge,,,10.1016/j.actamat.2014.01.045,Elsevier,Acta Materialia,,,2014,2709.59,CC BY
,,,,,,,,,,
,,,,,,,,,,
University of Cambridge,,,10.1021/nn405978f,American Chemical Society,ACS Nano,,,2014,1826.49,CC BY
University of Cambridge,,,10.1130/G35236.1,Geological Society of America,Geology,,,2014,2253.95,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1016/j.epsl.2014.01.026,Elsevier,Geology,,,2014,2189.00,CC BY
University of Cambridge,,,10.1007/s12160-014-9595-x,Springer,Annals of Behavioral Medicine,,,2014,2698.04,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1002/pssb.201350242,Wiley,physica status solidi (b),,,2014,2671.75,CC BY
University of Cambridge,,,10.1016/j.jpeds.2014.02.014,Elsevier,Journal of Pediatrics,,,2014,2672.39,CC BY
University of Cambridge,,,10.1093/schbul/sbu010,Oxford University Press,Schizophrenia Bulletin,,,2014,3164.81,CC BY
University of Cambridge,,,10.1186/1476-072X-13-5,BioMed Central,International Journal of Health Geographics,,,2014,1485.97,CC BY
University of Cambridge,,,10.3389/fnhum.2014.00096,Frontiers,Frontiers in Human Neuroscience,,,2014,1187.30,CC BY
University of Cambridge,,,10.1088/0953-8984/26/14/146001,IOP Publishing,Journal of Physics: Condensed Matter,,,2014,2531.84,CC BY
University of Cambridge,,,10.1016/j.epsl.2014.02.024,Elsevier,Earth and Planetary Science Letters,,,2014,2160.02,CC BY
University of Cambridge,,,10.1136/bmj.g1464,BMJ Group,BMJ,,,2014,4467.96,CC BY
University of Cambridge,,,10.1111/corg.12047,Wiley,Corporate Governance: An International Review,,,2014,4802.71,CC BY
University of Cambridge,,,10.1016/j.gmod.2014.03.004,Elsevier,Graphical Models,,,2014,2187.00,CC BY
University of Cambridge,,,10.1017/S1744137413000349,Cambridge University Press,Journal of Institutional Economics,,,2014,4802.71,CC BY
University of Cambridge,,,10.1016/j.epsl.2014.02.027,Elsevier,Earth and Planetary Science Letters,,,2014,2161.26,CC BY
University of Cambridge,,,10.1039/C3LC51219C,Royal Society of Chemistry,Lab on a Chip,,,2014,2025.48,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1093/aje/kwu036,Oxford University Press,American Journal of Epidemiology,,,2014,3164.81,CC BY
University of Cambridge,,,10.1016/j.epsl.2014.02.031,Elsevier,Earth and Planetary Science Letters,,,2014,2160.02,CC BY
University of Cambridge,,,10.1074/jbc.M114.558940,American Society for Biochemistry and Molecular Biology,Journal of Biological Chemistry,,,2014,1750.30,
University of Cambridge,,,10.1021/cm500407f,American Chemical Society,Chemistry of Materials,,,2014,1782.86,CC BY
University of Cambridge,,,10.1063/1.4866859,AIP,Applied Physics Letters,,,2014,1968.82,CC BY
University of Cambridge,,,10.1186/1479-5868-11-34,BioMed Central,International Journal of Behavioral Nutrition and Physical Activity,,,2014,322.56,CC BY
University of Cambridge,,,10.1039/C4CP00453A,Royal Society of Chemistry,Physical Chemistry Chemical Physics,,,2014,2025.48,CC BY
University of Cambridge,,,10.1186/1479-5868-11-23,BioMed Central,International Journal of Behavioral Nutrition and Physical Activity,,,2014,1935.37,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1021/nl403659x,American Chemical Society,Nano Letters,,,2014,1842.30,CC BY
University of Cambridge,,,10.1128/JVI.00284-14 ,American Society for Microbiology,Journal of Virology,,,2014,1781.16,CC BY
University of Cambridge,,,10.1096/fj.13-231084 ,FASEB,FASEB Journal,,,2014,2233.93,CC BY-NC
,,,,,,,,,,
University of Cambridge,,,10.1098/rsbl.2014.0042,Royal Society Publishing,Biology Letters,,,2014,1563.79,CC BY
University of Cambridge,,,10.3945/ajcn.114.086413 ,American Society for Nutrition,American Journal of Clinical Nutrition,,,2014,4722.01,CC BY
University of Cambridge,,,10.1111/dme.12316,Wiley,Diabetic Medicine,,,2014,2763.11,CC BY
University of Cambridge,,,10.1002/phy2.271 ,American Physiological Society,Physiological Reports,,,2014,1437.19,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1007/s10071-014-0743-2,Springer,Animal Cognition,,,2014,2739.32,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1093/molbev/msu103,Oxford University Press,Molecular Biology and Evolution,,,2014,2159.51,CC BY
University of Cambridge,,,10.1016/j.rser.2014.03.005,Elsevier,Renewable and Sustainable Energy Reviews,,,2014,3026.63,CC BY
University of Cambridge,,,10.1021/nn501185h,American Chemical Society,ACS Nano,,,2014,1834.02,CC BY
University of Cambridge,,,10.1021/mp400768m,American Chemical Society,Molecular Pharmaceutics,,,2014,1784.90,CC BY
University of Cambridge,,,10.1371/journal.pone.0093168,PLOS,PLOS ONE,,,2014,1207.27,CC BY
University of Cambridge,,,10.1371/journal.pone.0093291,PLOS,PLOS ONE,,,2014,1204.80,CC BY
University of Cambridge,,,10.1039/C4SC00095A ,Royal Society of Chemistry,Chemical Science,,,2014,2025.48,CC BY
University of Cambridge,,,10.1002/yea.3002,Wiley,Yeast,,,2014,2680.89,CC BY
University of Cambridge,,,10.1186/1471-2164-14-744,BioMed Central,BioMed Genomics,,,2014,1921.22,CC BY
University of Cambridge,,,10.1007/s00253-013-5186-1,Springer,Applied Microbiology & Biotechnology,,,2014,2811.19,CC BY
University of Cambridge,,,10.1002/biot.201300138,Wiley,Biotechnology Journal,,,2014,2800.17,CC BY
University of Cambridge,,,10.1093/cercor/bhu063,Oxford University Press,Cerebral Cortex,,,2014,3164.81,CC BY
University of Cambridge,,,10.1016/j.scriptamat.2014.01.012,Elsevier,Scripta Materialia,,,2014,2689.12,CC BY
,,,,,,,,,,
,,,,,,,,,,
University of Cambridge,,,10.1002/adma.201401021,Wiley,Advanced Materials,,,2014,2684.75,CC BY
University of Cambridge,,,10.1039/C3EE44031A ,Royal Society of Chemistry,Energy & Environmental Science,,,2014,1265.92,CC BY
,,,,,,,,,,
,,,,,,,,,,
University of Cambridge,,,10.1016/j.chroma.2014.03.023,Elsevier,Journal of Chromatography A,,,2014,3016.10,CC BY
University of Cambridge,,,10.1140/epje/i2014-14044-y,Springer,EPJ E-Soft Matter & Biological Physics,,,2014,1211.81,CC BY
University of Cambridge,,,10.1099/vir.0.063461-0 ,Society for General Microbiology,Journal of General Virology,,,2014,2606.31,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1186/1758-5996-6-43,BioMed Central,Diabetology and Metabolic Syndrome,,,2014,1485.97,CC BY
University of Cambridge,,,10.1039/C4CS00031E ,Royal Society of Chemistry,Chemical Society Reviews,,,2014,3164.81,CC BY
University of Cambridge,,,10.3389/fnbeh.2014.00137,Frontiers,Frontiers in Behavioral Neuroscience,,,2014,1183.71,CC BY
University of Cambridge,,,10.3389/fncir.2014.00035,Frontiers,Frontiers in Neural Circuits,,,2014,1990.24,CC BY
University of Cambridge,,,10.1080/00268976.2014.904051,Taylor & Francis,Molecular Physics,,,2014,2662.90,CC BY
University of Cambridge,,,10.1016/j.brat.2014.03.008,Elsevier,Behaviour Research and Therapy,,,2014,2715.80,CC BY
,,,,,,,,,,
University of Cambridge,,,10.1016/j.epsl.2014.03.025,Elsevier,Earth and Planetary Science Letters,,,2014,2153.56,CC BY
University of Cambridge,,,10.1249/MSS.0000000000000289,Wolters Kluwer/Lippincott Williams & Wilkins,Medicine and Science in Sports and Exercise,,,2014,3385.01,
University of Cambridge,,,10.1093/molbev/msu147,Oxford University Press,Molecular Biology and Evolution,,,2014,2159.51,CC BY
University of Cambridge,,,10.1021/bi401606f,American Chemical Society,Biochemistry,,,2014,1789.84,CC BY
University of Cambridge,,,10.1016/j.ymeth.2014.03.029,Elsevier,Methods,,,2014,2741.91,CC BY
University of Cambridge,,,10.1088/0266-5611/30/5/055012,IOP Publishing,Inverse Problems,,,2014,2278.66,CC BY
University of Cambridge,,,10.1016/j.tig.2014.04.001,Elsevier,Trends in Genetics,,,2014,2730.82,CC BY
University of Cambridge,,,10.1016/j.chembiol.2014.03.005,Elsevier,Chemistry and Biology,,,2014,4569.85,CC BY
University of Cambridge,,,10.1371/journal.pgen.1004365,PLOS,PLOS Genetics,,,2014,2013.56,CC BY
University of Cambridge,,,10.1007/s00125-014-3236-6,Springer,Diabetologia,,,2014,2624.57,CC BY
University of Cambridge,,,10.1186/1479-5868-11-58,BioMed Central,International Journal of Behavioral Nutrition and Physical Activity,,,2014,2263.77,CC BY
University of Cambridge,,,10.1021/la5005819,American Chemical Society,Langmuir,,,2014,1842.30,CC BY
University of Cambridge,,,10.1093/hmg/ddt487,Oxford University Press,Human Molecular Genetics,,,2014,2606.31,CC BY
University of Cambridge,,,10.1016/j.jpeds.2014.10.021,Elsevier,American Journal of Clinical Nutrition,,,2014,2588.76,CC BY
University of Cambridge,,,10.1002/path.4358,Wiley,Journal of Pathology,,,2014,2671.75,CC BY
University of Cambridge,,,10.1063/1.4873520,AIP,Applied Physics Letters,,,2014,1947.87,CC BY
University of Cambridge,,,10.1093/cvr/cvt333,Oxford University Press,Cardiovascular Research,,,2014,1687.90,CC BY
University of Cambridge,,,10.1016/j.gca.2013.05.005,Elsevier,Geochimica et Cosmochimica Acta,,,2014,2153.56,CC BY
University of Cambridge,,,10.1038/mp.2014.48,Nature Publishing Group,Molecular Psychiatry,,,2014,3574.37,CC BY
,,,,,,,,,,
,,,,,,,,,,
University of Cambridge,,,10.1016/j.epsl.2014.04.016,Elsevier,Earth and Planetary Science Letters,,,2014,2185.92,CC BY
University of Cambridge,,,10.1038/ijo.2014.66,Nature Publishing Group,International Journal of Obesity,,,2014,4170.10,CC BY
University of Cambridge,,,10.1016/j.ecss.2014.03.001,Elsevier,"Estuarine, Coastal and Shelf Science",,,2014,2195.92,CC BY
,,,,,,,,,,
