"Institution","PubMed Central (PMC) ID","PubMed ID","DOI","Publisher","Journal","ISSN","is_hybrid","period","euro","Licence"
"University of St Andrews","","","10.1371/journal.pone.0134997","Public Library of Science","PLOS ONE","1932-6203",FALSE,"2015","1178.62","CC BY"
"University of St Andrews","","","10.1371/journal.pone.0144577","Public Library of Science","PLOS ONE","1932-6203",FALSE,"2015","1508.89","CC BY"
"University of St Andrews","","","10.1098/rsbl.2015.0205","Royal Society","Biology Letters","1744-9651",TRUE,"2015","1985.04","CC BY"
"University of St Andrews","","","10.1098/rspb.2015.0278","Royal Society","Proceedings of the Royal Society B","0962-8452",TRUE,"2015","1985.04","CC BY"
"University of St Andrews","","","10.1098/rspb.2015.0389","Royal Society","Proceedings of the Royal Society B","0962-8452",FALSE,"2015","1929.90",""
"University of St Andrews","","","10.1098/rspb.2015.0570","Royal Society","Proceedings of the Royal Society B","0962-8452",TRUE,"2015","1985.04","CC BY"
"University of St Andrews","","","10.1098/rspb.2015.0724","Royal Society","Proceedings of the Royal Society B","0962-8452",FALSE,"2015","1985.04","CC BY"
"University of St Andrews","","","10.1098/rspb.2015.1130","Royal Society","Proceedings of the Royal Society B","0962-8452",FALSE,"2015","1929.90","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"University of St Andrews","","","10.1039/c5cp00288e","Royal Society of Chemistry","Physical Chemistry Chemical Physics","1463-9084",TRUE,"2015","1929.90","CC BY"
"University of St Andrews","","","10.1099/mic.0.000088","Society for General Microbiology","Microbiology","1350-0872",TRUE,"2015","2460.62","CC BY"
"University of St Andrews","","","10.1523/jneurosci.0323-15.2015","Society for Neuroscience","Journal of Neuroscience","0270-6474",TRUE,"2015","2481.30","CC BY"
"University of St Andrews","","","10.1117/1.jpe.5.057215","SPIE","Journal of Photonics for Energy","1947-7988",TRUE,"2015","673.65","CC BY"
"University of St Andrews","","","10.1007/s00265-015-1952-7","Springer","Behavioral Ecology and Sociobiology","0340-5443",TRUE,"2015","2213.65","CC BY"
"University of St Andrews","","26671787","10.1007/s00418-015-1390-7","Springer","Histochemistry and Cell Biology","0948-6143",TRUE,"2015","2888.29","CC BY"
"University of St Andrews","","","10.1186/s13321-015-0105-3","Springer","Journal of Cheminformatics","1758-2946",FALSE,"2015","1712.10","CC BY"
"University of St Andrews","","","10.1186/s40317-015-0065-4","Springer","Animal Biotelemetry","2050-3385",FALSE,"2015","2329.94","CC BY"
"University of St Andrews","","","10.1186/s40594-015-0030-z","Springer","International Journal of STEM Education","2196-7822",FALSE,"2015","997.48","CC BY"
"University of St Andrews","","","10.1080/03091929.2015.1081188","Taylor & Francis","Geophysical and Astrophysical Fluid Dynamics","0309-1929",FALSE,"2015","739.43","CC BY"
"University of St Andrews","","","10.1080/13506285.2015.1079583","Taylor & Francis","Visual Cognition","1350-6825",FALSE,"2015","739.43","CC BY"
"University of St Andrews","","","10.1080/17550874.2015.1028113","Taylor & Francis","Plant Ecology & Diversity","1755-1668",TRUE,"2015","739.43","Unknown"
"University of St Andrews","","","10.1080/19336950.2015.1075784","Taylor & Francis","Channels","1933-6950",TRUE,"2015","413.55",""
"University of St Andrews","","","10.1086/682275","University of Chicago Press","American Naturalist","0003-0147",TRUE,"2015","969.54","Unknown"
"University of St Andrews","","","10.1086/682570","University of Chicago Press","American Naturalist","0003-0147",TRUE,"2015","1267.86","Unknown"
"University of St Andrews","","","10.1086/682950","University of Chicago Press","American Naturalist","0003-0147",FALSE,"2015","2459.53","Unknown"
"University of St Andrews","","","10.1515/zkri-2014-1824","Walter De Gruyter","Zeitschrift fÃ¼r Kristallographie","0044-2968",TRUE,"2015","1207.44","CC BY"
"University of St Andrews","","","10.1002/adma.201405623","Wiley-Blackwell","Advanced Materials","1521-4095",TRUE,"2015","2894.85","CC BY"
"University of St Andrews","","","10.1002/asia.201500907","Wiley-Blackwell","Chemistry - An Asian Journal","1861-4728",FALSE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1002/casp.2236","Wiley-Blackwell","Journal of Community & Applied Social Psychology","1052-9284",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1002/cbic.201500494","Wiley-Blackwell","ChemBioChem","1439-4227",FALSE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1002/cctc.201402891","Wiley-Blackwell","ChemCatChem","1867-3880",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1002/chem.201402684","Wiley-Blackwell","Chemistry - A European Journal","0947-6539",TRUE,"2015","2584.69","CC BY"
"University of St Andrews","","","10.1002/chem.201501271","Wiley-Blackwell","Chemistry - A European Journal","0947-6539",TRUE,"2015","2584.69","CC BY"
"University of St Andrews","","","10.1002/chem.201502049","Wiley-Blackwell","Chemistry - A European Journal","0947-6539",TRUE,"2015","2584.69","CC BY"
"University of St Andrews","","","10.1002/chem.201503308","Wiley-Blackwell","Chemistry - A European Journal","0947-6539",TRUE,"2015","2584.69","CC BY"
"University of St Andrews","","","10.1002/chem.201503437","Wiley-Blackwell","Chemistry - A European Journal","0947-6539",TRUE,"2015","2584.69","CC BY"
"University of St Andrews","","","10.1002/chem.201503546","Wiley-Blackwell","Chemistry - A European Journal","0947-6539",FALSE,"2015","2584.69","CC BY"
"University of St Andrews","","","10.1002/cnma.201500146","Wiley-Blackwell","ChemNanoMat","2199-692X",FALSE,"2015","3101.63","CC BY"
"University of St Andrews","","","10.1002/ece3.1748","Wiley-Blackwell","Ecology and Evolution","2045-7758",FALSE,"2015","1785.16","CC BY"
"University of St Andrews","","","10.1002/ejic.201500164","Wiley-Blackwell","European Journal of Inorganic Chemistry","",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1002/ente.201500114","Wiley-Blackwell","Energy Technology","2194-4296",TRUE,"2015","2343.45","CC BY"
"University of St Andrews","","","10.1002/psp.1956","Wiley-Blackwell","Population Space and Place","1544-8444",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/1365-2435.12481","Wiley-Blackwell","Functional Ecology","0269-8463",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/1365-2664.12452","Wiley-Blackwell","Journal of Applied Ecology","0021-8901",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/2041-210x.12370","Wiley-Blackwell","Methods in Ecology and Evolution","2041-210X",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/bij.12757","Wiley-Blackwell","Biological Journal of the Linnean Society","0024-4066",TRUE,"2015","2067.75",""
"University of St Andrews","","","10.1111/biom.12341","Wiley-Blackwell","Biometrics","0006-341X",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/ele.12383","Wiley-Blackwell","Ecology Letters","1461-023X",FALSE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/evo.12636","Wiley-Blackwell","Evolution","0014-3820",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/jeb.12678","Wiley-Blackwell","Journal of Evolutionary Biology","1010-061X",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/jeb.12697","Wiley-Blackwell","Journal of Evolutionary Biology","1010-061X",TRUE,"2015","2067.75","CC BY"
"University of St Andrews","","","10.1111/jeb.12771","Wiley-Blackwell","Journal of Evolutionary Biology","1010-061X",FALSE,"2015","2067.75","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"University of Surrey","","","10.1017/jfm.2015.565","Cambridge University Press","Journal of Fluid Mechanics","0022-1120","","2015","3044.10","CC BY"
"University of Surrey","","","10.1016/j.carbon.2015.11.040","Elsevier","Carbon","0008-6223","","2015","3880.12","CC BY"
"University of Surrey","","","10.1016/j.jece.2015.07.018","Elsevier","Journal of Environmental Chemical Engineering","2213-3437","","2015","3351.74","CC BY"
"University of Surrey","","","10.1016/j.patcog.2015.06.015","Elsevier","Pattern Recognition","0031-3203","","2015","3335.35","CC BY"
"University of Surrey","","","10.1016/j.porgcoat.2015.09.020","Elsevier","Progress in Organic Coatings","0300-9440","","2015","2773.72","CC BY"
"University of Surrey","","","10.3389/fncom.2015.00103","Frontiers","Frontiers in Computational Neuroscience","1662-5188","","2015","2316.28","CC BY"
"University of Surrey","","","10.1038/srep13301","Nature Publishing Group","Scientific Reports","2045-2322","","2015","818.83","CC BY"
"University of Surrey","","","10.1038/srep14843","Nature Publishing Group","Scientific Reports","2045-2322","","2015","1637.66","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"University of Surrey","","","10.1039/c5tx00173k","Royal Society of Chemistry","Toxicology Research","2045-452X","","2015","2249.71","CC BY-NC"
"University of Surrey","","","10.1007/s00394-015-1014-y","Springer","European Journal of Nutrition","1436-6207","","2015","2748.25","CC BY"
"University of Surrey","","","10.1007/s10853-015-9384-3","Springer","Journal of Materials Science","0022-2461","","2015","2806.79","CC BY"
"University of Surrey","","","10.3109/07420528.2015.1112396","Taylor & Francis","Chronobiology International","0742-0528","","2015","2464.76","CC BY"
"University of Warwick","","","10.1021/acs.bioconjchem.5b00264","American Chemical Society","Bioconjugate Chemistry","",TRUE,"2015","2194.49","CC BY"
"University of Warwick","","","10.1021/acs.biomac.5b00476","American Chemical Society","Biomacromolecules","",TRUE,"2015","2128.45","CC BY"
"University of Warwick","","","10.1021/acs.biomac.5b00774","American Chemical Society","Biomacromolecules","",TRUE,"2015","2148.28","CC BY"
"University of Warwick","","","10.1021/acs.biomac.5b01118","American Chemical Society","Biomacromolecules","",TRUE,"2015","2204.86","CC BY"
"University of Warwick","","","10.1021/acs.chemmater.5b01853","American Chemical Society","Chemistry of Materials","",TRUE,"2015","2148.28","CC BY"
"University of Warwick","","","10.1021/acs.jmedchem.5b00655","American Chemical Society","Journal of Medicinal Chemistry","",TRUE,"2015","2301.09","CC BY"
"University of Warwick","","","10.1021/acs.jpcc.5b02197","American Chemical Society","Journal of Physical Chemistry C","",TRUE,"2015","2709.28","CC BY"
"University of Warwick","","","10.1021/acs.macromol.5b01426","American Chemical Society","Macromolecules","",TRUE,"2015","2148.28","CC BY"
"University of Warwick","","","10.1021/acs.organomet.5b00097","American Chemical Society","Organometallics","",TRUE,"2015","1667.35","CC BY"
"University of Warwick","","","10.1021/ct501067t","American Chemical Society","Journal of Chemical Theory and Computation","",TRUE,"2015","3667.20","Unknown"
"University of Warwick","","","10.1021/ja507506c","American Chemical Society","Journal of the American Chemical Society","",FALSE,"2015","1294.74","CC BY"
"University of Warwick","","","10.1021/jp5033806","American Chemical Society","Journal of Physical Chemistry C","",TRUE,"2015","4433.42","CC BY"
"University of Warwick","","","10.1021/om500644f","American Chemical Society","Organometallics","",TRUE,"2015","1508.44","Unknown"
"University of Warwick","","","10.1021/pr500347e","American Chemical Society","Journal of Proteome Research","",TRUE,"2015","4490.26","CC BY"
"University of Warwick","","","10.1063/1.4916129","American Institute of Physics","Physics of Plasmas","",TRUE,"2015","2454.14","CC BY"
"University of Warwick","","","10.1063/1.4923307","American Institute of Physics","Physics of Plasmas","",TRUE,"2015","1915.96","CC BY"
"University of Warwick","","","10.1063/1.4926592","American Institute of Physics","Physics of Plasmas","",TRUE,"2015","1931.86","CC BY"
"University of Warwick","","","10.1063/1.4936852","American Institute of Physics","Journal of Applied Physics","",TRUE,"2015","2034.20","CC BY"
"University of Warwick","","","10.1103/physreve.89.062704","American Physical Society","Physical Review E","",TRUE,"2015","1807.67","CC BY"
"University of Warwick","","","10.1103/physreve.91.042133","American Physical Society","Journal of Physics A: Mathematical and Theoretical","",TRUE,"2015","1853.42","CC BY"
"University of Warwick","","","10.1103/physrevlett.114.125004","American Physical Society","Physical Review Letters","",TRUE,"2015","2958.04","CC BY"
"University of Warwick","","","10.1103/physrevlett.115.135501","American Physical Society","Physical Review Letters","",TRUE,"2015","2882.02","CC BY"
"University of Warwick","","","10.1103/physrevlett.115.207201","American Physical Society","Physical Review Letters","",TRUE,"2015","2495.13","CC BY"
"University of Warwick","","","10.1037/xge0000039","American Psychological Association","Journal of Experimental Psychology: General","",TRUE,"2015","4295.19","CC BY"
"University of Warwick","","","10.1128/jcm.00762-15","American Society for Microbiology","Journal of Clinical Microbiology","",TRUE,"2015","3254.07","Unknown"
"University of Warwick","PMC4473568","","10.1128/jvi.00683-15","American Society for Microbiology","Journal of Virology","","","2015","2282.80","CC BY"
"University of Warwick","","","10.1128/mbio.00729-15","American Society for Microbiology","mBio","",TRUE,"2015","2992.83","CC BY-NC-SA"
"University of Warwick","PMC4405644","25733689","10.1128/mcb.01478-14","American Society for Microbiology","Molecular and Cell Biology","","","2015","1071.58","CC BY"
"University of Warwick","PMC4364581","25539734","10.1186/1471-2474-15-451","BioMed Central","BMC Muskuloskeletal","","","2015","1014.22","CC BY"
"University of Warwick","","","10.1186/s12885-015-1101-8","BioMed Central","BMC Cancer","",FALSE,"2015","1863.02","CC BY"
"University of Warwick","PMC4419506","","10.1186/s12891-015-0534-1","BioMed Central","BMC Musculoskeletal Disorders","","","2015","1014.22","CC BY"
"University of Warwick","","","10.1186/s13148-015-0046-8","BioMed Central","Clinical Epigenetics","",FALSE,"2015","2137.23","CC BY"
"","","","","","","","","","",""
"University of Warwick","","","10.1136/archdischild-2014-306667","BMJ","Archives of Disease in Childhood","",TRUE,"2015","3232.58","CC BY-NC"
"University of Warwick","","","10.1136/bmjopen-2015-007772","BMJ","BMJ Open","",FALSE,"2015","2240.06","CC BY"
"University of Warwick","","26400865","10.1136/emermed-2015-204847","BMJ","Emergency Medicine Journal","","","2015","3225.69","CC BY-NC"
"University of Warwick","","","10.1302/2046-3758.410.2000420","British Editorial Society of Bone & Joint Surgery","Bone and Joint Research","","","2015","909.81","CC BY"
"University of Warwick","","26036203","10.1302/2046-3758.46.2000318","British Editorial Society of Bone & Joint Surgery","Bone and Joint Research","","","2015","909.81","CC BY"
"University of Warwick","","","10.1017/jfm.2015.83","Cambridge University Press","Journal of Fluid Mechanics","",FALSE,"2015","2964.71","CC BY"
"University of Warwick","","","10.1017/s0953820814000363","Cambridge University Press","Utilitas","",TRUE,"2015","2810.76","CC BY"
"University of Warwick","","","10.1017/s096025851500001x","Cambridge University Press","Seed Science Research","",TRUE,"2015","2803.87","CC BY"
"University of Warwick","","","10.1016/j.bpj.2015.02.017","Cell Press","Biophysical Journal","",TRUE,"2015","1597.24","CC BY"
"University of Warwick","PMC4365485","25596274","10.1242/bio.201410843","Company of Biologists","Biology Open","","","2015","1439.15","CC BY"
"University of Warwick","","","10.1242/jcs.168682","Company of Biologists","Journal of Cell Science","",TRUE,"2015","4142.39","CC BY"
"University of Warwick","","","10.1016/j.apenergy.2014.06.083","Elsevier","Applied Energy","",TRUE,"2015","3413.59","CC BY"
"University of Warwick","","","10.1016/j.atg.2015.09.001","Elsevier","Applied & Translational Genomics","",TRUE,"2015","1623.49","CC BY-NC-ND"
"University of Warwick","","","10.1016/j.bandc.2015.06.008","Elsevier","Brain and Cognition","",TRUE,"2015","1587.70","CC BY"
"University of Warwick","","","10.1016/j.cbpa.2015.01.024","Elsevier","Current Opinion in Chemical Biology","",TRUE,"2015","3711.18","CC BY"
"University of Warwick","","","10.1016/j.compfluid.2015.03.023","Elsevier","Computers and Fluids","",TRUE,"2015","2706.12","CC BY"
"University of Warwick","","","10.1016/j.compgeo.2014.11.007","Elsevier","Computers and Geotechnics","",TRUE,"2015","2701.17","CC BY"
"University of Warwick","","","10.1016/j.conbuildmat.2014.12.057","Elsevier","Construction and Building Materials","",TRUE,"2015","2699.10","CC BY"
"University of Warwick","","","10.1016/j.ddtec.2015.08.002","Elsevier","Drug Discovery Today: Technologies","",TRUE,"2015","4054.51","CC BY-NC-ND"
"University of Warwick","","","10.1016/j.ecolind.2014.06.011","Elsevier","Ecological Indicators","",TRUE,"2015","2491.46","CC BY"
"University of Warwick","","","10.1016/j.enggeo.2014.08.018","Elsevier","Engineering Geology","",TRUE,"2015","2741.30","CC BY"
"University of Warwick","","","10.1016/j.engstruct.2015.03.003","Elsevier","Engineering Structures","",TRUE,"2015","2706.12","CC BY"
"University of Warwick","","","10.1016/j.ensci.2015.11.002","Elsevier","eNeurologicalSci","",TRUE,"2015","1654.74","CC BY"
"University of Warwick","","","10.1016/j.epidem.2015.02.006","Elsevier","Epidemics","",TRUE,"2015","1941.33","CC BY"
"University of Warwick","","","10.1016/j.eurpolymj.2015.03.014","Elsevier","European Polymer Journal","",TRUE,"2015","2699.09","CC BY"
"University of Warwick","","","10.1016/j.ibusrev.2015.10.001","Elsevier","International Business Review","",TRUE,"2015","1872.50","CC BY"
"University of Warwick","","","10.1016/j.ijpe.2014.09.007","Elsevier","International Journal of Production Economics","",TRUE,"2015","1629.36","CC BY"
"University of Warwick","","","10.1016/j.ijpvp.2015.05.009","Elsevier","International Journal of Pressure Vessels and Piping","",TRUE,"2015","3451.16","CC BY"
"University of Warwick","","","10.1016/j.jbiomech.2015.01.046","Elsevier","Journal of Biomechanics","",TRUE,"2015","2969.58","CC BY"
"University of Warwick","","","10.1016/j.jclepro.2014.12.091","Elsevier","Journal of Cleaner Production","",TRUE,"2015","3133.90","CC BY"
"University of Warwick","","","10.1016/j.jclepro.2015.06.040","Elsevier","Journal of Cleaner Production","",TRUE,"2015","3451.16","CC BY"
"University of Warwick","","","10.1016/j.jcp.2014.12.035","Elsevier","Journal of Computational Physics","",TRUE,"2015","2273.88","CC BY"
"University of Warwick","","","10.1016/j.jcrysgro.2015.03.025","Elsevier","Journal of Crystal Growth","",TRUE,"2015","2372.74","CC BY"
"University of Warwick","","","10.1016/j.jinorgbio.2015.10.008","Elsevier","Journal of Inorganic Biochemistry","",TRUE,"2015","3478.24","CC BY"
"University of Warwick","","","10.1016/j.jmoneco.2015.08.002","Elsevier","Journal of Monetary Economics","",TRUE,"2015","1944.86","CC BY"
"University of Warwick","","","10.1016/j.jmr.2015.09.005","Elsevier","Journal of Magnetic Resonance","",TRUE,"2015","2295.05","CC BY"
"University of Warwick","","","10.1016/j.joi.2015.11.001","Elsevier","Journal of Informetrics","",TRUE,"2015","1875.19","CC BY"
"University of Warwick","","","10.1016/j.jorganchem.2015.05.011","Elsevier","Journal of Organometallic Chemistry","",TRUE,"2015","2719.11","CC BY"
"University of Warwick","","","10.1016/j.jpowsour.2015.03.098","Elsevier","Journal of Power Sources","",TRUE,"2015","3561.89","CC BY"
"University of Warwick","","","10.1016/j.matchemphys.2015.10.056","Elsevier","Materials Chemistry & Physics","",TRUE,"2015","2288.64","CC BY"
"University of Warwick","","","10.1016/j.ndteint.2014.06.007","Elsevier","NDT&E International","",TRUE,"2015","2475.07","CC BY"
"University of Warwick","","","10.1016/j.ndteint.2015.05.005","Elsevier","NDT&E International","",TRUE,"2015","2614.52","CC BY"
"University of Warwick","PMC4463976","25812717","10.1016/j.neuroimage.2015.03.005","Elsevier","NeuroImage","","","2015","2438.29","CC BY"
"University of Warwick","","","10.1016/j.neuroimage.2015.07.052","Elsevier","NeuroImage","",TRUE,"2015","1914.67","CC BY"
"University of Warwick","","","10.1016/j.orgel.2015.04.019","Elsevier","Organic Electronics","",TRUE,"2015","2320.10","CC BY"
"University of Warwick","","","10.1016/j.pbi.2015.06.006","Elsevier","Current Opinion in Plant Biology","",TRUE,"2015","3921.78","CC BY"
"University of Warwick","","","10.1016/j.pbi.2015.07.007","Elsevier","Current Opinion in Plant Biology","",TRUE,"2015","3913.37","CC BY"
"University of Warwick","","","10.1016/j.pec.2015.08.019","Elsevier","Patient Education and Counselling","",TRUE,"2015","3176.66","CC BY"
"University of Warwick","","","10.1016/j.rinp.2015.05.004","Elsevier","Results in Physics","",TRUE,"2015","522.91","CC BY"
"University of Warwick","","","10.1016/j.semcdb.2015.10.024","Elsevier","Seminars in Cell & Developmental Biology","",TRUE,"2015","3422.76","CC BY"
"University of Warwick","PMC4510149","26004207","10.1016/j.socscimed.2015.05.026","Elsevier","Social Science & Medicine","","","2015","3324.94","CC BY"
"University of Warwick","","","10.1016/j.spl.2013.11.012","Elsevier","Statistics & Probability Letters","",TRUE,"2015","2070.02","CC BY"
"University of Warwick","","","10.1016/j.ssnmr.2015.01.001","Elsevier","Solid State Nuclear Magnetic Resonance","",FALSE,"2015","3263.42","CC BY"
"University of Warwick","","","10.1016/j.susc.2014.05.010","Elsevier","Surface Science","",TRUE,"2015","2192.09","CC BY"
"University of Warwick","","","10.1016/j.ultras.2015.10.018","Elsevier","Ultrasonics","",TRUE,"2015","2288.63","CC BY"
"University of Warwick","","","10.1016/j.vetmic.2015.01.022","Elsevier","Veterinary Microbiology","",TRUE,"2015","3191.75","CC BY"
"University of Warwick","","","10.1016/j.vetmic.2015.04.010","Elsevier","Veterinary Microbiology","",TRUE,"2015","3093.88","CC BY"
"University of Warwick","","","10.1016/s2215-0366(15)00165-0","Elsevier","Lancet Psychiatry","",TRUE,"2015","4709.47","CC BY"
"University of Warwick","","","10.3389/fncel.2015.00230","Frontiers","Frontiers in Cellular Neuroscience","",FALSE,"2015","1550.88","CC BY"
"University of Warwick","","","10.3389/fpls.2015.00527","Frontiers","Frontiers in Plant Science: Systems and Synthetic Biology","",FALSE,"2015","1513.94","CC BY"
"University of Warwick","","","10.3389/fpsyg.2015.01182","Frontiers","Frontiers in Psychology","",FALSE,"2015","1266.87","CC BY"
"","","","","","","","","","",""
"","","","","","","","","","",""
"University of Warwick","","","10.1088/0022-3727/47/37/374006","Institute of Physics Publishing","Journal of Physics D: Applied Physics","",TRUE,"2015","2812.14","CC BY"
"University of Warwick","","","10.1088/0029-5515/55/4/043013","Institute of Physics Publishing","Nuclear Fusion","",TRUE,"2015","2530.93","CC BY"
"University of Warwick","","","10.1088/0953-8984/26/48/485501","Institute of Physics Publishing","Journal of Physics: Condensed Matter","",TRUE,"2015","2812.14","CC BY"
"University of Warwick","","","10.1088/1478-3975/12/3/036001","Institute of Physics Publishing","Physical Biology","",TRUE,"2015","2812.14","CC BY"
"University of Warwick","","","10.1088/1751-8113/47/34/342003","Institute of Physics Publishing","Journal of Physics A: Mathematical and Theoretical","",TRUE,"2015","2812.14","CC BY"
"University of Warwick","","","10.1088/2053-1583/2/2/025003","Institute of Physics Publishing","2D Materials","",TRUE,"2015","2812.14","CC BY"
"University of Warwick","","","10.1209/0295-5075/109/54002","Institute of Physics Publishing","Europhysics Letters","",TRUE,"2015","1667.32","CC BY"
"University of Warwick","","","10.1209/0295-5075/110/44001","Institute of Physics Publishing","Europhysics Letters","",TRUE,"2015","1667.38","CC BY"
"University of Warwick","","","10.1209/0295-5075/111/26004","Institute of Physics Publishing","Europhysics Letters","",TRUE,"2015","2315.88","CC BY"
"","","","","","","","","","",""
"University of Warwick","","","10.2196/jmir.4989","JMIR Publications","Journal of Medical Internet Research","",FALSE,"2015","492.62","CC BY"
"University of Warwick","","","10.2196/mhealth.3857","JMIR Publications","JMIR mhealth and uhealth","",FALSE,"2015","1436.87","CC BY"
"","","","","","","","","","",""
"University of Warwick","","","10.3390/nu7042401","MDPI","Nutrients","",FALSE,"2015","1641.27","CC BY"
"University of Warwick","PMC4517125","","10.3390/v7072796","MDPI","Viruses","","","2015","2108.42","CC BY"
"University of Warwick","","","10.1038/ismej.2014.130","Nature Publishing Group","ISME Journal","",TRUE,"2015","3859.80","CC BY-NC-SA"
"University of Warwick","","","10.1038/ismej.2014.237","Nature Publishing Group","ISME Journal","",TRUE,"2015","4631.76","CC BY"
"University of Warwick","","","10.1038/ismej.2015.172","Nature Publishing Group","ISME Journal","",TRUE,"2015","4631.76","CC BY"
"University of Warwick","","","10.1038/ismej.2015.37","Nature Publishing Group","ISME Journal","",TRUE,"2015","4631.76","CC BY"
"University of Warwick","","","10.1038/ncomms7582","Nature Publishing Group","Nature Communications","",FALSE,"2015","5210.73","CC BY"
"University of Warwick","PMC4557309","","10.1038/ncomms8290","Nature Publishing Group","Nature Communications","","","2015","5210.73","CC BY"
"University of Warwick","","","10.1038/ncomms8719","Nature Publishing Group","Nature Communications","",FALSE,"2015","5210.73","CC BY"
"","","","","","","","","","",""
"University of Warwick","","","10.1038/srep07719","Nature Publishing Group","Scientific Reports","",FALSE,"2015","1472.24","CC BY"
"University of Warwick","","","10.1038/srep15716","Nature Publishing Group","Scientific Reports","",FALSE,"2015","1637.66","CC BY"
"University of Warwick","","","10.1038/srep17676","Nature Publishing Group","Scientific Reports","",FALSE,"2015","1637.66","CC BY"
"University of Warwick","","","10.1093/afraf/adu082","Oxford University Press","African Affairs","",TRUE,"2015","2894.85","CC BY"
"University of Warwick","","","10.1093/aob/mcu014","Oxford University Press","Annals of Botany","",TRUE,"2015","1654.20","CC BY"
"University of Warwick","","","10.1093/applin/amv056","Oxford University Press","Applied Linguistics","",TRUE,"2015","3308.40","CC BY"
"University of Warwick","","","10.1093/biostatistics/kxv010","Oxford University Press","Biostatistics","",TRUE,"2015","1447.43","CC BY"
"University of Warwick","PMC4607535","","10.1093/gbe/evv179","Oxford University Press","Genome Biology and Evolution","","","2015","1860.98","CC BY"
"University of Warwick","","","10.1093/imrn/rnv251","Oxford University Press","International Mathematics Research Notices","",TRUE,"2015","2894.85","CC BY"
"University of Warwick","","","10.1093/imrn/rnv319","Oxford University Press","International Mathematics Research Notices","",TRUE,"2015","2894.85","CC BY"
"University of Warwick","","","10.1093/nar/gkv142","Oxford University Press","Nucleic Acids Research","",TRUE,"2015","2348.96","CC BY"
"University of Warwick","","","10.1093/nar/gkv595","Oxford University Press","Nucleic Acids Research","",TRUE,"2015","2348.96","CC BY"
"University of Warwick","PMC4623854","","10.1093/shm/hkv040","Oxford University Press","Social History of Medicine","","","2015","2412.38","CC BY"
"University of Warwick","","","10.1093/tcbh/hwv024","Oxford University Press","Twentieth Century British History","","","2015","2894.85","CC BY"
"University of Warwick","","","10.1057/jors.2015.21","Palgrave Macmillan","Journal of the Operational Research Society","",TRUE,"2015","2646.72","CC BY"
"University of Warwick","","","10.1371/journal.pbio.1002121","Public Library of Science","PLOS Biology","1545-7885",FALSE,"2015","3116.73","CC BY"
"University of Warwick","","","10.1371/journal.pcbi.1004165","Public Library of Science","PLOS Computational Biology","",FALSE,"2015","3101.63","CC BY"
"University of Warwick","","","10.1371/journal.pcbi.1004607","Public Library of Science","PLOS Computational Biology","",FALSE,"2015","2894.85","CC BY"
"University of Warwick","","","10.1371/journal.pgen.1004456","Public Library of Science","PLOS Genetics","",FALSE,"2015","2230.77","CC BY"
"University of Warwick","","","10.1371/journal.pone.0123923","Public Library of Science","PLOS ONE","",FALSE,"2015","1446.63","CC BY"
"University of Warwick","","","10.1371/journal.pone.0127084","Public Library of Science","PLOS ONE","",FALSE,"2015","1505.38","CC BY"
"University of Warwick","","","10.1371/journal.pone.0132595","Public Library of Science","PLOS ONE","",FALSE,"2015","1860.98","CC BY"
"University of Warwick","","","10.1371/journal.pone.0132642","Public Library of Science","PLOS ONE","",FALSE,"2015","1860.98","CC BY"
"University of Warwick","","","10.1371/journal.pone.0135600","Public Library of Science","PLOS ONE","",FALSE,"2015","1860.98","CC BY"
"University of Warwick","","","10.1371/journal.pone.0138327","Public Library of Science","PLOS ONE","",FALSE,"2015","1860.98","CC BY"
"University of Warwick","","","10.1371/journal.pone.0140759","Public Library of Science","PLOS ONE","",FALSE,"2015","1860.98","CC BY"
"University of Warwick","","","10.1371/journal.pone.0143943","Public Library of Science","PLOS ONE","",FALSE,"2015","1860.98","CC BY"
"University of Warwick","","","10.1371/journal.pone.0144643","Public Library of Science","PLOS ONE","",FALSE,"2015","1860.98","CC BY"
"University of Warwick","","","10.1371/journal.pone.0145401","Public Library of Science","PLOS ONE","",FALSE,"2015","1860.98","CC BY"
"University of Warwick","","","10.1192/bjp.bp.113.144089","Royal College of Psychiatrists","British Journal of Psychiatry","",TRUE,"2015","4135.50","CC BY"
