"PublicationID","Article Title","DOI","PMC ID","Publication Date","Article URL","Open Access Status","Copyright License","Type","Journal Title","Publisher","APC Amount","Other Payments","Entry Point","Publication Year"
"E6E709C5-9CD2-40BD-ABC4-03A156C23629","Iron, Zinc, Folate, and Vitamin B-12 Status Increased among Women and Children in Yaoundé and Douala, Cameroon, 1 Year after Introducing Fortified Wheat Flour","10.3945/jn.116.245076","PMC5483962",6/7/2017,"https://www.ncbi.nlm.nih.gov/pubmed/28592513","HYBRID","CC-BY","abstract","Journal of Nutrition","Oxford University Press",6163,0,"APC Request",2017
"5358A40A-DB62-41D6-9A33-04E8FBD61094","Trait variation and genetic diversity in a banana genomic selection training population","10.1371/journal.pone.0178734","PMC5460855",6/6/2017,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0178734","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"APC Request",2017
"2384F1D5-F7FA-4822-8592-F53CBC80D097","Facilitating Whole-Class Discussions in History: A Framework for Preparing Teacher Candidates:","10.1177/0022487117707463","Not Yet Assigned",6/6/2017,"https://journals.sagepub.com/doi/abs/10.1177/0022487117707463?journalCode=jtea","hybrid","Closed","Journal article","Journal of Teacher Education","SAGE Publications",0,0,"Imported",2017
"07DD0035-5C73-41CD-B1E3-C19F34C650D2","HIV and syphilis in the context of community vulnerability among indigenous people in the Brazilian Amazon","10.1186/s12939-017-0589-8","PMC28583173",6/5/2017,"https://link.springer.com/content/pdf/10.1186%2Fs12939-017-0589-8.pdf","gold","CC-BY","Journal article","International Journal for Equity in Health","BioMed Central",0,0,"Imported",2017
"06B8B9D8-1845-4373-AC05-2DCCA52E809A","Parasitic Protozoa and Interactions with the Host Intestinal Microbiota","10.1128/IAI.00101-17","PMC5520446",6/5/2017,"http://iai.asm.org/content/early/2017/06/02/IAI.00101-17.abstract","hybrid","CC-BY","abstract","Infection and Immunity","American Society for Microbiology",2250,0,"APC Request",2017
"C12560E5-F9C2-4E42-B5E2-E4BDA75DCB6D","Postpartum hemorrhage prevention in Nepal: a program assessment","10.1186/s12884-017-1347-z","PMC28583092",6/5/2017,"https://link.springer.com/article/10.1186%2Fs12884-017-1347-z","Gold","CC-BY","Journal article","BMC Pregnancy and Childbirth","BioMed Central",0,0,"Imported",2017
"C45CEF69-32C7-41BB-8D7C-B6BE1F3999D2","Investigation on microbial inactivation and urea decomposition in human urine during thermal storage","10.2166/washdev.2017.142 ","Not Yet Assigned",6/5/2017,"http://washdev.iwaponline.com/content/early/2017/06/05/washdev.2017.142","HYBRID","CC-BY","Journal article","Journal of Water Sanitation and Hygiene for Development","IWA Publishing",0,0,"APC Request",2017
"375B8389-5C08-46A7-A583-DD515A7A9C50","Precisely tracking childhood death","10.4269/ajtmh.16-0302","PMC5508885",6/5/2017,"http://www.ajtmh.org/content/journals/10.4269/ajtmh.16-0302","HYBRID","CC-BY","Journal article","American Journal of Tropical Medicine and Hygiene","American Society of Tropical Medicine and Hygiene",0,2500,"APC Request",2017
"9FB52E00-9DA7-4336-9E65-F48D0B9E7389","Barriers and facilitators to HIV testing among Zambian female sex workers in three transit hubs","10.1089/apc.2017.0016","PMC5512327",6/5/2017,"http://online.liebertpub.com/doi/full/10.1089/apc.2017.0016","hybrid","CC-BY","Journal article","AIDS Patient Care and STDs","Mary Ann Liebert",3200,0,"APC Request",2017
"E784AE64-486A-4B65-BE1E-F9491AC46F04","Human immunodeficiency virus care cascade among sub-populations in Rakai, Uganda: an observational study","10.7448/ias.20.1.21590","PMC28605171",6/5/2017,"https://onlinelibrary.wiley.com/doi/full/10.7448/IAS.20.1.21590","Gold","CC-BY","Journal article","Journal of the International AIDS Society","Wiley",0,0,"Imported",2017
"AED901B4-6E68-4E25-8752-9A52E0FD2FB6","Improving coverage measurement for reproductive, maternal, neonatal and child health: gaps and opportunities","10.7189/jogh.07.010801","PMC5460400",6/4/2017,"http://www.jogh.org/documents/issue201701/jogh-07-010801.htm","GOLD","CC-BY","Journal article","Journal of Global Health","Edinburgh University Global Health Society",595,0,"APC Request",2017
"F947A83A-F6EB-466F-AD40-46C9679BA605","Adaptation of a malaria surveillance system for use in a visceral leishmaniasis elimination programme","10.1093/inthealth/ihx018","PMC5881254",6/3/2017,"https://academic.oup.com/inthealth/article/9/3/195/3861040","hybrid","CC-BY-NC","Journal article","International Health","Oxford University Press",0,0,"Imported",2017
"8EE0559E-943B-4D77-99A6-3F4535DAFD0E","The motor repertoire in 3- to 5-month old infants with Down syndrome","10.1016/j.ridd.2017.05.006","PMC5515547",6/3/2017,"http://www.sciencedirect.com/science/article/pii/S0891422217301336?via%3Dihub","hybrid","CC-BY","Journal article","Research in Developmental Disabilities","Elsevier",0,0,"Post submission",2017
"49A75C75-1D72-4014-B1A5-1D5700144916","Impact of Targeted Tuberculosis Vaccination Among a Mining Population in South Africa: A Model-Based Study.","10.1093/aje/kwx192","Not Yet Assigned",6/2/2017,"https://academic.oup.com/aje/article/186/12/1362/3860346","bronze","Unknown","Journal article","American Journal of Epidemiology","Oxford University Press",0,0,"Imported",2017
"169A669E-305C-4432-B58F-9EB7C7FAB5B6","Out-of-pocket expenditures for prevention and treatment of cardiovascular disease in general and specialised cardiac hospitals in Addis Ababa, Ethiopia: a cross-sectional cohort study","10.1136/bmjgh-2016-000280","PMC5584490",6/2/2017,"https://gh.bmj.com/content/2/2/e000280.full.pdf","gold","CC-BY-NC","Journal article","BMJ Global Health","BMJ Publishing Group",0,0,"Imported",2017
"547E1273-76CB-41A5-881D-CCA30E825BD6","Rice Bran Metabolome Contains Amino Acids, Vitamins & Cofactors, and Phytochemicals with Medicinal and Nutritional Properties","10.1186/s12284-017-0157-2","PMC28547736",6/2/2017,"https://doi.org/10.1186/s12284-017-0157-2","gold","CC-BY","Journal article","Rice","BioMed Central",0,0,"Imported",2017
"6D36161A-2421-433C-BF6B-C315DB9D665F","Lessons learnt from human papillomavirus (HPV) vaccination in 45 low and middle-income countries","10.1371/journal.pone.0177773","PMC5456063",6/2/2017,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177773","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",1495,0,"APC Request",2017
"BF619284-B0D7-4D0C-8845-DAC133402229","Next generation agricultural system models and knowledge products: Synthesis and strategy","10.1016/j.agsy.2017.05.006","PMC5485654",6/2/2017,"http://www.sciencedirect.com/science/article/pii/S0308521X17304511?via%3Dihub","Hybrid","CC-BY","Journal article","Agricultural Systems","Elsevier",3600,0,"APC Request",2017
"0F22728C-562C-4E07-A3B4-A7B26C368E80","Community engagement and integrated health and polio immunisation campaigns in conflict-affected areas of Pakistan: a cluster randomised controlled trial","10.1016/S2214-109X(17)30184-5","PMC5439031",6/1/2017,"http://www.thelancet.com/journals/langlo/article/PIIS2214-109X(17)30184-5/fulltext","gold","CC-BY","abstract","The Lancet Global Health","Elsevier",5000,0,"APC Request",2017
"93480BCE-4591-4A24-A7B0-8E06C78372C0","Campylobacter jejuni: short-term effects and long-term implications for infants in low-income countries and associated immune mechanisms: short-term effects and long-term implications for infants in low-income countries","10.1097/QCO.0000000000000364","PMC5560167",6/1/2017,"http://journals.lww.com/co-infectiousdiseases/Abstract/2017/06000/Campylobacter_jejuni_and_associated_immune.11.aspx","hybrid","CC-BY","Journal article","Current Opinion in Infectious Diseases","Lippincott, Williams & Wilkins",4100,0,"Journal Finder",2017
"E0E0EA13-675A-4BC8-92D5-54DBA5A91F86","Estimates of global, regional, and national morbidity, mortality, and aetiologies of diarrhoeal diseases: a systematic analysis for the Global Burden of Disease Study 2015","10.1016/S1473-3099(17)30276-1","PMC5589208",6/1/2017,"http://www.thelancet.com/journals/laninf/article/PIIS1473-3099(17)30276-1/fulltext","hybrid","CC-BY","Journal article","The Lancet Infectious Diseases","Elsevier",5000,0,"APC Request",2017
"5FD1C386-CF4F-4424-908A-068A7D7B9182","Direct estimates of cause-specific mortality fractions and rates of under-five deaths in the northern and southern regions of Nigeria by verbal autopsy interview","10.1371/journal.pone.0178129","PMC5451023",5/31/2017,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0178129","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"APC Request",2017
"630B1F6B-80E1-453A-AF7D-A51B3A0296A6","Polymorphism analysis of Kisspeptin (KISS1) gene and its association with litter size in Ethiopian indigenous goat populations","10.5897/AJB2016.15750","Not Yet Assigned",5/31/2017,"http://www.academicjournals.org/journal/AJB/article-full-text/482842264549","gold","CC-BY",,"African Journal of Biotechnology","Academic Journals",0,0,"Journal Finder",2017
"750F6103-B37F-4838-A385-6AA344935A82","Fast and robust single PCR for Plasmodium sporozoite detection in mosquitoes using the cytochrome oxidase I gene","10.1186/s12936-017-1881-1","PMC28569159",5/31/2017,"https://malariajournal.biomedcentral.com/articles/10.1186/s12936-017-1881-1/sharedit","gold","CC-BY","Journal article","Malaria Journal","BioMed Central",0,0,"Imported",2017
"CC532C09-9901-463F-A76C-3C435AFA31FA","What drives diversification of national food supplies? A cross-country analysis","10.1016/j.gfs.2017.05.005","PMC5727671",5/31/2017,"http://www.sciencedirect.com/science/article/pii/S2211912416301377?via%3Dihub","hybrid","CC-BY","Journal article","Global Food Security","Elsevier",2500,0,"APC Request",2017
"1C53382D-02B9-4BD2-8AFE-DE940C63225C","Fragment Screening against the EthR-DNA Interaction by Native Mass Spectrometry","10.1002/ange.201702888","Not Yet Assigned",5/31/2017,"https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.201702888","hybrid","Closed","Journal article","Angewandte Chemie","Wiley",0,0,"Imported",2017
"1F2AA3B9-D073-496B-AE48-628B7BF050A7","Body composition at birth and its relationship with neonatal anthropometric ratios: the Newborn Body Composition Study of the INTERGROWTH-21st Project","10.1038/pr.2017.52","PMC5605677",5/31/2017,"https://www.nature.com/articles/pr201752","hybrid","CC-BY","abstract","Pediatric Research","Nature Publishing Group",3200,0,"APC Request",2017
"4492A57F-D6F8-45F5-83CD-A6453A4019FF","The cost structure of routine infant immunization services: A systematic analysis of six countries","10.1093/heapol/czx067","PMC5886070",5/31/2017,"https://academic.oup.com/heapol/article/32/8/1174/3859185","hybrid","CC-BY","Journal article","Health Policy and Planning","Oxford University Press",2550,0,"APC Request",2017
"9AAF195A-F06A-4BF7-98B1-A5DC135327A8","Beyond causes of death: The social determinants of mortality among children aged 1-59 months in Nigeria from 2009 to 2013","10.1371/journal.pone.0177025","PMC5451019",5/31/2017,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177025","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"APC Request",2017
"EDC24BF1-8DBD-405A-8485-8DB6A927338D","Expanding health coverage in India: role of microfinance-based self-help groups","10.1080/16549716.2017.1321272","PMC5496064",5/31/2017,"http://www.tandfonline.com/doi/full/10.1080/16549716.2017.1321272","gold","CC-BY","rapid-communication","Global Health Action","Taylor & Francis",750,0,"APC Request",2017
"077ED20A-4679-4025-8D10-E6D03D41213B","Genome-wide association study of salt tolerance at the seed germination stage in rice","10.1186/s12870-017-1044-0","PMC28558653",5/30/2017,"https://bmcplantbiol.biomedcentral.com/articles/10.1186/s12870-017-1044-0","Gold","CC-BY","Journal article","BMC Plant Biology","BioMed Central",0,0,"Imported",2017
"75CAAF2F-96D0-4BBF-A5E7-37ED8A527CF4","The Fertility of Internal Migrants to Kinshasa","10.1186/s41118-017-0020-8","PMC5486881",5/30/2017,"https://link.springer.com/article/10.1186/s41118-017-0020-8","gold","CC-BY","Journal article","Genus","Springer Verlag",0,0,"APC Request",2017
"AFA55C82-6BD2-4E52-9F5D-D65E020CD3D5","Cost-effectiveness of an HPV self-collection campaign in Uganda: comparing models for delivery of cervical cancer screening in a low-income setting","10.1093/heapol/czw182","PMC5886074",5/30/2017,"https://academic.oup.com/heapol/article-abstract/doi/10.1093/heapol/czw182/3090687/Cost-effectiveness-of-an-HPV-self-collection?redirectedFrom=fulltext","HYBRID","CC-BY","Journal article","Health Policy and Planning","Oxford University Press",0,0,"APC Request",2017
"B37D1097-866A-48BE-A048-2A754E28A280","Expressed centromere specific histone 3 (CENH3) variants in cultivated triploid and wild diploid bananas (Musa spp.)","10.3389/fpls.2017.01034","PMC5489561",5/30/2017,"http://www.frontiersin.org/Review/ReviewForum.aspx","Gold","CC-BY","Journal article","Frontiers in Plant Science","Frontiers Media",0,0,"APC Request",2017
"3282CEC3-B570-4CED-AE1F-45FC5671FE69","The influence of quality maternity waiting homes on utilization of facilities for delivery in rural Zambia","10.1186/s12978-017-0328-z","PMC28558800",5/30/2017,"https://link.springer.com/content/pdf/10.1186%2Fs12978-017-0328-z.pdf","gold","CC-BY","Journal article","Reproductive Health","Springer Verlag",0,0,"Imported",2017
"E06F6C5C-2115-4D96-A1E5-60AB16806741","The burden of primary liver cancer and underlying etiologies from 1990 to 2015 at the global,regional, and national level:results from the Global Burden of Disease Study 2015","10.1001/jamaoncol.2017.3055","PMC5824275",5/30/2017,"https://jamanetwork.com/journals/jamaoncology/fullarticle/2656875","green","CC-BY","abstract","JAMA Oncology","American Medical Association",0,0,"APC Request",2017
"68AE3E1A-5DD1-4F8E-8913-CD0A2C846948","Challenges of vaccine presentation and delivery: How can we design vaccines to have optimal programmatic impact?","10.1016/j.vaccine.2017.04.063","Not Yet Assigned",5/29/2017,"https://www.sciencedirect.com/science/article/pii/S0264410X17305558?via%3Dihub","hybrid","CC-BY","Journal article","Vaccine","Elsevier",0,0,"Imported",2017
"48B47AC0-D709-4084-9BCC-0D2AA78F5BCF","Addressing the Analytic Challenges of Cross-Sectional Pediatric Pneumonia Etiology Data","10.1093/cid/cix147","PMC5447845",5/29/2017,"https://academic.oup.com/cid/article/64/suppl_3/S197/3858229/","hybrid","CC-BY","Journal article","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"9670634B-6A12-4C22-92A8-FA2EA848F826","Impact of Rotavirus Vaccine Introduction and Postintroduction Etiology of Diarrhea Requiring Hospital Admission in Haydom, Tanzania, a Rural African Setting","10.1093/cid/cix494","PMC5850044",5/29/2017,"https://academic.oup.com/cid/article/65/7/1144/3858118","hybrid","CC-BY","Journal article","Clinical Infectious Diseases","Oxford University Press",0,140,"Post submission",2017
"3B41C2DF-346E-45FD-8555-F4D0902C5B62","Association of C-Reactive Protein With Bacterial and Respiratory Syncytial Virus–Associated Pneumonia Among Children Aged <5 Years in the PERCH Study","10.1093/cid/cix150","PMC5447856",5/29/2017,"https://academic.oup.com/cid/article/64/suppl_3/S378/3858232/","HYBRID","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"922569CC-B385-4AD4-B707-02F3C91F425D","Evaluation of Pneumococcal Load in Blood by Polymerase Chain Reaction for the Diagnosis of Pneumococcal Pneumonia in Young Children in the PERCH Study","10.1093/cid/cix149","PMC5447847",5/29/2017,"https://academic.oup.com/cid/article/64/suppl_3/S357/3858231/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"50C04F62-B323-429A-9D69-D8905B2B169F","Detection of Pneumococcal DNA in Blood by Polymerase Chain Reaction for Diagnosing Pneumococcal Pneumonia in Young Children From Low- and Middle-Income Countries","10.1093/cid/cix145","PMC5447841",5/29/2017,"https://academic.oup.com/cid/article/64/suppl_3/S347/3858227/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"F027C131-6583-4C5E-8962-F440206872EC","Is Higher Viral Load in the Upper Respiratory Tract Associated With Severe Pneumonia? Findings From the PERCH Study","10.1093/cid/cix148","PMC5447843",5/29/2017,"https://academic.oup.com/cid/article/64/suppl_3/S337/3858230/","HYBRID","CC-BY","Journal article","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"F7171D40-8F5F-402F-8DEC-26F6F54AD956","The Diagnostic Utility of Induced Sputum Microscopy and Culture in Childhood Pneumonia","10.1093/cid/cix090","PMC5447842",5/29/2017,"https://academic.oup.com/cid/article/64/suppl_3/S280/3858218/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"4A17DA42-BB6B-4070-82C8-ED3AAE892E7C","Microscopic Analysis and Quality Assessment of Induced Sputum From Children With Pneumonia in the PERCH Study","10.1093/cid/cix083","PMC5447851",5/29/2017,"https://academic.oup.com/cid/article/64/suppl_3/S271/3858216/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"08379321-C3AA-4019-A6B2-E8EF049BB5C9","Impact of rotavirus vaccine introduction and post-introduction etiology of diarrhea requiring hospital admission in Haydom, Tanzania, a rural African setting","10.1093/cid/cix494","PMC5850044",5/29/2017,"https://academic.oup.com/cid/article/65/7/1144/3858118","hybrid","CC-BY","Journal article","Clinical Infectious Diseases","Oxford University Press",0,0,"APC Request",2017
"A0C36E3C-ADB8-4287-A6AF-456B00ABB19D","Newborn and infant discrimination: revisiting footprints","10.1080/00450618.2017.1324582","Not Yet Assigned",5/29/2017,"https://www.tandfonline.com/doi/abs/10.1080/00450618.2017.1324582?journalCode=tajf20","hybrid","Closed","Journal article","Australian Journal of Forensic Sciences","Taylor & Francis",0,0,"Imported",2017
"200AFC6D-0EAC-4D8F-893E-EF7B9C8F823E","Validation of onchocerciasis biomarker N-acetyltyramine-O-glucuronide (NATOG)","10.1016/j.bmcl.2017.05.082","PMC5510726",5/29/2017,"http://www.sciencedirect.com/science/article/pii/S0960894X17305814?via%3Dihub","Hybrid","CC-BY","Journal article","Bioorganic & Medicinal Chemistry Letters","Elsevier",0,0,"Post submission",2017
"361DBAE1-6F37-4A6A-9322-7FE48729401B","Killer-cell immunoglobulin-like receptor (KIR) and human leukocyte antigen (HLA) class I genetic diversity in four South African populations","10.1016/j.humimm.2017.05.006","Not Yet Assigned",5/29/2017,"https://www.sciencedirect.com/science/article/abs/pii/S0198885917300885","hybrid","Closed","Journal article","Human Immunology","Elsevier",0,0,"Imported",2017
"DB6B5F6D-90BE-499C-9296-D7407F431F72","Efficacy of Maternal Influenza Vaccination Against All-Cause Lower Respiratory Tract Infection Hospitalizations in Young Infants: Results From a Randomized Controlled Trial","10.1093/cid/cix497","PMC5848298",5/29/2017,"https://academic.oup.com/cid/article/doi/10.1093/cid/cix497/3858145/Efficacy-of-Maternal-Influenza-Vaccination-Against","HYBRID","CC-BY","abstract","Clinical Infectious Diseases","Oxford University Press",3675,0,"APC Request",2017
"5CC46347-C99D-4F31-AF40-FDF5D55D2D91","Simplified clinical algorithm for identifying patients eligible for immediate initiation of antiretroviral therapy for HIV (SLATE): protocol for a randomized evaluation","10.1136/bmjopen-2017-016340","PMC5726128",5/28/2017,"http://bmjopen.bmj.com/content/7/5/e016340","Gold","CC-BY","Journal article","BMJ Open","BMJ Publishing Group",0,0,"APC Request",2017
"0A1C72E2-1857-487F-ADD6-53DACA6E04D5","Should Controls With Respiratory Symptoms Be Excluded From Case-Control Studies of Pneumonia Etiology? Reflections From the PERCH Study","10.1093/cid/cix076","PMC5447853",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S205/3858210/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"B76258EE-6695-45BF-BEF1-2ADA5FB8D566","The Enduring Challenge of Determining Pneumonia Etiology in Children: Considerations for Future Research Priorities","10.1093/cid/cix143","PMC5447852",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S188/3858225/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"ABAFA01F-62DF-4E7A-956B-B3151495E121","PERCH in Perspective: What Can It Teach Us About Pneumonia Etiology in Children?","10.1093/cid/cix075","PMC5447840",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S185/3858209/","HYBRID","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"389CDCEE-3337-4349-BA06-13A1348C9777","Introduction to the Epidemiologic Considerations, Analytic Methods, and Foundational Results From the Pneumonia Etiology Research for Child Health Study","10.1093/cid/cix142","PMC5447854",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S179/3858224/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"Imported",2017
"EE7AD31B-1074-42D4-BA71-9E61EB313E15","The Effect of Antibiotic Exposure and Specimen Volume on the Detection of Bacterial Pathogens in Children With Pneumonia","10.1093/cid/cix101","PMC5447850",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S368/3858222/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"3CE4DF7B-765D-4FF7-8100-C8221020A2B9","Colonization Density of the Upper Respiratory Tract as a Predictor of Pneumonia—Haemophilus influenzae, Moraxella catarrhalis, Staphylococcus aureus, and Pneumocystis jirovecii","10.1093/cid/cix104","PMC5612712",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S328/3858223/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"F3C74DA6-BC1C-4BD8-A8B6-E480A40F7F0B","Density of Upper Respiratory Colonization With Streptococcus pneumoniae and Its Role in the Diagnosis of Pneumococcal Pneumonia Among Children Aged <5 Years in the PERCH Study","10.1093/cid/cix100","PMC5850437",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S317/3858221/","hybrid","Open Government ver2.0","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"0908C67C-36A1-4994-B068-E58298760ADF","The Incremental Value of Repeated Induced Sputum and Gastric Aspirate Samples for the Diagnosis of Pulmonary Tuberculosis in Young Children With Acute Community-Acquired Pneumonia","10.1093/cid/cix099","PMC5447846",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S309/3858220/","HYBRID","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"6A0C91BB-2587-43F8-9038-02AE41D4B2DC","Safety of Induced Sputum Collection in Children Hospitalized With Severe or Very Severe Pneumonia","10.1093/cid/cix078","PMC5447836",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S301/3858212/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"B24A3716-B490-487C-854F-BDEEE83CE787","Limited Utility of Polymerase Chain Reaction in Induced Sputum Specimens for Determining the Causes of Childhood Pneumonia in Resource-Poor Settings: Findings From the Pneumonia Etiology Research for Child Health (PERCH) Study","10.1093/cid/cix098","PMC5447848",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S289/3858219/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"3953C4A6-B4D2-4AC5-AE43-DBFF36AC1B9E","Chest Radiograph Findings in Childhood Pneumonia Cases From the Multisite PERCH Study","10.1093/cid/cix089","PMC5447837",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S262/3858217/","green","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"6309C3BF-555A-444B-8063-DAD8D66B25A0","Standardized Interpretation of Chest Radiographs in Cases of Pediatric Pneumonia From the PERCH Study","10.1093/cid/cix082","PMC5447844",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S253/3858215/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"610E3D6F-0751-42BE-AD5E-2E56FEEC2AC4","Standardization of Laboratory Methods for the PERCH Study","10.1093/cid/cix081","PMC5447855",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S245/3858214/","HYBRID","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"99C82246-616A-4834-A983-BE8DB94C5D3C","Data Management and Data Quality in PERCH, a Large International Case-Control Study of Severe Childhood Pneumonia","10.1093/cid/cix080","PMC5447839",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S238/3858213/","HYBRID","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"333C57D0-0F9F-45F4-9D36-6EE1C99202F9","Standardization of Clinical Assessment and Sample Collection Across All PERCH Study Sites","10.1093/cid/cix077","PMC5447838",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S228/3858211/","hybrid","CC-BY","collection","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"E24151FB-BD15-429D-84C7-D8A9DD38EEBE","Bayesian Estimation of Pneumonia Etiology: Epidemiologic Considerations and Applications to the Pneumonia Etiology Research for Child Health Study","10.1093/cid/cix144","PMC5447849",5/27/2017,"https://academic.oup.com/cid/article/64/suppl_3/S213/3858226/","hybrid","CC-BY","Journal article","Clinical Infectious Diseases","Oxford University Press",10752.46,0,"APC Request",2017
"ECA0E84A-5A7B-4AC8-98AB-2880E6FD1C5D","Spatio-temporal variation in childhood growth in Nigeria: a comparison of aggregation and interpolation","10.1080/17538947.2017.1330905","Not Yet Assigned",5/27/2017,"https://www.tandfonline.com/doi/abs/10.1080/17538947.2017.1330905","hybrid","Closed","Journal article","International Journal of Digital Earth","Taylor & Francis",0,0,"Imported",2017
"083474C1-07B4-44F0-A908-7B2B1861422B","Role of mass drug administration in elimination of Plasmodium falciparum malaria: a consensus modelling study","10.1016/S2214-109X(17)30220-6","PMC5469936",5/26/2017,"http://www.thelancet.com/journals/langlo/article/PIIS2214-109X(17)30220-6/fulltext","gold","CC-BY","Journal article","The Lancet Global Health","Elsevier",5000,0,"Post submission",2017
"85F5C5C7-8654-4100-AA6D-7EF5EE5004DA","Scaffolding Learner-Centered Curricular Coherence Using Learning Maps and Diagnostic Assessments Designed around Mathematics Learning Trajectories.","10.1007/s11858-017-0869-1","Not Yet Assigned",5/26/2017,"https://link.springer.com/article/10.1007%2Fs11858-017-0869-1","closed","Closed","Journal article","ZDM - International Journal on Mathematics Education","Springer Verlag",0,0,"Imported",2017
"B4AD0D24-93CC-4024-BF16-C5AF4CDA3F75","Recombinant Human G6PD for Quality Control and Quality Assurance of Novel Point-of-Care Diagnostics for G6PD Deficiency","10.1371/journal.pone.0177885","PMC5446111",5/26/2017,"http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177885","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"Journal Finder",2017
"1F323ADF-AAC6-4634-A072-D754124ACFD9","Parametric FEA modelling of offshore wind turbine support structures: Towards scaling-up and CAPEX reduction","10.1016/j.ijome.2017.05.005","Not Yet Assigned",5/26/2017,"https://linkinghub.elsevier.com/retrieve/pii/S2214166917300474","hybrid","CC-BY","Journal article","International Journal of Marine Energy","Elsevier",0,0,"Post submission",2017
"97210123-FAB7-4783-B09F-FF0BFD02DF60","Understanding and addressing contraceptive stockouts to increase family planning access and uptake in Senegal","10.1186/s12913-017-2316-y","PMC28549472",5/26/2017,"https://link.springer.com/article/10.1186/s12913-017-2316-y","gold","CC-BY","Journal article","BMC Health Services Research","BioMed Central",0,0,"Imported",2017
"8F0DDA8C-8B17-4D6A-8772-63E8C13AF318","Philanthro-metrics: Mining multi-million-dollar gifts.","10.1371/journal.pone.0176738","PMC28552937",5/26/2017,"https://core.ac.uk/display/141923375","Gold","CC-BY","Journal article","PLOS ONE","Public Library of Science",0,0,"Imported",2017
