institution;doi;period;euro;is_hybrid
Bill & Melinda Gates Foundation;10.1136/bmjopen-2018-028508;2019;2373,67;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2019-035277;2019;1963,88;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2019-029818;2020;1960,64;FALSCH
Bill & Melinda Gates Foundation;10.1534/g3.119.400620;2019;1935,39;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30447-4;2019;4493,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30456-5;2019;4482,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.virol.2019.11.013;2020;2138,88;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vetmic.2019.108521;2020;3252,88;WAHR
Bill & Melinda Gates Foundation;10.1080/26410397.2020.1822492;2020;822,87;FALSCH
Bill & Melinda Gates Foundation;10.1080/26410397.2020.1749342;2020;1742,3;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ehb.2019.100820;2019;1621,04;WAHR
Bill & Melinda Gates Foundation;10.1093/cdn/nzz134;2020;3014,17;FALSCH
Bill & Melinda Gates Foundation;10.1093/cdn/nzz132;2020;2673,6;FALSCH
Bill & Melinda Gates Foundation;10.1002/csc2.20007;2020;891,2;WAHR
Bill & Melinda Gates Foundation;10.1002/csc2.20034;2020;895,14;WAHR
Bill & Melinda Gates Foundation;10.11604/pamj.2020.37.66.21688;2020;160,42;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.tube.2019.101896;2020;2372,12;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2019.104682;2020;2317,12;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2019.104691;2020;2138,88;WAHR
Bill & Melinda Gates Foundation;10.1177/2332858419899065;2020;178,24;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.compbiomed.2019.103543;2023;5887,75;WAHR
Bill & Melinda Gates Foundation;10.1363/46e8320;2019;2256,55;FALSCH
Bill & Melinda Gates Foundation;10.1177/2050312120913451;2020;1045,09;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2019.12.087;2020;4456;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-019-4778-6;2019;1978,46;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0226144;2019;1423,81;FALSCH
Bill & Melinda Gates Foundation;10.1007/s12518-019-00292-5;2020;2410,18;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiz680;2019;3483,43;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiz588;2019;3650,08;WAHR
Bill & Melinda Gates Foundation;10.3390/genes11010032;2019;1402,18;FALSCH
Bill & Melinda Gates Foundation;10.1021/acsinfecdis.9b00397;2019;2702,43;WAHR
Bill & Melinda Gates Foundation;10.1021/acsinfecdis.9b00396;2019;2702,43;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007955;2019;2116,9;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.12798.2;2018;399,89;FALSCH
Bill & Melinda Gates Foundation;10.1128/mbio.02272-19;2019;3293,33;FALSCH
Bill & Melinda Gates Foundation;10.1128/mbio.02877-19;2019;2379,27;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13031.2;2019;888,57;FALSCH
Bill & Melinda Gates Foundation;10.3390/genes11010016;2019;1412,49;FALSCH
Bill & Melinda Gates Foundation;10.3390/nu12010049;2019;1598,18;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-56297-y;2019;1613,51;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0226783;2020;1446,17;FALSCH
Bill & Melinda Gates Foundation;10.5588/pha.19.0032;2019;1376,19;WAHR
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2019.18062;2019;2707,38;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.jnatprod.9b00686;2020;2679,05;WAHR
Bill & Melinda Gates Foundation;10.3389/fpubh.2019.00392;2020;2259,58;FALSCH
Bill & Melinda Gates Foundation;10.1128/aac.01371-19;2019;3499,95;WAHR
Bill & Melinda Gates Foundation;10.1128/aac.01974-19;2019;2466,04;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0226884;2019;1439,42;FALSCH
Bill & Melinda Gates Foundation;10.1111/pbr.12798;2019;3429,35;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiz647;2020;3627,76;WAHR
Bill & Melinda Gates Foundation;10.3389/fonc.2019.01440;2019;2238,01;FALSCH
Bill & Melinda Gates Foundation;10.1002/ajhb.23376;2019;3245,36;WAHR
Bill & Melinda Gates Foundation;10.1017/s002193201900083x;2019;3006,5;WAHR
Bill & Melinda Gates Foundation;10.1038/s41366-019-0503-0;2019;3949,29;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002990;2019;3609,84;FALSCH
Bill & Melinda Gates Foundation;10.3390/pathogens9010004;2019;1066,04;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.12935.2;2019;878,81;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2019.02941;2020;2668,42;FALSCH
Bill & Melinda Gates Foundation;10.1136/injuryprev-2019-043299;2019;2878,75;WAHR
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13012.3;2019;454,05;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.jmedchem.9b01741;2020;2679,05;WAHR
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13088.1;2020;904,55;FALSCH
Bill & Melinda Gates Foundation;10.7554/elife.50095;2019;2241,88;FALSCH
Bill & Melinda Gates Foundation;10.1093/infdis/jiz644;2020;3549,03;WAHR
Bill & Melinda Gates Foundation;10.1007/s42413-019-00047-5;2019;1786,84;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0221193;2019;1439,42;FALSCH
Bill & Melinda Gates Foundation;10.1097/qai.0000000000002156;2019;3683,4;WAHR
Bill & Melinda Gates Foundation;10.1093/biolre/ioz226;2020;2613,1;WAHR
Bill & Melinda Gates Foundation;10.1021/acs.macromol.9b02109;2019;2697,36;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002992;2019;2697,36;FALSCH
Bill & Melinda Gates Foundation;10.1093/infdis/jiz664;2019;3469,7;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz1186;2020;3421,2;WAHR
Bill & Melinda Gates Foundation;10.1111/cts.12724;2019;2706,3;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41597-019-0330-0;2019;1519,51;FALSCH
Bill & Melinda Gates Foundation;10.1093/intqhc/mzz126;2019;2957,25;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiz535;2020;3627,76;WAHR
Bill & Melinda Gates Foundation;10.1093/infdis/jiz609;2019;3678,81;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1003003;2019;2707,38;FALSCH
Bill & Melinda Gates Foundation;10.3390/nu11123025;2020;1594,1;FALSCH
Bill & Melinda Gates Foundation;10.1002/adtp.201900174;2020;3417,27;WAHR
Bill & Melinda Gates Foundation;10.3847/2041-8213/ab5a89;2020;691,3;FALSCH
Bill & Melinda Gates Foundation;10.3389/fsoc.2019.00078;2020;859,32;FALSCH
Bill & Melinda Gates Foundation;10.3389/fimmu.2019.02864;2019;2659,4;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0226137;2019;1437,88;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.orglett.9b04235;2020;2679,05;WAHR
Bill & Melinda Gates Foundation;10.3389/fgene.2019.01168;2020;2668,42;FALSCH
Bill & Melinda Gates Foundation;10.1093/cid/ciz891;2019;3469,7;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz909;2019;3469,7;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz886;2019;3487,57;WAHR
Bill & Melinda Gates Foundation;10.1093/cid/ciz892;2019;3469,7;WAHR
Bill & Melinda Gates Foundation;10.1021/acsinfecdis.9b00371;2019;2712,48;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007882;2019;2120,78;FALSCH
Bill & Melinda Gates Foundation;10.1111/pbr.12783;2019;3443,45;WAHR
Bill & Melinda Gates Foundation;10.1002/slct.201903696;2019;3151,61;WAHR
Bill & Melinda Gates Foundation;10.1017/s1368980019003239;2019;3043,55;FALSCH
Bill & Melinda Gates Foundation;10.3390/nu11122962;2019;1043,94;FALSCH
Bill & Melinda Gates Foundation;10.4269/ajtmh.19-0273;2019;2255,7;WAHR
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01570;2019;2661,73;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13077.2;2019;451,18;FALSCH
Bill & Melinda Gates Foundation;10.3920/wmj2018.2346;2019;1807,72;WAHR
Bill & Melinda Gates Foundation;10.1111/nyas.14275;2019;3518,19;WAHR
Bill & Melinda Gates Foundation;10.1080/17441692.2019.1692890;2019;2676,33;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-54761-3;2019;1623,94;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0225192;2019;1438,85;FALSCH
Bill & Melinda Gates Foundation;10.1002/bit.27230;2019;4061,7;WAHR
Bill & Melinda Gates Foundation;10.1038/s41598-019-54561-9;2019;1617,59;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007925;2019;2121,11;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100494;2020;1040,69;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100480;2020;1040,69;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100476;2020;1040,69;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100489;2020;1042,83;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamaoncol.2019.2996;2019;4427,5;WAHR
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100490;2019;1020,96;FALSCH
Bill & Melinda Gates Foundation;10.1094/phyto-06-19-0186-r;2019;2991,69;WAHR
Bill & Melinda Gates Foundation;10.1016/s2468-2667(19)30189-6;2019;4482,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2468-2667(19)30224-5;2019;4520,39;FALSCH
Bill & Melinda Gates Foundation;10.1097/qai.0000000000002216;2019;3682,95;WAHR
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100467;2019;1315,9;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100484;2020;1040,69;FALSCH
Bill & Melinda Gates Foundation;10.1534/genetics.119.302757;2019;2220,84;WAHR
Bill & Melinda Gates Foundation;10.1016/j.ijpddr.2019.10.003;2019;1669,84;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ijpx.2019.100035;2019;3341,66;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jenvp.2019.101360;2019;1616,9;WAHR
Bill & Melinda Gates Foundation;10.1186/s12936-019-3019-0;2019;2100,91;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-019-3049-7;2020;2081,83;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-019-3041-2;2019;2100,91;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-019-3024-3;2019;2093,13;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.mtchem.2019.100207;2019;2694,84;WAHR
Bill & Melinda Gates Foundation;10.1186/s12960-019-0436-7;2019;2291,49;FALSCH
Bill & Melinda Gates Foundation;10.1074/mcp.tir119.001658;2019;4908,16;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jad.2019.08.052;2019;3036,78;WAHR
Bill & Melinda Gates Foundation;10.1016/j.ymthe.2019.08.006;2019;2631,81;WAHR
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30407-3;2019;4493,5;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100486;2020;1042,83;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100481;2020;1040,69;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100488;2020;1040,69;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100473;2020;1040,69;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100377;2019;1315,9;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.ssmph.2019.100475;2020;1042,83;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.wdp.2019.100144;2019;498,39;WAHR
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2019.104646;2019;2175,6;WAHR
Bill & Melinda Gates Foundation;10.1016/s1473-3099(19)30418-9;2019;4537,6;WAHR
Bill & Melinda Gates Foundation;10.1016/s1473-3099(19)30323-8;2019;4532,5;WAHR
Bill & Melinda Gates Foundation;10.1016/s2213-2600(19)30366-2;2019;4540;WAHR
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30439-5;2019;4537,6;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12916-019-1459-6;2019;2935,59;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12887-019-1871-2;2020;1822,13;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12884-019-2580-4;2019;2027,93;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2019-001767;2019;4356,1;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2019-001926;2019;4356,1;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12917-019-2197-x;2020;2172,54;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2352-3018(19)30196-1;2019;4452,5;WAHR
Bill & Melinda Gates Foundation;10.1016/s2468-1253(19)30347-4;2019;4482,5;WAHR
Bill & Melinda Gates Foundation;10.1016/s2468-1253(19)30345-0;2019;4482,5;WAHR
Bill & Melinda Gates Foundation;10.1016/j.eclinm.2019.10.015;2019;3176,32;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-019-4768-8;2019;1912,14;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2019-031289;2019;1985,76;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2019-032558;2019;1996,28;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjopen-2019-033259;2019;1996,54;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12874-019-0881-y;2019;2227,96;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-019-8050-0;2019;2237,04;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.celrep.2019.11.034;2019;4719,1;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.gfs.2019.09.002;2019;2579,56;WAHR
Bill & Melinda Gates Foundation;10.1016/j.gfs.2019.04.001;2019;2450,3;WAHR
Bill & Melinda Gates Foundation;10.1534/g3.119.400677;2019;1647,84;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2352-4642(19)30273-1;2019;4532,5;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2019.10.011;2019;2223,42;WAHR
Bill & Melinda Gates Foundation;10.1002/jia2.25410;2019;2174,81;FALSCH
Bill & Melinda Gates Foundation;10.1002/jia2.25421;2019;2179,49;FALSCH
Bill & Melinda Gates Foundation;10.1007/s11111-019-00329-2;2019;2441,02;WAHR
Bill & Melinda Gates Foundation;10.1186/s12978-019-0837-z;2019;2390,23;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12978-019-0841-3;2019;2400,39;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12978-019-0844-0;2019;2400,39;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13063-019-3791-8;2019;2052,61;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13063-019-3855-9;2019;2030,57;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13063-019-3894-2;2020;2104,24;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.cub.2019.11.038;2019;4693,62;WAHR
Bill & Melinda Gates Foundation;10.1016/j.envint.2019.105205;2019;1589,12;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.envint.2019.105213;2019;1588,16;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jvacx.2019.100045;2019;1100,39;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.jvacx.2019.100043;2019;1121,51;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.worlddev.2019.104639;2019;2359,55;WAHR
Bill & Melinda Gates Foundation;10.1186/s12284-019-0351-5;2019;2307,5;FALSCH
Bill & Melinda Gates Foundation;10.1128/aem.01763-19;2019;3274,91;WAHR
Bill & Melinda Gates Foundation;10.1186/s13643-019-1210-6;2019;1919,4;FALSCH
Bill & Melinda Gates Foundation;10.1017/s1479262119000376;2019;2649,73;WAHR
Bill & Melinda Gates Foundation;10.2989/16085906.2019.1679200;2019;669,71;WAHR
Bill & Melinda Gates Foundation;10.2989/16085906.2019.1680398;2019;2678,95;WAHR
Bill & Melinda Gates Foundation;10.2989/16085906.2019.1686032;2019;2677,02;WAHR
Bill & Melinda Gates Foundation;10.3389/fimmu.2019.02741;2020;2668,42;FALSCH
Bill & Melinda Gates Foundation;10.3389/fenvs.2019.00188;2019;1725,2;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12870-019-2107-1;2019;2017,29;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13031-019-0240-y;2019;2329,2;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12884-019-2513-2;2019;2040,01;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12874-019-0856-z;2019;1999,29;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0225523;2019;1439,42;FALSCH
Bill & Melinda Gates Foundation;10.1111/agec.12540;2019;2726,07;WAHR
Bill & Melinda Gates Foundation;10.1007/s10658-019-01870-4;2019;2832,59;WAHR
Bill & Melinda Gates Foundation;10.1186/s12862-019-1535-8;2019;2145,6;FALSCH
Bill & Melinda Gates Foundation;10.1073/pnas.1908936116;2019;1995,91;WAHR
Bill & Melinda Gates Foundation;10.1021/acs.orglett.9b03937;2020;2679,05;WAHR
Bill & Melinda Gates Foundation;10.1186/s12916-019-1417-3;2019;2895,51;FALSCH
Bill & Melinda Gates Foundation;10.1093/infdis/jiz333;2019;3463,14;WAHR
Bill & Melinda Gates Foundation;10.1172/jci130711;2019;4207,13;FALSCH
Bill & Melinda Gates Foundation;10.1111/jwip.12139;2019;2256,32;WAHR
Bill & Melinda Gates Foundation;10.1111/srt.12810;2019;3268,44;WAHR
Bill & Melinda Gates Foundation;10.1007/s41130-019-00090-y;2019;2426,65;WAHR
Bill & Melinda Gates Foundation;10.1186/s12916-019-1431-5;2019;2951,68;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12916-019-1441-3;2019;2504,52;FALSCH
Bill & Melinda Gates Foundation;10.1073/pnas.1904903116;2019;4475,95;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007488;2019;2133,57;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007895;2019;2120,78;FALSCH
Bill & Melinda Gates Foundation;10.1021/acs.macromol.9b01380;2019;2722,32;WAHR
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01502;2019;2644,06;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0225464;2019;1439,42;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-019-4706-9;2019;1795,61;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12913-019-4715-8;2019;1909,3;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0222399;2019;1441,37;FALSCH
Bill & Melinda Gates Foundation;10.1111/tmi.13315;2019;2711,04;WAHR
Bill & Melinda Gates Foundation;10.23889/ijpds.v4i2.1140;2019;969,26;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41598-019-53533-3;2019;1622,04;FALSCH
Bill & Melinda Gates Foundation;10.21475/ajcs.19.13.11.p1886;2019;352,02;FALSCH
Bill & Melinda Gates Foundation;10.1080/17439760.2019.1685582;2019;2662,45;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002975;2019;2724,36;FALSCH
Bill & Melinda Gates Foundation;10.1111/tmi.13313;2019;2707,58;WAHR
Bill & Melinda Gates Foundation;10.1080/17439760.2019.1685581;2019;2662,45;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007874;2019;2134,08;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13052.2;2019;446,94;FALSCH
Bill & Melinda Gates Foundation;10.1111/tmi.13319;2019;2694,84;WAHR
Bill & Melinda Gates Foundation;10.3390/plants8110518;2019;861,14;FALSCH
Bill & Melinda Gates Foundation;10.2166/wh.2019.151;2019;1662,6;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpubh.2019.00336;2019;2252,58;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2019.02529;2019;2676,95;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pntd.0007851;2019;2120,78;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01461;2019;2645,32;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224920;2019;1439,42;FALSCH
Bill & Melinda Gates Foundation;10.1002/bit.27209;2019;4086,32;WAHR
Bill & Melinda Gates Foundation;10.1186/s12939-019-1079-y;2019;2200,39;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12960-019-0420-2;2019;2305,33;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01450;2019;2678,81;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224769;2019;1439,53;FALSCH
Bill & Melinda Gates Foundation;10.1155/2019/2301291;2019;1810,12;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pmed.1002951;2019;2724,36;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12284-019-0338-2;2019;2313,89;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224879;2019;1448,45;FALSCH
Bill & Melinda Gates Foundation;10.12688/gatesopenres.13045.2;2019;897,42;FALSCH
Bill & Melinda Gates Foundation;10.3390/nu11112715;2020;1040,26;FALSCH
Bill & Melinda Gates Foundation;10.1001/jamanetworkopen.2019.14819;2019;2722,4;FALSCH
Bill & Melinda Gates Foundation;10.1038/s41467-019-13006-7;2019;4712,4;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12936-019-2989-2;2019;2090,31;FALSCH
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01311;2019;2645,32;FALSCH
Bill & Melinda Gates Foundation;10.3389/fmicb.2019.02528;2020;2668,42;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12978-019-0828-0;2019;1712,69;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0225062;2019;1448,45;FALSCH
Bill & Melinda Gates Foundation;10.1186/s13007-019-0512-y;2019;2315,22;FALSCH
Bill & Melinda Gates Foundation;10.1183/13993003.01259-2019;2019;2714,28;WAHR
Bill & Melinda Gates Foundation;10.1038/s41467-019-13137-x;2019;4673,76;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224724;2019;1445,34;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224752;2019;1443,09;FALSCH
Bill & Melinda Gates Foundation;10.1111/ruso.12309;2019;2245,7;WAHR
Bill & Melinda Gates Foundation;10.1111/nyas.14267;2019;3528,56;WAHR
Bill & Melinda Gates Foundation;10.1111/aab.12551;2019;2709,93;WAHR
Bill & Melinda Gates Foundation;10.4269/ajtmh.18-0656;2019;2234,7;WAHR
Bill & Melinda Gates Foundation;10.1021/acsami.9b15540;2019;2709,93;WAHR
Bill & Melinda Gates Foundation;10.3389/fpls.2019.01430;2019;2664,29;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10461-019-02715-1;2019;3396,45;WAHR
Bill & Melinda Gates Foundation;10.1007/s10461-019-02720-4;2019;3396,45;WAHR
Bill & Melinda Gates Foundation;10.1111/nyas.14271;2019;3521,7;WAHR
Bill & Melinda Gates Foundation;10.1007/s12571-019-00980-5;2019;2835,42;WAHR
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224746;2019;1440,29;FALSCH
Bill & Melinda Gates Foundation;10.1371/journal.pone.0224073;2019;1448,45;FALSCH
Bill & Melinda Gates Foundation;10.1093/infdis/jiz557;2019;141,98;WAHR
Bill & Melinda Gates Foundation;10.1186/s12889-019-7703-3;2019;1921,79;FALSCH
Bill & Melinda Gates Foundation;10.1186/s12889-019-7809-7;2019;2215,02;FALSCH
Bill & Melinda Gates Foundation;10.1007/s10708-019-10098-y;2019;2417,21;WAHR
Bill & Melinda Gates Foundation;10.1007/s10755-019-09487-5;2019;2433,51;WAHR
Bill & Melinda Gates Foundation;10.1111/ppa.13105;2019;3262,21;WAHR
Bill & Melinda Gates Foundation;10.3390/ijms20215464;2019;1320,62;FALSCH
Bill & Melinda Gates Foundation;10.1007/s12560-019-09412-1;2019;3411,82;WAHR
Bill & Melinda Gates Foundation;10.1093/heapol/czz105;2019;2029,42;WAHR
Bill & Melinda Gates Foundation;10.1097/qad.0000000000002305;2019;3599,35;WAHR
Bill & Melinda Gates Foundation;10.2134/agronj2019.08.0600;2019;180,42;WAHR
Bill & Melinda Gates Foundation;10.1097/ede.0000000000001059;2019;3605,05;WAHR
Bill & Melinda Gates Foundation;10.1016/s2214-109x(19)30410-3;2019;4466,68;FALSCH
Bill & Melinda Gates Foundation;10.1016/s2213-2600(19)30243-7;2019;4466,68;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjopen-2018-025879;2019;1998,92;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.actatropica.2019.105115;2020;2122,73;WAHR
Bill & Melinda Gates Foundation;10.1097/qai.0000000000002134;2019;3683,4;WAHR
Bill & Melinda Gates Foundation;10.1016/j.immuni.2019.10.008;2019;7121,76;WAHR
Bill & Melinda Gates Foundation;10.1016/j.still.2019.06.007;2019;2483,14;WAHR
Bill & Melinda Gates Foundation;10.1016/j.vaccine.2019.09.071;2019;2188,67;WAHR
Bill & Melinda Gates Foundation;10.1016/j.landusepol.2019.104091;2019;1760,77;WAHR
Bill & Melinda Gates Foundation;10.1016/j.supflu.2019.02.016;2019;2220,1;WAHR
Bill & Melinda Gates Foundation;10.1016/j.jtbi.2019.04.011;2019;2432,57;WAHR
Bill & Melinda Gates Foundation;10.1016/j.meegid.2019.103963;2019;2575,08;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.infbeh.2019.101367;2019;787,03;WAHR
Bill & Melinda Gates Foundation;10.3168/jds.2019-16361;2019;3126,67;FALSCH
Bill & Melinda Gates Foundation;10.1016/j.annepidem.2019.09.002;2020;2780,87;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cels.2019.09.007;2019;4770,79;WAHR
Bill & Melinda Gates Foundation;10.1115/1.4045203;2019;2680,01;WAHR
Bill & Melinda Gates Foundation;10.1016/j.bpobgyn.2019.04.005;2019;2258,28;WAHR
Bill & Melinda Gates Foundation;10.2135/cropsci2018.12.0749;2019;1384,67;WAHR
Bill & Melinda Gates Foundation;10.1093/femspd/ftaa001;2020;2894,26;WAHR
Bill & Melinda Gates Foundation;10.1016/j.cell.2019.10.015;2019;4699,14;WAHR
Bill & Melinda Gates Foundation;10.1093/ajcn/nqz189;2019;4976,48;WAHR
Bill & Melinda Gates Foundation;10.1016/j.chom.2019.09.016;2019;4645,35;WAHR
Bill & Melinda Gates Foundation;10.1136/bmjgh-2019-001724;2019;4358,3;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2019-001834;2019;4356,96;FALSCH
Bill & Melinda Gates Foundation;10.1136/bmjgh-2019-001843;2019;4368,48;FALSCH
