PublicationID,Title,Publisher,Journal title,Currency,APC,Color Charg,Page Charge,Admin Fee,Supplementary Charge,Author Alterations,Figure Reshoots,Other,Amount paid,Date Payment Completed,Date Published
B49BF9B8-B83E-49B6-AEDD-BF99F37715D4,Agronomic biofortification of cereals with zinc: a review,Wiley,European Journal of Soil Science,USD,3700,0,0,0,0,0,0,0,3700,2017-09-16T23:00:00.000+02:00,2017-07-05T00:00:00.000+02:00
8A8A1559-482B-4DD8-B002-5890D64FDDDA,Simulating latrine conditions to assess perfume performance against malodor,Wiley,Flavour and Fragrance Journal,USD,3600,0,0,0,0,0,0,0,3600,2018-04-20T12:12:00.000+02:00,
4A4FEE96-217F-4DF8-B3D5-0E3C4C3AFA71,Toward Improving Photosynthesis in Cassava: Characterizing Photosynthetic Limitations in Four Current African Cultivars,Wiley,Food and Energy Security,USD,2400,0,0,0,0,0,0,0,2400,2018-04-20T12:07:00.000+02:00,2018-03-10T02:18:00.000+01:00
A5526D28-8D47-4270-9CCF-28517FF7EA3E,Orangeâ€fleshed sweet potato (Ipomoea batatas) composite bread as a significant source of dietary vitamin A,Wiley,Food Science & Nutrition,USD,2200,0,0,0,0,0,0,0,2200,2018-02-07T02:54:00.000+01:00,2017-11-20T03:16:00.000+01:00
441F75F4-8A6A-42A0-A4DE-B72297BA4787,Post-Harvest Quality of Two Orange-Fleshed Sweet potato [Ipomoea batatas (L) Lam] Cultivars as Influenced by Organic Soil Amendment Treatments,Wiley,Food Science & Nutrition,USD,2200,0,0,0,0,0,0,0,2200,2018-06-15T01:01:00.000+02:00,2018-04-25T01:02:00.000+02:00
506BDA92-CA7E-4672-B41F-D952803617D4,The Physiochemical Properties and Shelf-life of Orange Fleshed Sweet Potato (OFSP) Puree Composite Bread,Wiley,Food Science & Nutrition,USD,2200,0,0,0,0,0,0,0,2200,2018-07-16T01:40:00.000+02:00,2018-07-11T01:41:00.000+02:00
198EA5F2-0AA0-44E4-A5C4-9A56AA4F5E29,Evaluation of ten genotypes of sweetpotato for fries,Wiley,Food Science & Nutrition,USD,1760,0,0,0,0,0,0,0,1760,2018-12-11T09:50:00.000+01:00,2019-01-23T12:21:00.000+01:00
7EA616AB-315D-4D04-A3AA-57941065ED4D,The effect of different processing methods on nutrient and isoflavone content of soymilk obtained from six varieties of soybean grown in Rwanda,Wiley,Food Science & Nutrition,USD,2200,0,0,0,0,0,0,0,2200,2018-11-06T03:34:00.000+01:00,2018-10-25T02:57:00.000+02:00
D0157C1C-5F28-4BEE-BC5C-41054F441ED9,"A New Method for Modulation, Control and Power Boosting in Microbial Fuel Cells",Wiley,Fuel Cells,USD,3300,0,0,0,0,0,0,0,3300,2019-02-07T01:37:00.000+01:00,2018-06-13T02:27:00.000+02:00
0BF9B7A8-9BD8-4C6A-993D-1009A834716C,Agricultural diversification as an important strategy for achieving food security in Africa,Wiley,Global Change Biology,USD,4250,0,0,0,0,0,0,0,4250,2018-05-09T10:49:00.000+02:00,2018-03-31T01:20:00.000+02:00
74565070-A43D-4AF3-B05B-0D80A2078055,"Decreasing, not increasing, leaf area will raise crop yields under global atmospheric change",Wiley,Global Change Biology,USD,4500,0,0,0,0,0,0,0,4500,2017-01-18T23:00:00.000+01:00,2016-11-17T00:00:00.000+01:00
06BC62B8-19EE-413B-ACF8-CAA8D16C996B,Measuring the diffusion of the Millennium Development Goals across major print media and academic outlets,Wiley,Global Policy,USD,2800,0,0,0,0,0,0,0,2800,2018-03-21T11:16:00.000+01:00,
546FF7ED-8614-42E8-9ED6-8608B1BA5095,An assessment of grant-based multilateral funding flows from 2014 to 2016,Wiley,Global Policy,USD,2800,0,0,0,0,0,0,0,2800,2019-01-17T03:45:00.000+01:00,2019-01-16T03:45:00.000+01:00
A0C4F5F0-F17E-4B2A-81E1-41DA4D2B5EED,The effects of health facility access and quality on family planning decisions in urban Senegal,Wiley,Health Economics,USD,4200,0,0,0,0,0,0,0,4200,2019-03-12T02:32:00.000+01:00,2017-11-02T01:36:00.000+01:00
7846A2E5-11E6-4C7D-8AD6-126DDBA2E069,"The Nigerian health information system policy review of 2014 : the need, content, expectations and progress",Wiley,Health information and libraries journal,USD,2500,0,0,0,0,0,0,0,2500,2019-01-10T01:20:00.000+01:00,2018-11-29T01:47:00.000+01:00
DA68F440-5CAF-4228-A4E1-200CEBAB2751,"Content of Care in 15,000 Sick Child Consultations in Nine Lowerâ€Income Countries",Wiley,Health Services Research,USD,3300,0,0,0,0,0,0,0,3300,2018-03-21T11:23:00.000+01:00,2018-03-07T11:23:00.000+01:00
99452F62-404E-46F5-800C-6A7BF661C5DA,Insight into Treatment of HIV Infection from Viral Dynamics Models,Wiley,Immunological Reviews,USD,4300,0,0,0,0,0,0,0,4300,2018-08-14T15:38:00.000+02:00,2018-08-11T04:05:00.000+02:00
F5B32196-5B4C-4254-A9BE-3F51E42ABB36,Generation of T-follicular helper cells in vitro: requirement for BCR cross-linking and cognate B- and T-cell interaction,Wiley,Immunology,USD,3000,0,0,0,0,0,0,0,3000,2017-10-20T23:00:00.000+02:00,2017-09-07T00:00:00.000+02:00
1572CD92-E523-470E-80DB-0212463C8AAE,"To Expand Coverage, or Increase Frequency: Quantifying the Tradeoffs between Equity and Efficiency Facing Cervical Cancer Screening Programs in Low-Resource Settings",Wiley,International Journal of Cancer,USD,3900,0,0,0,0,0,0,0,3900,2017-05-11T10:42:02.033+02:00,2017-01-27T00:00:00.000+01:00
4DD5BEC2-9FE9-430C-8FFA-B1C836998C51,Health Impact of Delayed Implementation of Cervical Cancer Screening Programs in India: A Modelling Analysis,Wiley,International Journal of Cancer,USD,3900,0,0,0,0,0,0,0,3900,2018-09-11T01:46:00.000+02:00,2018-08-21T11:33:00.000+02:00
67DEAA93-409F-48BB-90BB-E12DEAA8E0C0,Potential lives saved in 73 countries by adopting multi-cohort vaccination of 9â€“14-year-old girls against human papillomavirus,Wiley,International Journal of Cancer,USD,3900,0,0,0,0,0,0,0,3900,2018-03-21T11:24:00.000+01:00,2018-03-01T01:56:00.000+01:00
5E480CBE-79CA-4E4E-BD6D-B8ADF5FC0DCF,Effect of Processing and Oil Type on Carotene Bioaccessibility in Traditional Foods Prepared with Flour and Puree From Orange-Fleshed Sweetpotatoes,Wiley,International Journal of Food Science and Technology,USD,3300,0,0,0,0,0,0,0,3300,2019-02-07T01:37:00.000+01:00,2019-02-01T01:10:00.000+01:00
BF36CB69-1983-4FB3-A277-DDB7C5773963,The Senses of Birth intervention to decrease cesarean and prematureity rates in Brazil,Wiley,International Journal of Gynecology & Obstetrics,USD,3300,0,0,0,0,0,0,0,3300,2019-03-12T02:33:00.000+01:00,2019-01-23T12:42:00.000+01:00
05AF4BFE-DCDE-4D5F-A9A9-32353F91C02A,The cost-effectiveness of implementing HPV testing for cervical cancer screening in El Salvador,Wiley,International Journal of Gynecology & Obstetrics,USD,3300,0,0,0,0,0,0,0,3300,2019-03-12T02:35:00.000+01:00,2019-01-31T01:47:00.000+01:00
C8CBD6E3-0911-4015-AA16-1D568803C676,Standardizing the measurement of maternal morbidity: Pilot study results,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-03-21T09:00:00.000+01:00,
714F57AF-BE39-4DCA-BA3E-75B863B2FA27,The frequency of maternal morbidity: A systematic review of systematic reviews,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-03-21T09:00:00.000+01:00,
CEA7C834-4604-4948-B4D9-BFE6C596B87C,Reference ranges of the WHO Disability Assessment Schedule (WHODAS 2.0) score and diagnostic validity of its 12-item version in identifying altered functioning in healthy postpartum women,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-03-21T09:00:00.000+01:00,
76AC9D3A-46B5-4304-8A56-6DD53710BE53,Validation of the WHO Disability Assessment Schedule (WHODAS 2.0) 12-item tool against the 36-item version for measuring functioning and disability associated with pregnancy and history of severe maternal morbidity,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-03-21T09:00:00.000+01:00,
EE0B790A-4826-4B6B-99D6-CBB7DA869BBE,"The impact of hypertension, hemorrhage, and other maternal morbidities on functioning in the postpartum period as assessed by the WHODAS 2.0 36-item tool",Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-03-21T09:00:00.000+01:00,
182D55DA-8654-4754-879A-910536A49941,A framework for healthcare interventions to address maternal morbidity,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-03-21T09:00:00.000+01:00,
6D39D8E4-5B3D-4ECE-8EA6-3AB7E8129F7D,Effect of family planning interventions on couple years of protection in Malawi,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-02-26T10:00:00.000+01:00,2018-02-02T11:54:00.000+01:00
DDB705CE-CCF8-4C89-9239-5E9A4243B919,Impact of maternal vaccination timing and influenza virus circulation on birth outcomes in rural Nepal,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2017-12-08T23:00:00.000+01:00,2017-10-06T00:00:00.000+02:00
02CB7483-86B5-492D-9C39-A6E30C5B78B4,Postpartum physical intimate partner violence among women in rural Zambia,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-09-11T01:44:00.000+02:00,2018-08-20T11:21:00.000+02:00
0921C4A2-9BAE-466C-B374-DAEB5E395929,Integration of the Opportunity-Ability-Motivation behavior change framework into a coaching-based WHO Safe Childbirth Checklist program in India,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T01:36:00.000+02:00,2018-06-20T01:36:00.000+02:00
4459B688-38AC-4E28-8D5C-EED743C69728,A new conceptual framework for maternal morbidity,Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-05-15T10:45:09.173+02:00,
6032FBE6-8EDE-4A9B-BA5C-4EC356ABAF33,"Maternal morbidity: Time for reflection, recognition, and action",Wiley,International Journal of Gynecology & Obstetrics,USD,3000,0,0,0,0,0,0,0,3000,2018-06-15T01:07:00.000+02:00,2018-05-23T01:08:00.000+02:00
1E8AADBE-DAE7-4EC9-A805-7DB1AFA98787,Cervical cancer prevention for all women: Why now?,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:26:58.127+02:00,2017-07-09T00:00:00.000+02:00
9DAFBD1C-C15C-4336-B060-F79607747484,Ending cervical cancer: A call to action,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:28:09.887+02:00,2017-07-09T00:00:00.000+02:00
E9401349-9082-464D-B571-D91B2785E5C8,The investment case for cervical cancer elimination,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:45:18.073+02:00,2017-07-09T00:00:00.000+02:00
BEE5B254-4902-4A62-8AFB-E88A42A09E7E,"Advocacy, communication, and partnerships: Mobilizing for effective, widespread cervical cancer prevention",Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:42:58.720+02:00,2017-07-09T00:00:00.000+02:00
FDD228E3-A817-4286-AE0E-DE7ABDD369B0,Scaling up proven innovative cervical cancer screening strategies: Challenges and opportunities in implementation at the population level in low- and lower-middle-income countries,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:44:03.157+02:00,2017-09-01T00:00:00.000+02:00
FBE9CF81-6BBE-46B1-B4DB-F15E3B3C59F2,Optimizing secondary prevention of cervical cancer: Recent advances and future challenges,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:32:54.200+02:00,2017-07-09T00:00:00.000+02:00
F52A2926-8E8F-4C4A-9323-06CB21E546AA,Treatment of cervical intraepithelial lesions,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:34:22.140+02:00,2017-07-09T00:00:00.000+02:00
C2855A83-66F4-447F-88E1-5D084F2A5452,The health and economic impact of scaling cervical cancer prevention in 50 low- and lower-middle-income countries,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:41:50.053+02:00,2017-07-09T00:00:00.000+02:00
81DE9476-0E56-4909-9714-412425B2D497,Cervical cancer data and data systems in limited-resource settings: Challenges and opportunities,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:37:11.270+02:00,2017-07-09T00:00:00.000+02:00
B49BD679-4F95-4552-9998-5D695F3E3C06,Integrating cervical cancer screening and preventive treatment with family planning and HIV-related services,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:40:27.867+02:00,2017-07-09T00:00:00.000+02:00
FC308A3A-3B41-4209-A13C-349FB17398FF,Management algorithms for cervical cancer screening and precancer treatment for resource-limited settings,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:36:00.143+02:00,2017-07-09T00:00:00.000+02:00
4630E181-36FE-4636-B206-17ABFB15EDB9,Progress in HPV vaccination in low- and lower-middle-income countries,Wiley,International Journal of Gynecology & Obstetrics,USD,1800,0,0,0,0,0,0,0,1800,2017-08-06T19:29:11.500+02:00,2017-07-09T00:00:00.000+02:00
C661B827-5B52-4A5F-9788-5C9135A37D26,Fiscal Transfers Based on Inputs or Outcomes? Lessons from the Twelfth and Thirteenth Finance Commission,Wiley,International Journal of Health Planning and Management,USD,2900,0,0,0,0,0,0,0,2900,2017-08-19T04:00:52.170+02:00,2017-08-30T00:00:00.000+02:00
AB788D74-A832-4316-954E-97F4CC7A9C15,A simplified irrigation pump testing method for developing countries: A case study in Bangladesh,Wiley,Irrigation and Drainage,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T13:34:12.863+02:00,
FB2EEA34-2778-4846-B974-2B909C02E0D3,"Apparent gains, hidden costs: Examining adoption drivers, yield, and profitability outcomes of rotavator tillage in wheat systems in Nepal",Wiley,Journal of Agricultural Economics,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:22:00.000+02:00,2019-04-08T04:22:00.000+02:00
DAA814F3-9301-482A-ABE0-0D4466AC22C7,Evaluation of cowpea minicore accessions for resistance to flower bud thrips Megalurothrips sjostedti Trybom (Thysanoptera: Thripidae),Wiley,Journal of Applied Entomology,USD,3000,0,0,0,0,0,0,0,3000,2019-04-08T04:21:00.000+02:00,2019-04-08T04:21:00.000+02:00
0B9D3EE9-B381-4C07-B2AC-FC61E4FB89ED,Aflatoxin contamination of groundnut and maize in Zambia: Observed and Potential Concentrations,Wiley,Journal of Applied Microbiology,USD,3000,0,0,0,0,0,0,0,3000,2017-04-14T23:00:00.000+02:00,2017-05-14T00:00:00.000+02:00
9450C654-0EEC-4719-B6BD-12CC79F7A3D9,"Multi-functional microbial fuel cells for power, treatment and electro-osmotic purification of urine",Wiley,Journal of Chemical Technology and Biotechnology,USD,3800,0,0,0,0,0,0,0,3800,2018-09-11T01:46:00.000+02:00,2018-08-06T11:48:00.000+02:00
C154B8CE-32A2-4FF7-82AC-EB16F00F00B0,"Predictors and Pathways of Language and Motor Development in Four Prospective Cohorts of Young Children in Ghana, Malawi, and Burkina Faso",Wiley,Journal of Child Psychology and Psychiatry and Allied Disciplines,USD,3800,0,0,0,0,0,0,0,3800,2017-05-09T02:12:00.000+02:00,2017-05-23T00:00:00.000+02:00
5EB29880-1E86-4365-98A2-18BA3F6BC848,Effect of menstrual cycle phase and hormonal treatments on evaluation of tubal patency in baboons,Wiley,Journal of Medical Primatology,USD,2500,0,0,0,0,0,0,0,2500,2017-09-16T07:36:58.780+02:00,2018-01-16T00:00:00.000+01:00
54CBBF07-BEB6-435E-968F-BC2C16A7BC6F,Use of a facilitated group process to design and implement a group antenatal and postnatal care program in Rwanda,Wiley,Journal of Midwifery and Women's Health,USD,3000,0,0,0,0,0,0,0,3000,2018-07-16T13:34:47.723+02:00,
E2BE9046-5A6F-42B0-998C-95E962229368,Efficacy of chemotherapy and thermotherapy in elimination of East African cassava mosaic virus from Tanzanian cassava landrace,Wiley,Journal of Phytopathology,USD,2900,0,0,0,0,0,0,0,2900,2018-09-11T01:45:00.000+02:00,2018-08-12T11:15:00.000+02:00
DE0B3479-9757-432C-B5F1-05F8412835AD,"The Role of the Whitefly, Bemisia tabaci (Gennadius), and Farmer Practices in the Spread of Cassava Brown Streak Ipomoviruses",Wiley,Journal of Phytopathology,USD,2900,0,0,0,0,0,0,0,2900,2017-08-03T19:50:02.400+02:00,2017-08-22T00:00:00.000+02:00
47B626E7-6DA1-4316-A521-7736C8F9FE69,Efficacy of chemotherapy and thermotherapy in elimination of East African cassava mosaic virus from Tanzanian cassava landrace COLOUR CHARGES,Wiley,Journal of Phytopathology,USD,338.5,0,0,0,0,0,0,0,338.5,2018-10-31T13:28:09.283+01:00,
C5B34AD5-9C7A-4604-8801-044C9625277B,Identifying gaps in HIV service delivery across the diagnosis-to-treatment cascade: Findings from health facility surveys in six sub-Saharan countries,Wiley,Journal of the International AIDS Society,USD,2400,0,420,0,0,0,0,0,2820,2018-11-06T03:27:00.000+01:00,2018-01-01T01:22:00.000+01:00
92208E0C-5585-4BE9-A7DE-1B459702B155,The Importance of Local Epidemic Conditions in Monitoring Progress towards HIV Epidemic Control in Kenya: A Modelling Study,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-12-11T09:51:00.000+01:00,2018-11-28T11:57:00.000+01:00
041D19BB-AC0B-4B45-8197-EB1AF0682F55,"Early antiretroviral therapy and daily pre-exposure prophylaxis for HIV prevention among female sex workers in Cotonou, Benin: a prospective observational demonstration study",Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-12-11T09:52:00.000+01:00,2018-11-22T11:50:00.000+01:00
36744913-B039-4479-8CFA-D9E0AC68F5FF,Retest and treat: a review of national HIV retesting guidelines to inform elimination of motherâ€toâ€child HIV transmission (EMTCT) efforts,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2019-04-08T04:10:00.000+02:00,2019-04-08T04:11:00.000+02:00
53206125-0CA8-43E8-89AC-5D8CDC449B48,"ART adherence and viral suppression are high among most non-pregnant individuals with early-stage, asymptomatic HIV infection: an observational study from Uganda and South Africa",Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2019-02-07T01:38:00.000+01:00,2019-02-12T01:32:00.000+01:00
58072BB5-D63A-4D56-A32E-A9D52FBC6128,"When are declines in condom use while using PrEP a concern? Modelling insights from a Hillbrow, South Africa case study",Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2017-10-16T23:00:00.000+02:00,2017-09-20T00:00:00.000+02:00
A08D9493-4C18-4E67-B993-6FEBD5B957BC,"Costs along the HTC and PMTCT service cascades: findings from Kenya, Rwanda, South Africa, and Zambia",Wiley,Journal of the International AIDS Society,USD,4000,0,0,0,0,0,0,0,4000,2016-11-17T23:00:00.000+01:00,2016-10-23T00:00:00.000+02:00
81FB6333-D272-434C-A616-6D0A14095A19,"Potential impact of pre-exposure prophylaxis for female sex workers and men who have sex with men in Bangalore, India: a mathematical modelling study",Wiley,Journal of the International AIDS Society,USD,2031.5,0,0,0,0,0,0,0,2031.5,2016-09-28T23:00:00.000+02:00,2016-09-07T00:00:00.000+02:00
3FDA86B1-B80F-4BAC-838F-738C04635DA6,The impact of population dynamics on the population HIV care cascade: results from the ANRS 12249 Treatment as Prevention trial in rural KwaZulu-Natal (South Africa),Wiley,Journal of the International AIDS Society,USD,3500,0,0,0,0,0,0,0,3500,2018-08-21T02:08:00.000+02:00,2018-07-19T02:09:00.000+02:00
938B779A-C96A-48E9-9508-2A8A1C30ADA0,"Spinning Plates: Livelihood mobility, household responsibility and anti-retroviral treatment in an urban Zambian community during the HPTN 071 (PopART) study.",Wiley,Journal of the International AIDS Society,USD,3500,0,0,0,0,0,0,0,3500,2018-08-21T02:07:00.000+02:00,2018-07-19T02:06:00.000+02:00
D64BBEBB-28D1-4C30-AF45-F4B62F5F66A1,"Households, fluidity, and HIV service delivery in Zambia and South Africa â€“ an exploratory analysis of longitudinal qualitative data from the HPTN 071 (PopART) trial",Wiley,Journal of the International AIDS Society,USD,3500,0,0,0,0,0,0,0,3500,2018-08-21T02:08:00.000+02:00,2018-07-19T02:08:00.000+02:00
2E996635-5A10-4BB8-AB2D-4AFAC436EEF8,Optimal Timing of HIV Home-based Counselling and Testing Rounds in Western Kenya,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-06-15T12:58:00.000+02:00,2018-06-08T12:58:00.000+02:00
73256F0B-B8B8-4508-9E20-0BA1D9B64316,Universal Test and Treat is not associated with sub-optimal antiretroviral therapy adherence in rural South Africa: The ANRS 12249 TasP Trial,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-06-15T12:56:00.000+02:00,2018-06-11T12:57:00.000+02:00
7A2ED4BC-4076-4C28-AB73-221FC2E19FFD,"The Tablets, Ring, Injections as Options (TRIO) study: what young African women chose and used for future HIV and pregnancy prevention",Wiley,Journal of the International AIDS Society,USD,2040,0,0,0,0,0,0,0,2040,2018-05-09T10:35:00.000+02:00,2018-03-30T12:04:00.000+02:00
FC493BD1-E89B-4F93-9D86-82BFAE31158A,HIV Prevention Where it is Needed Most: Comparison of Strategies for the Geographical Allocation of Interventions,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2017-12-18T23:00:00.000+01:00,2017-12-08T00:00:00.000+01:00
04B8C3F2-F53E-4AAA-9D1C-7B1951815F92,Predictors of timely linkage-to-ART within universal test and treat in the HPTN 071 (PopART) trial in Zambia and South Africa: findings from a nested case-control study,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-01-04T23:00:00.000+01:00,2017-12-05T00:00:00.000+01:00
0CC20A00-C830-476E-BC87-7F4B0AA4DC10,A pragmatic approach to monitor and evaluate implementation and impact of differentiated ART delivery for global and national stakeholders,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-02-26T10:00:00.000+01:00,2018-03-14T02:20:00.000+01:00
F3587ED5-F66F-457E-9A31-9340F9A0036C,Exploring acceptability of oral PrEP prior to implementation among female sex workers in South Africa,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-02-26T10:00:00.000+01:00,
D71B0C5A-94BB-43B5-9FAA-1FCFF6F2C60A,Comparative assessment of five trials of universal HIV testing and treatment in Sub-Saharan Africa,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-01-04T15:29:38.137+01:00,2018-01-08T00:00:00.000+01:00
0B4F5F5A-6ED8-4229-8B9E-DAA1A2D8F535,Frontloading HIV financing maximizes the achievable impact of HIV prevention,Wiley,Journal of the International AIDS Society,USD,2400,0,0,0,0,0,0,0,2400,2018-03-21T11:10:00.000+01:00,2018-03-02T03:15:00.000+01:00
E0ECD8E7-669A-4334-B390-CCE3E60336B2,Carotenoids retention in biofortified yellow cassava processed with traditional African methods,Wiley,Journal of the Science of Food and Agriculture,USD,3900,0,0,0,0,0,0,0,3900,2018-12-04T12:46:00.000+01:00,2018-10-29T02:47:00.000+01:00
A8999942-6A0E-40C6-A035-3BA04E1A92D7,The expanding role of mass spectrometry in the field of vaccine development,Wiley,Mass Spectrometry Reviews,USD,4000,0,0,0,0,0,0,0,4000,2018-06-15T01:05:00.000+02:00,2018-05-31T01:06:00.000+02:00
896A22BE-33DD-41A2-AC34-43DE7B8A8B58,Maternal depressive symptoms are negatively associated with child growth and development: Evidence from rural India,Wiley,Maternal & Child Nutrition,USD,4000,0,0,0,0,0,0,0,4000,2018-05-09T10:46:00.000+02:00,2018-05-17T02:46:00.000+02:00
F46298A6-7830-4433-AAEC-C9724BEF4CFB,Understanding the geographical burden of stunting in India: A regression-decomposition analysis of district-level data from the 2015-2016 National Family Health Survey,Wiley,Maternal & Child Nutrition,USD,4000,0,0,0,0,0,0,0,4000,2018-05-09T10:47:00.000+02:00,2018-05-23T02:44:00.000+02:00
A943635C-BA64-4D68-8E1C-D8AB00A0960E,Prevalence and predictors of overweight and obesity among Cameroonian women in a national survey and relationships with waist circumference and inflammation in YaoundÃ© and Douala,Wiley,Maternal & Child Nutrition,USD,4000,0,0,0,0,0,0,0,4000,2018-06-29T13:31:00.000+02:00,2018-07-26T04:05:00.000+02:00
92B23E6B-401A-48F3-A912-482110D2B9A8,Effects of lipid-based nutrient supplements or multiple micronutrient supplements compared to iron and folic acid supplements during pregnancy on maternal hemoglobin and iron status,Wiley,Maternal & Child Nutrition,USD,4000,0,0,0,0,0,0,0,4000,2018-07-16T13:35:10.667+02:00,
E61BD175-238D-40C5-98A6-A29F0C4B2EDC,Complementary feeding practices among rural Bangladeshi mothers: Results from WASH Benefits study,Wiley,Maternal & Child Nutrition,USD,4000,0,0,0,0,0,0,0,4000,2018-08-14T15:39:00.000+02:00,2018-08-13T09:30:00.000+02:00
7E7FE2D0-6E70-438F-8476-651534029E39,Progress and inequalities in infant and young child feeding practices in India between 2006-2016,Wiley,Maternal & Child Nutrition,USD,4000,0,0,0,0,0,0,0,4000,2018-09-11T01:42:00.000+02:00,
1603815D-11EE-4938-9B81-0180E81222E6,"Livestock ownership is associated with increased odds of anemia among preschool-aged children, but not women of reproductive age in Ghana",Wiley,Maternal & Child Nutrition,USD,3700,0,0,0,0,0,0,0,3700,2018-03-21T11:16:00.000+01:00,
0964994B-1BB5-43A1-B98E-49CFC05CA53D,Understanding the factors influencing the uptake of a national mass media intervention to improve infant and young child feeding in Bangladesh,Wiley,Maternal & Child Nutrition,USD,3700,0,0,0,0,0,0,0,3700,2018-03-21T11:22:00.000+01:00,
C7EEEEEB-D041-4DAB-96DD-7535615DC896,Ghanaian Parentsâ€™ Perceptions of Pre- and Post-Natal Nutrient Supplements and their Effects,Wiley,Maternal & Child Nutrition,USD,3700,0,0,0,0,0,0,0,3700,2018-04-20T12:08:00.000+02:00,2018-04-15T12:09:00.000+02:00
79BAA7D6-C26B-43A5-9C12-0FF06FCAB0F0,"Importance for intervention impact of increased coverage and quality of nutrition interventions delivered through an existing maternal, neonatal, and child health program in Bangladesh",Wiley,Maternal & Child Nutrition,USD,4000,0,0,0,0,0,0,0,4000,2018-04-20T12:18:00.000+02:00,
85CF3429-5731-4016-80D9-9DAF0E777DAC,"Supplementation during pregnancy with small-quantity lipid-based nutrient supplements or multiple micronutrients, compared with iron and folic acid, increases women's urinary iodine concentration in semi-urban Ghana: A randomized controlled trial",Wiley,Maternal & Child Nutrition,USD,3700,0,0,0,0,0,0,0,3700,2017-12-08T23:00:00.000+01:00,2017-12-06T00:00:00.000+01:00
21E195DC-808F-4BCC-B488-95E9B80F7F51,"Acceptability of Multiple Micronutrient Powders and Iron Syrup in Bihar, India",Wiley,Maternal & Child Nutrition,USD,3700,0,0,0,0,0,0,0,3700,2017-12-08T23:00:00.000+01:00,2017-12-06T00:00:00.000+01:00
AF135ECA-3947-44E6-92CB-C24E1051C0DC,"Co-causation of reduced newborn size by maternal undernutrition, infections, and inflammation",Wiley,Maternal & Child Nutrition,USD,3700,0,0,0,0,0,0,0,3700,2017-12-21T23:00:00.000+01:00,2017-01-08T00:00:00.000+01:00
