institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2024,2343.0281394372114,10.1186/s40560-023-00714-y,"Limitation of life sustaining measures in neurocritical care: sex, timing, and advance directive",2024-03-12,Journal of Intensive Care,BioMed Central,FALSE,2231.5,0.9524,2939431408,NA,210839,Chronoshub
Swiss National Science Foundation (SNSF),2024,2561.4867702645947,10.1038/s41598-024-55860-6,Influence of age on the relation between body position and noninvasively acquired intracranial pulse waves,2024-03-12,Scientific Reports,Nature Research,FALSE,2439.56,0.9524,2939498014,NA,182683,Chronoshub
Swiss National Science Foundation (SNSF),2024,2464.815203695926,10.1186/s13071-024-06221-9,Genetic characterization of schistosome species from cattle in Côte d''''''''Ivoire,2024-03-12,Parasites and Vectors,BioMed Central,FALSE,2347.49,0.9524,2939503899,NA,170113,Chronoshub
Swiss National Science Foundation (SNSF),2024,6215.287694246114,10.1038/s41467-024-46305-9,Strategies for robust renovation of residential buildings in Switzerland,2024-03-12,Nature Communications,Springer Nature,FALSE,5919.44,0.9524,2939503639,NA,172545,Chronoshub
Swiss National Science Foundation (SNSF),2024,6215.287694246114,10.1038/s41467-024-46514-2,Tuning of the flat band and its impact on superconductivity in Mo5Si3−xPx,2024-03-12,Nature Communications,Springer Nature,FALSE,5919.44,0.9524,2939503495,NA,211750,Chronoshub
Swiss National Science Foundation (SNSF),2024,2676.17597648047,10.1029/2023gl107918,Drought spatial extent and dependence increase during drought propagation from the atmosphere to the hydrosphere,2024-03-12,Geophysical Research Letters,Wiley,FALSE,2548.79,0.9524,9091994,NA,201818,Chronoshub
Swiss National Science Foundation (SNSF),2024,2179.2524149517008,10.3390/ani14060846,Animal Research Regulation: Improving Decision-Making and Adopting a Transparent System to Address Concerns around Approval Rate of Experiments,2024-03-12,Animals,MDPI,FALSE,2075.52,0.9524,2877280,NA,206458,Chronoshub
Swiss National Science Foundation (SNSF),2024,3419.865602687946,10.1093/geroni/igac008,Pain Is Widespread and Predicts Poor Mental Health Among Older Adults in Rural Malawi,2024-03-04,Innovation in Aging,Oxford University Press,FALSE,3257.08,0.9524,Reimbursement E15147880,NA,"160374, 187736",Chronoshub
Swiss National Science Foundation (SNSF),2024,2844.823603527929,10.1186/s12913-023-09318-6,Sociodemographic and geographic inequalities in diagnosis and treatment of older adults’ chronic conditions in India: a nationally representative population-based study,2024-03-04,BMC Health Services Research,BioMed Central,FALSE,2709.41,0.9524,Reimbursement 6106662298,NA,160374,Chronoshub
Swiss National Science Foundation (SNSF),2024,5855.102897942041,10.1038/s41467-023-43210-5,Th17-associated cytokines IL-17 and IL-23 in inflamed skin of Darier disease patients as potential therapeutic targets,2024-03-04,Nature Communications,Springer Nature,FALSE,5576.4,0.9524,Reimbursement 2939291673,NA,200253,Chronoshub
Swiss National Science Foundation (SNSF),2024,2560.751784964301,10.1038/s41598-024-54700-x,"The importance of continents, oceans and plate tectonics for the evolution of complex life: implications for finding",2024-03-04,Scientific Reports,Nature Research,FALSE,2438.86,0.9524,2939477132,NA,192296,Chronoshub
Swiss National Science Foundation (SNSF),2024,6213.492230155396,10.1038/s41467-024-45567-7,Open-source microscope add-on for structured illumination microscopy,2024-03-04,Nature Communications,Springer Nature,FALSE,5917.73,0.9524,2939470702,NA,"152675, 134786",Chronoshub
Swiss National Science Foundation (SNSF),2024,2092.8286434271313,10.1007/s44197-024-00202-y,Factors Associated with Reliable Contact Tracing During the 2021 Ebola Virus Disease Outbreak in Guinea,2024-03-04,Journal of Epidemiology and Global Health,Nature Publishing Group,FALSE,1993.21,0.9524,2939473293,NA,202660,Chronoshub
Swiss National Science Foundation (SNSF),2024,3652.7509449811005,10.1038/s42003-024-05958-4,ScLinear predicts protein abundance at single-cell resolution,2024-03-04,Communications Biology,Nature Research,FALSE,3478.88,0.9524,2939488195,NA,202297,Chronoshub
Swiss National Science Foundation (SNSF),2024,3557.9063418731625,10.1126/sciadv.ade8641,PI5P4Ka supports prostate cancer metabolism and exposes a survival vulnerability during androgen receptor inhibition,2024-03-04,Science Advances,American Association for the Advancement of Science,FALSE,3388.55,0.9524,Reimbursement APC600373805,NA,175609,Chronoshub
Swiss National Science Foundation (SNSF),2024,2395.1910961780764,10.1371/journal.pcbi.1009242,Fast and flexible processing of large FRET image stacks using the FRET-IBRA toolkit,2024-03-04,PLoS Computational Biology,Public Library of Science,FALSE,2281.18,0.9524,Reimbursement PAB338683,NA,166110,Chronoshub
Swiss National Science Foundation (SNSF),2024,1483.620327593448,10.7717/peerj.17003,"Plectronoceratids (Cephalopoda) from the latest Cambrian at Black Mountain, Queensland reveal complex three-dimensional siphuncle morphology, with major taxonomic implications",2024-03-04,PeerJ – the Journal of Life & Environmental Sciences,PeerJ,FALSE,1413,0.9524,Reimbursement ch_2OhxDD2Fj6QKD39N1yAZT7RN,NA,169627,Chronoshub
Swiss National Science Foundation (SNSF),2024,2009.1768164636705,10.1364/oe.511747,Measuring dielectric and electro-optic responses of thin films using plasmonic devices,2024-03-04,Optics Express,Optica Publishing Group,FALSE,1913.54,0.9524,Reimbursement 2045957,NA,208094,Chronoshub
Swiss National Science Foundation (SNSF),2024,2642.6501469970603,10.1029/2023gc011356,3D Stresses and Velocities caused by Continental Plateaus: Scaling Analysis and Numerical Calculations with Application to the Tibetan Plateau,2024-03-04,"Geochemistry, Geophysics, Geosystems",Geochemical Society,FALSE,2516.86,0.9524,9028863,NA,197218,Chronoshub
Swiss National Science Foundation (SNSF),2024,1878.9269214615708,10.5194/acp-24-2491-2024,Influences of sources and weather dynamics on atmospheric deposition of Se species and other trace elements,2024-03-04,Atmospheric Chemistry and Physics,Copernicus Publications,FALSE,1789.49,0.9524,Chronos-PUC-2024-14,NA,179104,Chronoshub
Swiss National Science Foundation (SNSF),2024,1796.7975640487189,10.1371/journal.pone.0298820,The dispensability of 14-3-3 proteins for the regulation of human cardiac sodium channel Nav1.5,2024-03-04,PLoS ONE,Public Library of Science,FALSE,1711.27,0.9524,PAB369391,NA,184783,Chronoshub
Swiss National Science Foundation (SNSF),2024,2093.626627467451,10.1162/netn_a_00368,Modeling the impact of MRI acquisition bias on structural connectomes,2024-03-04,Network Neuroscience,Massachusetts Institute of Technology Press,FALSE,1993.97,0.9524,APC600507260,NA,197787,Chronoshub
Swiss National Science Foundation (SNSF),2024,748.0270894582109,10.1016/j.jocmr.2024.101006,Combined free-running four-dimensional anatomical and flow magnetic resonance imaging with native contrast using Synchronization of Neighboring Acquisitions by Physiological Signals,2024-03-04,Journal of Cardiovascular Magnetic Resonance,Elsevier,FALSE,712.421,0.9524,OAD0000393397,NA,201292,Chronoshub
Swiss National Science Foundation (SNSF),2024,4979.535909281814,10.1016/j.eclinm.2024.102429,"Effect of dulaglutide in promoting abstinence during smoking cessation: 12-month follow-up of a single-centre, randomised, double-blind, placebo-controlled, parallel group trial",2024-03-04,EClinicalMedicine,Elsevier,FALSE,4742.51,0.9524,OAD0000382262,NA,193206,Chronoshub
Swiss National Science Foundation (SNSF),2024,1641.4531709365813,10.1002/ece3.10928,Feasting on the ordinary or starving for the exceptional in a warming climate: phenological synchrony between spongy moth (Lymantria dispar) and budburst of six European tree species,2024-03-04,Ecology and Evolution,Wiley Open Access,FALSE,1563.32,0.9524,Reimbursement 8807702,NA,192712,Chronoshub
Swiss National Science Foundation (SNSF),2024,1634.6598068038638,10.1186/s13640-024-00621-8,Assessment framework for deepfake detection in real-world situations,2024-03-04,EURASIP Journal on Image and Video Processing,European Association for Signal Processing,FALSE,1556.85,0.9524,Reimbursement 10068070,NA,195532,Chronoshub
Swiss National Science Foundation (SNSF),2024,1975.062998740025,10.1186/s13567-024-01272-3,Temperature impacts the bovine ex vivo immune response towards Mycoplasmopsis bovis,2024-03-04,BMC Veterinary Research,BioMed Central,FALSE,1881.05,0.9524,Reimbursement 2939435124,NA,201152,Chronoshub
Swiss National Science Foundation (SNSF),2024,6159.071818563628,10.1038/s41467-024-44935-7,Molecular quantitative trait loci in reproductive tissues impact male fertility in cattle,2024-03-04,Nature Communications,Springer Nature,FALSE,5865.9,0.9524,Reimbursement 2939424810,NA,185229,Chronoshub
Swiss National Science Foundation (SNSF),2024,4111.833263334734,10.1136/bmjgh-2023-012725,Public health insurance coverage in India before and after PM-JAY: repeated cross-sectional analysis of nationally representative survey data,2024-03-04,BMJ Global Health,BMJ Publishing Group,FALSE,3916.11,0.9524,Reimbursement APC600444240,NA,160374,Chronoshub
Swiss National Science Foundation (SNSF),2024,2633.2633347333053,10.3390/ijms25052996,Development of genetically-encoded fluorescent KSR1-based probes to track ceramides during phagocytosis,2024-03-04,International Journal of Molecular Sciences,MDPI,FALSE,2507.92,0.9524,2858742,NA,189094,Chronoshub
Swiss National Science Foundation (SNSF),2024,1566.6421671566568,10.1186/s40359-024-01560-9,Fostering Resilience and Well-Being in Emerging Adults with  Adverse Childhood Experiences: Study Protocol for a Randomized  Controlled Trial to Evaluate the FACE Self-Help App,2024-02-28,BMC Psychology,BioMed Central,FALSE,1492.07,0.9524,2939448785,NA,197731,Chronoshub
Swiss National Science Foundation (SNSF),2024,2867.6606467870643,10.1186/s12870-024-04782-6,Facultative mycorrhization in a fern (Struthiopteris spicant L. Weiss) is bound to light intensity,2024-02-28,BMC Plant Biology,BioMed Central,FALSE,2731.16,0.9524,2939448210,NA,188498,Chronoshub
Swiss National Science Foundation (SNSF),2024,2442.587148257035,10.3390/cells13040314,Myeloid-Derived Suppressor-like Cells as a Prognostic Marker in Critically Ill Patients: Insights from Experimental Endotoxemia and Intensive Care Patients,2024-02-28,Cells,MDPI,FALSE,2326.32,0.9524,2709553,NA,207418,Chronoshub
Swiss National Science Foundation (SNSF),2024,1349.8110037799242,10.1186/s40878-024-00369-0,Towards a precise and reflexive use of migration-related terminology in quantitative research: criticism and suggestions,2024-02-28,Comparative Migration Studies,SpringerOpen,FALSE,1285.56,0.9524,2939458312,NA,182897,Chronoshub
Swiss National Science Foundation (SNSF),2024,2542.4086518269633,10.1038/s41598-024-53739-0,Short tandem repeat mutations regulate gene expression in colorectal cancer,2024-02-28,Scientific Reports,Nature Research,FALSE,2421.39,0.9524,2939458246,NA,193832,Chronoshub
Swiss National Science Foundation (SNSF),2024,2262.148257034859,10.1186/s12872-024-03755-9,It needs more than a myocardial infarction to start exercising: the CoLaus|PsyCoLaus prospective study,2024-02-28,BMC Cardiovascular Disorders,BioMed Central,FALSE,2154.47,0.9524,2939457977,NA,"105993, 118308, 122661, 139468, 148401, 177535",Chronoshub
Swiss National Science Foundation (SNSF),2024,2542.4086518269633,10.1038/s41598-024-53420-6,The role of strategic visibility in shaping wayfinding behavior in multilevel buildings,2024-02-28,Scientific Reports,Nature Research,FALSE,2421.39,0.9524,2939462909,NA,206932,Chronoshub
Swiss National Science Foundation (SNSF),2024,2650.8189836203273,10.1186/s12859-024-05692-y,Dashing Growth Curves: a web application for rapid and interactive analysis of microbial growth curves,2024-02-28,BMC Bioinformatics,BioMed Central,FALSE,2524.64,0.9524,2939462941,NA,201265,Chronoshub
Swiss National Science Foundation (SNSF),2024,6168.983620327594,10.1038/s41467-024-45655-8,PheWAS-based clustering of Mendelian Randomisation instruments reveals distinct mechanism-specific causal effects between obesity and educational attainment,2024-02-28,Nature Communications,Springer Nature,FALSE,5875.34,0.9524,2939459732,NA,"189147, 173092",Chronoshub
Swiss National Science Foundation (SNSF),2024,2633.2633347333053,10.3390/nano14040342,Effect of substrate properties on cellular behavior and nanopar-2 ticle uptake in human fibroblasts and epithelial cells,2024-02-28,Nanomaterials,MDPI,FALSE,2507.92,0.9524,2838058,NA,182881,Chronoshub
Swiss National Science Foundation (SNSF),2024,3084.491810163797,10.1038/s43247-024-01248-3,The time since land-use transition drives changes in fire activity in the Amazon-Cerrado region,2024-02-28,Communications Earth & Environment,Nature Research,FALSE,2937.67,0.9524,2939464617,NA,186282,Chronoshub
Swiss National Science Foundation (SNSF),2024,2542.4086518269633,10.1038/s41598-024-54374-5,Unexpected behavioural adaptation of yellow fever mosquitoes in response to high temperatures,2024-02-28,Scientific Reports,Nature Research,FALSE,2421.39,0.9524,2939464574,NA,192524,Chronoshub
Swiss National Science Foundation (SNSF),2024,2542.4086518269633,10.1038/s41598-024-53475-5,A deepfake-based study on facial expressiveness and social outcomes,2024-02-28,Scientific Reports,Nature Research,FALSE,2421.39,0.9524,2939460943,NA,183564,Chronoshub
Swiss National Science Foundation (SNSF),2024,2451.6589668206634,10.3390/cells13040322,The BK Channel Limits the Pro-Inflammatory Activity of Macrophages,2024-02-28,Cells,MDPI,FALSE,2334.96,0.9524,2837643,NA,"173215, 184816",Chronoshub
Swiss National Science Foundation (SNSF),2024,3626.5854682906343,10.1038/s41536-024-00351-5,Skeletal muscle regeneration after extensive cryoinjury of caudal myomeres in adult zebrafish,2024-02-28,npj Regenerative Medicine,Nature Research,FALSE,3453.96,0.9524,2939459373,NA,208170,Chronoshub
Swiss National Science Foundation (SNSF),2024,2304.105417891642,10.3390/nu16040560,"Weight categories, trajectories, eating behavior and metabolic 2 consequences during pregnancy and postpartum in women 3 with GDM",2024-02-28,Nutrients,MDPI,FALSE,2194.43,0.9524,2868197,NA,176119,Chronoshub
Swiss National Science Foundation (SNSF),2024,2451.6589668206634,10.3390/tropicalmed9030056,"Operational Differences between Product Development Partnership, Pharmaceutical Industry, and Investigator Initiated Clinical Trials",2024-02-28,Tropical Medicine and Infectious Disease,MDPI,FALSE,2334.96,0.9524,2834528,NA,183577,Chronoshub
Swiss National Science Foundation (SNSF),2024,1725.2414951700964,10.3390/ijms25052707,Molecular Targets of the 5-Amido-Carboxamide Bumped Kinase Inhibitor BKI-1748 in Cryptosporidium parvum and HCT-8 Host Cells,2024-02-28,International Journal of Molecular Sciences,MDPI,FALSE,1643.12,0.9524,2879573,NA,184662,Chronoshub
Swiss National Science Foundation (SNSF),2024,6168.983620327594,10.1038/s41467-024-45630-3,Understanding activity-stability tradeoffs in biocatalysts by enzyme proximity sequencing,2024-02-28,Nature Communications,Springer Nature,FALSE,5875.34,0.9524,2939475598,NA,191962,Chronoshub
Swiss National Science Foundation (SNSF),2024,7036.318773624527,10.1038/s44318-024-00055-y,NINJ1 induces plasma membrane rupture and release of damage-associated molecular pattern molecules during ferroptosis,2024-02-28,The EMBO Journal,Springer,FALSE,6701.39,0.9524,2939470719,NA,198005,Chronoshub
Swiss National Science Foundation (SNSF),2024,1187.179756404872,10.1186/s13358-024-00311-y,Digital skull anatomy of the Oligocene North American tortoise Stylemys nebrascensis with taxonomic comments on the species and comparisons with extant testudinids of the Gopherus–Manouria clade,2024-02-28,Swiss Journal of Palaeontology,Birkhäuser Verlag,FALSE,1130.67,0.9524,2939477369,NA,202019,Chronoshub
Swiss National Science Foundation (SNSF),2024,1349.8110037799242,10.1186/s40100-024-00302-0,Differing impacts of the COVID-19 pandemic on farmers and intermediaries: insights into the Ecuadorian cocoa value chain,2024-02-28,Agricultural and Food Economics,SpringerOpen,FALSE,1285.56,0.9524,2939469053,NA,"172451, 202300",Chronoshub
Swiss National Science Foundation (SNSF),2024,2424.9790004199917,10.1038/s41598-023-49965-7,Factors associated with increased risk of playing-related disorders among classical music students within the Risk of Music Students (RISMUS) longitudinal study.,2024-02-28,Scientific Reports,Nature Research,FALSE,2309.55,0.9524,2939375374,NA,182226,Chronoshub
Swiss National Science Foundation (SNSF),2024,6168.983620327594,10.1038/s41467-024-45859-y,Phonon promoted charge density wave in topological kagome metal ScV6Sn6,2024-02-28,Nature Communications,Springer Nature,FALSE,5875.34,0.9524,2939466538,NA,188413,Chronoshub
Swiss National Science Foundation (SNSF),2024,3409.7438051238973,10.1038/s42004-024-01130-5,Effective engineering of a ketoreductase for the biocatalytic synthesis of an ipatasertib precursor,2024-02-28,Communications Chemistry,Nature Research,FALSE,3247.44,0.9524,2939481064,NA,180544,Chronoshub
Swiss National Science Foundation (SNSF),2024,1675.062998740025,10.1186/s13010-024-00152-0,Consent as a compositional act – a Framework that provides clarity for the retention and use of data,2024-02-28,"Philosophy, Ethics, and Humanities in Medicine",BioMed Central,FALSE,1595.33,0.9524,2939482909,NA,167223,Chronoshub
Swiss National Science Foundation (SNSF),2024,2976.0814783704327,10.1186/s12877-024-04811-x,Validation of a fall rate prediction model for community-dwelling older adults: a combined analysis of three cohorts with 1850 participants,2024-02-28,BMC Geriatrics,BioMed Central,FALSE,2834.42,0.9524,2939485901,NA,183584,Chronoshub
Swiss National Science Foundation (SNSF),2024,2815.077698446031,10.1186/s13148-024-01648-4,DNA methylation may partly explain psychotropic drug-induced metabolic side effects: results from a prospective 1-month observational study,2024-02-28,Clinical Epigenetics,Springer Nature,FALSE,2681.08,0.9524,2939483244,NA,200602,Chronoshub
Swiss National Science Foundation (SNSF),2024,2345.0545989080215,10.1093/femsml/uqae004,Host and nonhost bacteria support bacteriophage dissemination along mycelia and abiotic dispersal networks,2024-02-28,microLife,Oxford University Press,FALSE,2233.43,0.9524,SOA24LT001889,NA,"180145, 211549",Chronoshub
Swiss National Science Foundation (SNSF),2024,1806.3208735825283,10.1093/scan/nsae012,Combined effects of neuroticism and negative emotional context on spontaneous EEG dynamics,2024-02-28,Social Cognitive and Affective Neuroscience,Oxford University Press,FALSE,1720.34,0.9524,SOA24LT001555,NA,"180319, 104897, 184677",Chronoshub
Swiss National Science Foundation (SNSF),2024,1808.8513229735404,10.1093/scan/nsae016,Influence of Transient Emotional Episodes on Affective and Cognitive,2024-02-28,Social Cognitive and Affective Neuroscience,Oxford University Press,FALSE,1722.75,0.9524,SOA24LT002001,NA,183715,Chronoshub
Swiss National Science Foundation (SNSF),2024,2550.2939941201175,10.1063/5.0188616,Quantum Cascade Lasers as Broadband Sources via Strong RF Modulation,2024-02-28,APL Photonics,American Institute of Physics,FALSE,2428.9,0.9524,APP23-AR-01068_00952,NA,212735,Chronoshub
Swiss National Science Foundation (SNSF),2024,2550.2939941201175,10.1063/5.0184306,Structural study of nickelate based heterostructures,2024-02-28,APL Materials,American Institute of Physics,FALSE,2428.9,0.9524,APM23-AR-00889_01590,NA,"179155, 207338",Chronoshub
Swiss National Science Foundation (SNSF),2024,2550.2939941201175,10.1063/5.0180998,Mapping orthorhombic domains with geometrical phase analysis in rare-earth nickelate heterostructures,2024-02-28,APL Materials,American Institute of Physics,FALSE,2428.9,0.9524,APM23-AR-00847_01592,NA,179155,Chronoshub
Swiss National Science Foundation (SNSF),2024,1854.105417891642,10.7554/elife.96496.2,Probing PAC1 receptor activation across species with an engineered sensor,2024-02-28,eLife,eLife Sciences Publications,FALSE,1765.85,0.9524,RP002090,NA,196455,Chronoshub
Swiss National Science Foundation (SNSF),2024,1854.105417891642,10.7554/elife.96017.2,Automating clinical assessments of memory deficits: Deep Learning based scoring of the Rey-Osterrieth Complex Figure,2024-02-28,eLife,eLife Sciences Publications,FALSE,1765.85,0.9524,RP001973,NA,187132,Chronoshub
Swiss National Science Foundation (SNSF),2024,2679.1789164216716,10.2147/jpr.s436645,Contact-heat evoked potentials: insights into pain processing in CRPS type I,2024-02-28,Journal of Pain Research,Dove Press,FALSE,2551.65,0.9524,71851,NA,200482,Chronoshub
Swiss National Science Foundation (SNSF),2024,2411.2662746745063,10.2147/copd.s445412,Automated quantification of QT-intervals by an algorithm: a validation study in patients with chronic obstructive pulmonary disease,2024-02-28,International Journal of COPD,Dove Press,FALSE,2296.49,0.9524,71667,NA,143875,Chronoshub
Swiss National Science Foundation (SNSF),2024,3231.9193616127677,10.3389/fphar.2024.1274442,Predictionofantipsychotic  efficacybasedonapolygenicrisk  score:areal-worldcohortstudy,2024-02-28,Frontiers in Pharmacology,Frontiers Media,FALSE,3078.08,0.9524,2023-0994509-5,NA,200602,Chronoshub
Swiss National Science Foundation (SNSF),2024,3302.068458630827,10.3389/fneur.2024.1324868,Postural impairments in unilateral and bilateral vestibulopathy,2024-02-28,Frontiers in Neurology,Frontiers Media,FALSE,3144.89,0.9524,2023-1040175-4,NA,203564,Chronoshub
Swiss National Science Foundation (SNSF),2024,3302.068458630827,10.3389/fphar.2024.1369513,CBA (4-chloro-2-(2-chlorophenoxy)acetamido)benzoic acid) inhibits TMEM206 mediated currents and TMEM206 does not contribute to acid-induced cell death in colorectal cancer cells,2024-02-28,Frontiers in Pharmacology,Frontiers Media,FALSE,3144.89,0.9524,2024-1099505-3,NA,200380,Chronoshub
Swiss National Science Foundation (SNSF),2024,3302.068458630827,10.3389/fnagi.2024.1335951,High-frequency multimodal training with a focus on Tai Chi in people with Parkinson’s disease: a pilot study,2024-02-28,Frontiers in Aging Neuroscience,Frontiers Media,FALSE,3144.89,0.9524,2023-1054151-5,NA,159682,Chronoshub
Swiss National Science Foundation (SNSF),2024,2099.4960100797985,10.3389/fnins.2024.1379205,Complex Chemical Reaction Networks for Future Processing,2024-02-28,Frontiers in Neuroscience,Frontiers Media,FALSE,1999.56,0.9524,2024-1110909-2,NA,182895,Chronoshub
Swiss National Science Foundation (SNSF),2024,3302.068458630827,10.3389/fenvs.2024.1352697,How well can people observe the flow state of temporary streams?,2024-02-28,Frontiers in Environmental Science,Frontiers Media,FALSE,3144.89,0.9524,2023-1079062-2,NA,192125,Chronoshub
Swiss National Science Foundation (SNSF),2024,2476.5434691306173,10.3389/fpls.2024.1285655,Regulation of tissue growth in plants – A mathematical modeling study on shade avoidance response in Arabidopsis hypocotyls,2024-02-28,Frontiers in Plant Science,Frontiers Media,FALSE,2358.66,0.9524,2023-1007299-4,NA,135778,Chronoshub
Swiss National Science Foundation (SNSF),2024,3545.9785804283915,10.1126/sciadv.adk6320,The largest freshwater odontocete: A South Asian river dolphin relative from the proto-Amazonia,2024-02-28,Science Advances,American Association for the Advancement of Science,FALSE,3377.19,0.9524,APC600502160,NA,208545,Chronoshub
Swiss National Science Foundation (SNSF),2024,3545.9785804283915,10.1126/sciadv.adk5440,Non steady-state thermometry with optical diffraction tomography,2024-02-28,Science Advances,American Association for the Advancement of Science,FALSE,3377.19,0.9524,APC600502591,NA,209765,Chronoshub
Swiss National Science Foundation (SNSF),2024,3545.9785804283915,10.1126/sciadv.adk2685,MutSß-MutLß-FANCJ axis mediates the restart of DNA replication after fork stalling at cotranscriptional G4\/R-loops,2024-02-28,Science Advances,American Association for the Advancement of Science,FALSE,3377.19,0.9524,APC600502289,NA,184716,Chronoshub
Swiss National Science Foundation (SNSF),2024,811.1707265854683,10.1128/mra.01174-23,Complete genome sequence of Pseudomonas aeruginosa phage Knedl,2024-02-28,Microbiology Resource Announcements,American Society for Microbiology,FALSE,772.559,0.9524,APC600504403,NA,"180085, 189253, 211369",Chronoshub
Swiss National Science Foundation (SNSF),2024,3545.9785804283915,10.1126/sciadv.adl3810,"Bond-length dependence of attosecond ionization delays in O<sub>2<\/sub>arising from electron correlation to a shape resonance",2024-02-28,Science Advances,American Association for the Advancement of Science,FALSE,3377.19,0.9524,APC600505204,NA,204928,Chronoshub
Swiss National Science Foundation (SNSF),2024,2595.7475850482992,10.1136/jitc-2023-008020,Intravesical Ty21a treatment of non-muscle invasive bladder cancer induces immune responses that correlate with safety and may be associated to therapy potential,2024-02-28,Journal for ImmunoTherapy of Cancer,BMJ Publishing Group,FALSE,2472.19,0.9524,APC600480087,NA,172991,Chronoshub
Swiss National Science Foundation (SNSF),2024,1483.2843343133138,10.1162/imag_a_00104,Quantifying human gray matter microstructure using neurite exchange imaging (NEXI) and 300 mT\/m gradients,2024-02-28,Imaging Neuroscience,Massachusetts Institute of Technology Press,FALSE,1412.68,0.9524,APC600503815,NA,194260,Chronoshub
Swiss National Science Foundation (SNSF),2024,3545.9785804283915,10.1126/sciadv.adj6358,Dimerization of a 5-kDa domain defines the architecture of the 5-MDa gammaproteobacterial pyruvate dehydrogenase complex,2024-02-28,Science Advances,American Association for the Advancement of Science,FALSE,3377.19,0.9524,APC600502230,NA,201234,Chronoshub
Swiss National Science Foundation (SNSF),2024,1483.2843343133138,10.1162/imag_a_00107,Alpha peak frequency affects visual performance beyond temporal resolution,2024-02-28,Imaging Neuroscience,Massachusetts Institute of Technology Press,FALSE,1412.68,0.9524,APC600505954,NA,179988,Chronoshub
Swiss National Science Foundation (SNSF),2024,903.8754724905501,10.1525/collabra.108604,Do Character Strengths-Based Interventions Change Character Strengths? Two Randomized Controlled Intervention Studies,2024-02-28,Collabra: Psychology,University of California Press,FALSE,860.851,0.9524,APC600506843,NA,172723,Chronoshub
Swiss National Science Foundation (SNSF),2024,3106.9508609827803,10.1016/j.stemcr.2023.12.008,DeePhys: A machine learning–assisted platform for electrophysiological phenotyping of human neuronal networks,2024-02-28,Stem Cell Reports,Cell Press,FALSE,2959.06,0.9524,OAD0000390383,NA,188910,Chronoshub
Swiss National Science Foundation (SNSF),2024,1664.2167156656867,10.1016/j.revip.2024.100091,Machine learning for anomaly detection in particle physics,2024-02-28,Reviews in Physics,Elsevier,TRUE,1585,0.9524,OAD0000390007,NA,201594,Chronoshub
Swiss National Science Foundation (SNSF),2024,3057.3813523729523,10.1016/j.isci.2024.109013,"Cholesterol-metabolism, plant sterols, and long-term cognitive decline in older people – Effects of sex and APOEe4",2024-02-28,iScience,Cell Press,FALSE,2911.85,0.9524,OAD0000388159,NA,"141179, 204886",Chronoshub
Swiss National Science Foundation (SNSF),2024,5290.791684166316,10.1016/j.celrep.2024.113925,Salmonella T3SS-2 virulence enhances gut-luminal colonization by enabling chemotaxis dependent exploitation of intestinal inflammation,2024-02-28,Cell Reports,Cell Press,FALSE,5038.95,0.9524,OAD0000395878,NA,192567,Chronoshub
Swiss National Science Foundation (SNSF),2024,4900.493490130197,10.1002/psp4.13118,Development of a physiologically based pharmacokinetic model to simulate the pharmacokinetics of intramuscular antiretroviral drugs,2024-02-28,CPT: Pharmacometrics and Systems Pharmacology,Wiley Open Access,FALSE,4667.23,0.9524,8945563,NA,209044,Chronoshub
Swiss National Science Foundation (SNSF),2024,2055.6068878622427,10.1029/2023ms003840,Assessment of Global Ocean Biogeochemistry Models for Ocean Carbon Sink Estimates in RECCAP2 and Recommendations for Future Studies,2024-02-28,Journal of Advances in Modelling Earth Systems,American Geophysical Union,FALSE,1957.76,0.9524,8980456,NA,200903,Chronoshub
Swiss National Science Foundation (SNSF),2024,1257.6438471230574,10.1002/ccr3.8548,Biomechanical Gait Parameters change with increasing virtual height in a child with spastic cerebral palsy: a case report,2024-02-28,Clinical Case Reports,Wiley Open Access,FALSE,1197.78,0.9524,8980445,NA,179000,Chronoshub
Swiss National Science Foundation (SNSF),2024,2493.6161276774465,10.1029/2023gc011239,Combined genomic and imaging techniques show intense arsenic enrichment caused by detoxification in a microbial mat of the Dead Sea shore,2024-02-28,"Geochemistry, Geophysics, Geosystems",Geochemical Society,FALSE,2374.92,0.9524,9028899,NA,188571,Chronoshub
Swiss National Science Foundation (SNSF),2024,5561.843763124738,10.1002/advs.202307921,"Additive manufacturing of nanocellulose aerogels with structure-oriented thermal, mechanical and biological properties",2024-02-28,Advanced Science,Wiley Open Access,FALSE,5297.1,0.9524,9020643,NA,179000,Chronoshub
Swiss National Science Foundation (SNSF),2024,2481.1738765224695,10.1103/physrevresearch.6.013311,Stabilization of discrete time-crystaline response on a superconducting quantum computer by increasing the interaction range,2024-02-28,Physical Review Research,American Physical Society,FALSE,2363.07,0.9524,INV/24/FEB/013205,NA,207537,Chronoshub
Swiss National Science Foundation (SNSF),2024,683.3137337253255,10.5334/johd.150,A Named Entity-Annotated Corpus of 19th Century Classical Commentaries,2024-02-28,Journal of Open Humanities Data,Ubiquity Press,FALSE,650.788,0.9524,UP-7298,NA,186033,Chronoshub
