"institution",period,euro,"doi","journal_full_title","publisher","is_hybrid","issn","url",chf,conversion_rate,invoice_original_amount,"invoice_original_currency","snsf_voucher_number","grant_snsf",grant_snsf_related
"Swiss National Science Foundation (SNSF)",2020,2996.59,"10.1186/s12989-020-00359-x","Particle and Fibre Toxicology","Springer Science and Business Media LLC","FALSE","1743-8977",,3208.00,1.07055,,,"103855 - 10188 - 07.10.2020","31AC-0_200274",179337
"Swiss National Science Foundation (SNSF)",2020,2491.95,"10.1186/s13054-020-03174-0","Critical Care","Springer Science and Business Media LLC","FALSE","1364-8535",,2667.76,1.07055,,,"102458 - 11114 - 22.07.2020","P4AC-3_198961",183865
"Swiss National Science Foundation (SNSF)",2020,2930.71,"10.1186/s13054-020-03323-5","Critical Care","Springer Science and Business Media LLC","FALSE","1364-8535",,3137.47,1.07055,,,"104321 - 11114 - 03.11.2020","P4AC-3_201340",183865
"Swiss National Science Foundation (SNSF)",2020,2523.94,"10.1186/s13059-019-1912-z","Genome Biology","Springer Science and Business Media LLC","FALSE","1474-760X",,2702.00,1.07055,,,"101763 - 10179 - 29.05.2020","31AC-0_198304",164194
"Swiss National Science Foundation (SNSF)",2020,2512.73,"10.1186/s13059-019-1918-6","Genome Biology","Springer Science and Business Media LLC","FALSE","1474-760X",,2690.00,1.07055,,,"101625 - 10179 - 15.05.2020","31AC-0_198189",164194
"Swiss National Science Foundation (SNSF)",2019,1596.76,"10.1186/s13063-019-3957-4","Trials","Springer Science and Business Media LLC","FALSE","1745-6215",,1776.35,1.11247,,,"102338 - 10752 - 14.07.2020","32AC-0_198919",149496
"Swiss National Science Foundation (SNSF)",2020,2021.28,"10.1186/s13063-020-04666-8","Trials","Springer Science and Business Media LLC","FALSE","1745-6215",,2163.88,1.07055,,,"103210 - 10752 - 07.09.2020","32AC-0_199417",149496
"Swiss National Science Foundation (SNSF)",2020,1709.07,"10.1186/s13063-020-4145-2","Trials","Springer Science and Business Media LLC","FALSE","1745-6215",,1829.65,1.07055,,,"101166 - 10752 - 08.04.2020","10AC--_196860",176295
"Swiss National Science Foundation (SNSF)",2020,2085.22,"10.1186/s13068-020-1665-7","Biotechnology for Biofuels","Springer Science and Business Media LLC","FALSE","1754-6834",,2232.33,1.07055,,,"100651 - 10752 - 28.02.2020","31AC-0_194555",163423
"Swiss National Science Foundation (SNSF)",2020,1951.37,"10.1186/s13071-020-3983-9","Parasites & Vectors","Springer Science and Business Media LLC","FALSE","1756-3305",,2089.04,1.07055,,,"101234 - 10752 - 15.04.2020","31AC-0_196990",169842
"Swiss National Science Foundation (SNSF)",2020,1382.47,"10.1186/s13104-020-05089-z","BMC Research Notes","Springer Science and Business Media LLC","FALSE","1756-0500",,1480.00,1.07055,,,"101968 - 10670 - 17.06.2020","31AC-0_198615",166427
"Swiss National Science Foundation (SNSF)",2019,2206.91,"10.1186/s13148-019-0792-0","Clinical Epigenetics","Springer Science and Business Media LLC","FALSE","1868-7075,1868-7083",,2455.12,1.11247,,,"101983 - 10126 - 17.06.2020","32AC-0_198663",144064
"Swiss National Science Foundation (SNSF)",2020,2346.09,"10.1186/s13229-020-00323-8","Molecular Autism","Springer Science and Business Media LLC","FALSE","2040-2392",,2511.61,1.07055,,,"102228 - 10676 - 06.07.2020","31AC-0_198865",184668
"Swiss National Science Foundation (SNSF)",2020,1825.78,"10.1186/s13321-020-00445-4","Journal of Cheminformatics","Springer Science and Business Media LLC","FALSE","1758-2946",,1954.59,1.07055,,,"101967 - 10752 - 17.06.2020","20AC-1_198622",178998
"Swiss National Science Foundation (SNSF)",2020,1658.03,"10.1186/s13321-020-0416-x","Journal of Cheminformatics","Springer Science and Business Media LLC","FALSE","1758-2946",,1775.00,1.07055,,,"100593 - 10670 - 24.02.2020","51AC-0_194570",185544
"Swiss National Science Foundation (SNSF)",2020,498.62,"10.1186/s13358-020-00205-9","Swiss Journal of Palaeontology","Springer Science and Business Media LLC","FALSE","1664-2376,1664-2384",,533.80,1.07055,,,"103914 - 10752 - 12.10.2020","20AC-1_199362",160055
"Swiss National Science Foundation (SNSF)",2020,1158.91,"10.1186/s13358-020-00207-7","Swiss Journal of Palaeontology","Springer Science and Business Media LLC","FALSE","1664-2376,1664-2384",,1240.67,1.07055,,,"102749 - 10752 - 13.08.2020","20AC-1_199159",169627
"Swiss National Science Foundation (SNSF)",2020,1095.86,"10.1186/s13358-020-00208-6","Swiss Journal of Palaeontology","Springer Science and Business Media LLC","FALSE","1664-2376,1664-2384",,1173.17,1.07055,,,"103931 - 11234 - 12.10.2020","31AC-0_200509",169395
"Swiss National Science Foundation (SNSF)",2020,2540.93,"10.1186/s13550-020-00650-0","EJNMMI Research","Springer Science and Business Media LLC","FALSE","2191-219X",,2720.19,1.07055,,,"101971 - 10752 - 17.06.2020","31AC-0_198586",156829
"Swiss National Science Foundation (SNSF)",2020,2183.99,"10.1186/s13550-020-00665-7","EJNMMI Research","Springer Science and Business Media LLC","FALSE","2191-219X",,2338.07,1.07055,,,"102549 - 10752 - 28.07.2020","PZAC-3_199038",167823
"Swiss National Science Foundation (SNSF)",2020,2293.58,"10.1186/s13613-020-00705-4","Annals of Intensive Care","Springer Science and Business Media LLC","FALSE","2110-5820",,2455.39,1.07055,,,"102340 - 11114 - 14.07.2020","P4AC-3_198918",183865
"Swiss National Science Foundation (SNSF)",2020,2059.23,"10.1186/s40246-020-00262-8","Human Genomics","Springer Science and Business Media LLC","FALSE","1479-7364",,2204.51,1.07055,,,"101108 - 10752 - 03.04.2020","31AC-0_196338",166625
"Swiss National Science Foundation (SNSF)",2020,1155.43,"10.1186/s40359-020-00448-8","BMC Psychology","Springer Science and Business Media LLC","FALSE","2050-7283",,1236.95,1.07055,,,"102928 - 10752 - 20.08.2020","10AC--_199170",182251
"Swiss National Science Foundation (SNSF)",2020,1378.73,"10.1186/s40359-020-00449-7","BMC Psychology","Springer Science and Business Media LLC","FALSE","2050-7283",,1476.00,1.07055,,,"103488 - 11202 - 18.09.2020","10AC--_199823",156627
"Swiss National Science Foundation (SNSF)",2020,1475.84,"10.1186/s40494-020-00446-4","Heritage Science","Springer Science and Business Media LLC","FALSE","2050-7445",,1579.96,1.07055,,,"104580 - 10752 - 17.11.2020","10AC--_201423",160092
"Swiss National Science Foundation (SNSF)",2020,1629.07,"10.1186/s41476-020-0125-0","Journal of the European Optical Society-Rapid Publications","Springer Science and Business Media LLC","FALSE","1990-2573",,1744.00,1.07055,,,"100732 - 10680 - 05.03.2020","40AC-0_194631",176584
"Swiss National Science Foundation (SNSF)",2020,1873.03,"10.1186/s42523-020-0024-0","Animal Microbiome","Springer Science and Business Media LLC","FALSE","2524-4671",,2005.17,1.07055,,,"100462 - 10752 - 13.02.2020","P1AC-3_194152",171764
"Swiss National Science Foundation (SNSF)",2020,1796.24,"10.1210/jendso/bvaa030","Journal of the Endocrine Society","The Endocrine Society","FALSE","2472-1972",,1922.96,1.07055,,,"101109 - 10849 - 03.04.2020","32AC-0_196343",146127
"Swiss National Science Foundation (SNSF)",2020,1362.70,"10.1210/jendso/bvaa038","Journal of the Endocrine Society","The Endocrine Society","FALSE","2472-1972",,1458.84,1.07055,,,"101170 - 10849 - 08.04.2020","P3AC-3_196849",167826
"Swiss National Science Foundation (SNSF)",2020,1444.12,"10.1242/bio.053470","Biology Open","The Company of Biologists","FALSE","2046-6390",,1546.00,1.07055,,,"102943 - 10676 - 24.08.2020","31AC-0_199304",173003
"Swiss National Science Foundation (SNSF)",2020,3463.64,"10.1242/dmm.042648","Disease Models & Mechanisms","The Company of Biologists","FALSE","1754-8403,1754-8411",,3708.00,1.07055,,,"102179 - 10202 - 03.07.2020","31AC-0_198832",189364
"Swiss National Science Foundation (SNSF)",2020,1005.65,"10.12688/f1000research.21508.1","F1000Research","F1000 Research Ltd","FALSE","2046-1402",,1076.60,1.07055,,,"100235 - 10829 - 31.01.2020","PPAC-3_194069",183723
"Swiss National Science Foundation (SNSF)",2020,971.72,"10.12688/f1000research.23790.1","F1000Research","F1000 Research Ltd","FALSE","2046-1402",,1040.27,1.07055,,,"102186 - 10829 - 03.07.2020","PPAC-3_198836",183723
"Swiss National Science Foundation (SNSF)",2020,473.59,"10.12688/f1000research.24497.1","F1000Research","F1000 Research Ltd","FALSE","2046-1402",,507.00,1.07055,,,"103358 - 11191 - 14.09.2020","31AC-0_199604",163878
"Swiss National Science Foundation (SNSF)",2020,1455.33,"10.1364/boe.398885","Biomedical Optics Express","The Optical Society","FALSE","2156-7085,2156-7085",,1558.00,1.07055,,,"102632 - 11141 - 10.08.2020","32AC-0_199125",159490
"Swiss National Science Foundation (SNSF)",2020,1445.99,"10.1364/boe.399387","Biomedical Optics Express","The Optical Society","FALSE","2156-7085,2156-7085",,1548.00,1.07055,,,"103473 - 11141 - 18.09.2020","32AC-0_199819",159490
"Swiss National Science Foundation (SNSF)",2019,1779.82,"10.1364/OE.27.019309","Optics Express","The Optical Society","FALSE","1094-4087",,1980.00,1.11247,1980.00,"USD",,"200020_182664",182664
"Swiss National Science Foundation (SNSF)",2019,1817.26,"10.1364/OE.27.030371","Optics Express","The Optical Society","FALSE","1094-4087",,2021.65,1.11247,1980.00,"USD",,"PP00P2_183717",183717
"Swiss National Science Foundation (SNSF)",2019,1750.16,"10.1364/oe.27.031465","Optics Express","The Optical Society","FALSE","1094-4087",,1947.00,1.11247,,,"100355 - 10202 - 10.02.2020","20AC-1_193957",172644
"Swiss National Science Foundation (SNSF)",2019,1805.89,"10.1364/oe.27.035041","Optics Express","The Optical Society","FALSE","1094-4087",,2009.00,1.11247,,,"100659 - 10670 - 28.02.2020","PCAC-2_194632",181222
"Swiss National Science Foundation (SNSF)",2019,1759.15,"10.1364/oe.27.037349","Optics Express","The Optical Society","FALSE","1094-4087",,1957.00,1.11247,,,"100253 - 10202 - 31.01.2020","20AC-1_194038",172644
"Swiss National Science Foundation (SNSF)",2019,1751.96,"10.1364/oe.27.037552","Optics Express","The Optical Society","FALSE","1094-4087",,1949.00,1.11247,,,"100354 - 10202 - 10.02.2020","20AC-1_193958",164779
"Swiss National Science Foundation (SNSF)",2020,1986.40,"10.1364/oe.379790","Optics Express","The Optical Society","FALSE","1094-4087",,2126.54,1.07055,,,"100338 - 10923 - 07.02.2020","40AC-0_194050",176584
"Swiss National Science Foundation (SNSF)",2020,1874.17,"10.1364/oe.385392","Optics Express","The Optical Society","FALSE","1094-4087",,2006.39,1.07055,,,"101207 - 11024 - 08.04.2020","40AC-0_196858",178262
"Swiss National Science Foundation (SNSF)",2020,1824.30,"10.1364/oe.385849","Optics Express","The Optical Society","FALSE","1094-4087",,1953.00,1.07055,,,"101167 - 10680 - 08.04.2020","40AC-0_196801",176584
"Swiss National Science Foundation (SNSF)",2020,1828.03,"10.1364/oe.391791","Optics Express","The Optical Society","FALSE","1094-4087",,1957.00,1.07055,,,"101879 - 10202 - 10.06.2020","51AC-0_198534",183615
"Swiss National Science Foundation (SNSF)",2020,1989.68,"10.1364/oe.392871","Optics Express","The Optical Society","FALSE","1094-4087",,2130.05,1.07055,,,"101582 - 10923 - 11.05.2020","PCAC-2_198080",181222
"Swiss National Science Foundation (SNSF)",2020,1717.81,"10.1364/oe.403072","Optics Express","The Optical Society","FALSE","1094-4087",,1839.00,1.07055,,,"104085 - 10202 - 21.10.2020","40AC-0_200623",180933
"Swiss National Science Foundation (SNSF)",2018,1717.94,"10.1364/OL.43.005467","Optics Letters","The Optical Society","TRUE","0146-9592,1539-4794",,1984.00,1.15487,1942.00,"USD",,"200021L_157132",157132
"Swiss National Science Foundation (SNSF)",2020,2848.07,"10.1364/optica.378639","Optica","The Optical Society","FALSE","2334-2536",,3049.00,1.07055,,,"100822 - 10202 - 12.03.2020","51AC-0_194838",125760
"Swiss National Science Foundation (SNSF)",2020,2634.16,"10.1364/optica.379846","Optica","The Optical Society","FALSE","2334-2536",,2820.00,1.07055,,,"100820 - 10202 - 12.03.2020","20AC-1_194856",172644
"Swiss National Science Foundation (SNSF)",2020,2633.23,"10.1364/optica.386257","Optica","The Optical Society","FALSE","2334-2536",,2819.00,1.07055,,,"101880 - 10202 - 10.06.2020","20AC-1_198535",172644
"Swiss National Science Foundation (SNSF)",2019,1004.97,"10.1364/OSAC.2.003374","OSA Continuum","The Optical Society","FALSE","2578-7519",,1118.00,1.11247,1100.00,"USD",,"PP00P2_183717",183717
"Swiss National Science Foundation (SNSF)",2020,1050.60,"10.1364/osac.397603","OSA Continuum","The Optical Society","FALSE","2578-7519",,1124.72,1.07055,,,"102646 - 10923 - 10.08.2020","PCAC-2_199129",181222
"Swiss National Science Foundation (SNSF)",2020,2974.61,"10.1371/journal.pbio.3000628","PLOS Biology","Public Library of Science (PLoS)","FALSE","1545-7885",,3184.47,1.07055,,,"101299 - 10850 - 20.04.2020","31AC-0_197177",176174
"Swiss National Science Foundation (SNSF)",2020,2646.30,"10.1371/journal.pbio.3000805","PLOS Biology","Public Library of Science (PLoS)","FALSE","1545-7885",,2833.00,1.07055,,,,"31AC-0_201254",182499
"Swiss National Science Foundation (SNSF)",2019,2175.34,"10.1371/journal.pgen.1008162","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2420.00,1.11247,,,,"31003A_179433",179433
"Swiss National Science Foundation (SNSF)",2020,2257.91,"10.1371/journal.pgen.1008312","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2417.21,1.07055,,,"102235 - 10850 - 08.07.2020","31AC-0_198871",169548
"Swiss National Science Foundation (SNSF)",2020,2330.11,"10.1371/journal.pgen.1008470","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2494.50,1.07055,,,"101192 - 10850 - 08.04.2020","31AC-0_196848",184792
"Swiss National Science Foundation (SNSF)",2019,2090.84,"10.1371/journal.pgen.1008509","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2326.00,1.11247,,,"101611 - 10676 - 14.05.2020","BSAC-0_198158",150681
"Swiss National Science Foundation (SNSF)",2020,2187.31,"10.1371/journal.pgen.1008665","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2341.63,1.07055,,,"104309 - 10850 - 02.11.2020","32AC-0_201325",170062
"Swiss National Science Foundation (SNSF)",2020,2255.95,"10.1371/journal.pgen.1008740","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2415.11,1.07055,,,"101969 - 10850 - 17.06.2020","PPAC-3_198623",172959
"Swiss National Science Foundation (SNSF)",2020,2318.79,"10.1371/journal.pgen.1008768","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2482.38,1.07055,,,"101771 - 10850 - 29.05.2020","PPAC-3_198334",144846
"Swiss National Science Foundation (SNSF)",2020,2175.27,"10.1371/journal.pgen.1008779","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2328.73,1.07055,,,"102629 - 10850 - 10.08.2020","31AC-0_199119",188736
"Swiss National Science Foundation (SNSF)",2020,2320.47,"10.1371/journal.pgen.1008797","PLOS Genetics","Public Library of Science (PLoS)","FALSE","1553-7404",,2484.18,1.07055,,,"101629 - 10850 - 15.05.2020","CRAC-3_198190",154438
"Swiss National Science Foundation (SNSF)",2020,2792.32,"10.1371/journal.pmed.1003189","PLOS Medicine","Public Library of Science (PLoS)","FALSE","1549-1676",,2989.32,1.07055,,,"104315 - 10850 - 03.11.2020","32AC-0_201330",189498
"Swiss National Science Foundation (SNSF)",2020,2773.61,"10.1371/journal.pmed.1003325","PLOS Medicine","Public Library of Science (PLoS)","FALSE","1549-1676",,2969.29,1.07055,,,"102932 - 10850 - 20.08.2020","PCAC-3_199167",181355
"Swiss National Science Foundation (SNSF)",2020,2774.55,"10.1371/journal.pmed.1003346","PLOS Medicine","Public Library of Science (PLoS)","FALSE","1549-1676",,2970.29,1.07055,,,"103408 - 10850 - 16.09.2020","32AC-0_199642",176233
"Swiss National Science Foundation (SNSF)",2019,2229.35,"10.1371/journal.pntd.0007978","PLOS Neglected Tropical Diseases","Public Library of Science (PLoS)","FALSE","1935-2735",,2480.08,1.11247,,,"100654 - 10850 - 28.02.2020","32AC-0_194406",176233
"Swiss National Science Foundation (SNSF)",2020,2175.27,"10.1371/journal.pntd.0008498","PLOS Neglected Tropical Diseases","Public Library of Science (PLoS)","FALSE","1935-2735",,2328.73,1.07055,,,"102644 - 10850 - 10.08.2020","40AC-0_199130",160366
"Swiss National Science Foundation (SNSF)",2020,2213.96,"10.1371/journal.pntd.0008568","PLOS Neglected Tropical Diseases","Public Library of Science (PLoS)","FALSE","1935-2735",,2370.15,1.07055,,,"103690 - 10850 - 29.09.2020","31AC-0_200232",179454
"Swiss National Science Foundation (SNSF)",2020,2158.62,"10.1371/journal.pntd.0008715","PLOS Neglected Tropical Diseases","Public Library of Science (PLoS)","FALSE","1935-2735",,2310.91,1.07055,,,"104491 - 10850 - 11.11.2020","40AC-0_201397",160366
"Swiss National Science Foundation (SNSF)",2019,1491.28,"10.1371/journal.pone.0212811","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1659.00,1.11247,1595.00,"USD",,"310030_166198",166198
"Swiss National Science Foundation (SNSF)",2020,1602.05,"10.1371/journal.pone.0226708","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1715.07,1.07055,,,"100127 - 10850 - 22.01.2020","10AC-4_193954",183012
"Swiss National Science Foundation (SNSF)",2020,1572.36,"10.1371/journal.pone.0227804","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1683.29,1.07055,,,"100601 - 10850 - 24.02.2020","40AC-0_194287",167326
"Swiss National Science Foundation (SNSF)",2020,1500.16,"10.1371/journal.pone.0228987","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1606.00,1.07055,,,"100823 - 10669 - 12.03.2020","40AC-0_194899",167211
"Swiss National Science Foundation (SNSF)",2020,1581.50,"10.1371/journal.pone.0229046","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1693.08,1.07055,,,"100733 - 10850 - 05.03.2020","10AC-4_194636",132010
"Swiss National Science Foundation (SNSF)",2020,1581.50,"10.1371/journal.pone.0231133","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1693.08,1.07055,,,"101228 - 10850 - 14.04.2020","CRAC-1_196886",147634
"Swiss National Science Foundation (SNSF)",2020,1581.50,"10.1371/journal.pone.0231409","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1693.08,1.07055,,,"101223 - 10850 - 14.04.2020","40AC-0_196914",167349
"Swiss National Science Foundation (SNSF)",2020,1451.59,"10.1371/journal.pone.0231416","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1554.00,1.07055,,,"101578 - 10674 - 11.05.2020","20AC-1_198071",189295
"Swiss National Science Foundation (SNSF)",2020,1574.96,"10.1371/journal.pone.0231858","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1686.07,1.07055,,,"101586 - 10850 - 11.05.2020","10AC-D_198019",162713
"Swiss National Science Foundation (SNSF)",2020,1374.99,"10.1371/journal.pone.0232064","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1472.00,1.07055,,,,"CRSII5_177179",177179
"Swiss National Science Foundation (SNSF)",2020,1448.17,"10.1371/journal.pone.0232189","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1550.34,1.07055,,,"104063 - 10670 - 19.10.2020","31AC-0_201255",160196
"Swiss National Science Foundation (SNSF)",2020,1574.96,"10.1371/journal.pone.0232813","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1686.07,1.07055,,,"101603 - 10850 - 13.05.2020","P1AC-1_198162",188057
"Swiss National Science Foundation (SNSF)",2020,1525.51,"10.1371/journal.pone.0233082","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1633.14,1.07055,,,"102422 - 10850 - 16.07.2020","40AC-0_198952",167339
"Swiss National Science Foundation (SNSF)",2020,1549.01,"10.1371/journal.pone.0233483","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1658.29,1.07055,,,"101857 - 10850 - 08.06.2020","20AC-1_198509",178780
"Swiss National Science Foundation (SNSF)",2020,1531.17,"10.1371/journal.pone.0233863","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1639.19,1.07055,,,"101970 - 10850 - 17.06.2020","31AC-0_198585",166430
"Swiss National Science Foundation (SNSF)",2020,1627.16,"10.1371/journal.pone.0234183","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1741.96,1.07055,,,"101966 - 10850 - 17.06.2020","20AC-1_198614",172700
"Swiss National Science Foundation (SNSF)",2020,1494.56,"10.1371/journal.pone.0234826","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1600.00,1.07055,,,"102291 - 10674 - 09.07.2020","31AC-0_198856",163300
"Swiss National Science Foundation (SNSF)",2020,1531.17,"10.1371/journal.pone.0234853","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1639.19,1.07055,,,"101977 - 10850 - 17.06.2020","P2AC-1_198655",178658
"Swiss National Science Foundation (SNSF)",2020,1431.97,"10.1371/journal.pone.0235034","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1533.00,1.07055,,,"102639 - 11142 - 10.08.2020","10AC--_199135",173235
"Swiss National Science Foundation (SNSF)",2020,1532.50,"10.1371/journal.pone.0235054","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1640.62,1.07055,,,"102262 - 10850 - 08.07.2020","31AC-0_198884",160253
"Swiss National Science Foundation (SNSF)",2020,1532.50,"10.1371/journal.pone.0235272","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1640.62,1.07055,,,"102264 - 10850 - 08.07.2020","33AC-0_198886",148493
"Swiss National Science Foundation (SNSF)",2020,1628.58,"10.1371/journal.pone.0235474","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1743.48,1.07055,,,"102226 - 10850 - 06.07.2020","PZAC-1_198863",167964
"Swiss National Science Foundation (SNSF)",2020,1628.58,"10.1371/journal.pone.0236064","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1743.48,1.07055,,,"102237 - 10850 - 08.07.2020","P2AC-3_198870",165353
"Swiss National Science Foundation (SNSF)",2020,1563.30,"10.1371/journal.pone.0236967","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1673.59,1.07055,,,"102941 - 10850 - 24.08.2020","10AC--_199270",156541
"Swiss National Science Foundation (SNSF)",2020,1354.44,"10.1371/journal.pone.0237836","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1450.00,1.07055,,,"103417 - 10173 - 16.09.2020","20AC-1_199737",160114
"Swiss National Science Foundation (SNSF)",2020,1567.61,"10.1371/journal.pone.0237846","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1678.21,1.07055,,,"103406 - 10850 - 16.09.2020","10AC-D_199641",183199
"Swiss National Science Foundation (SNSF)",2020,1474.32,"10.1371/journal.pone.0238237","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1578.33,1.07055,,,"103206 - 10850 - 07.09.2020","PPAC-1_199380",170515
"Swiss National Science Foundation (SNSF)",2020,1482.90,"10.1371/journal.pone.0238287","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1587.52,1.07055,,,"104056 - 10850 - 20.10.2020","40AC-0_201121",167339
"Swiss National Science Foundation (SNSF)",2020,1482.90,"10.1371/journal.pone.0239425","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1587.52,1.07055,,,"104078 - 10850 - 21.10.2020","P0AC-1_201198",162299
"Swiss National Science Foundation (SNSF)",2020,1477.37,"10.1371/journal.pone.0240089","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1581.60,1.07055,,,"103721 - 10850 - 01.10.2020","10AC--_200263",154100
"Swiss National Science Foundation (SNSF)",2020,1577.94,"10.1371/journal.pone.0240167","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1689.26,1.07055,,,"103913 - 10850 - 12.10.2020","33AC-0_200368",177520
"Swiss National Science Foundation (SNSF)",2020,1562.76,"10.1371/journal.pone.0241389","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1673.01,1.07055,,,"104192 - 10850 - 27.10.2020","10AC--_201307",159548
"Swiss National Science Foundation (SNSF)",2020,1465.11,"10.1371/journal.pone.0241788","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1568.47,1.07055,,,"104479 - 10850 - 11.11.2020","P4AC-2_201395",183872
"Swiss National Science Foundation (SNSF)",2020,1465.11,"10.1371/journal.pone.0241832","PLOS ONE","Public Library of Science (PLoS)","FALSE","1932-6203",,1568.47,1.07055,,,"104553 - 10850 - 13.11.2020","32AC-0_201398",172876
"Swiss National Science Foundation (SNSF)",2020,2095.75,"10.1503/cmaj.200077","Canadian Medical Association Journal","Joule Inc.","FALSE","0820-3946,1488-2329",,2243.61,1.07055,,,"101389 - 11045 - 24.04.2020","P3AC-3_197001",164750
"Swiss National Science Foundation (SNSF)",2020,2700.99,"10.1523/eneuro.0101-20.2020","eneuro","Society for Neuroscience","FALSE","2373-2822",,2891.55,1.07055,,,"102547 - 10858 - 28.07.2020","PPAC-1_199040",163726
"Swiss National Science Foundation (SNSF)",2020,2556.63,"10.1523/eneuro.0280-20.2020","eneuro","Society for Neuroscience","FALSE","2373-2822",,2737.00,1.07055,,,"104080 - 10676 - 21.10.2020","31AC-0_200999",110005
"Swiss National Science Foundation (SNSF)",2020,4158.39,"10.15252/msb.20199361","Molecular Systems Biology","EMBO","FALSE","1744-4292,1744-4292",,4451.76,1.07055,,,"101767 - 10764 - 29.05.2020","31AC-0_198353",175608
"Swiss National Science Foundation (SNSF)",2020,4217.83,"10.15252/msb.20209828","Molecular Systems Biology","EMBO","FALSE","1744-4292,1744-4292",,4515.40,1.07055,,,"103347 - 10764 - 11.09.2020","PCAC-3_199579",181242
"Swiss National Science Foundation (SNSF)",2020,1983.80,"10.1534/g3.120.401375","G3 - Genes|Genomes|Genetics","Genetics Society of America","FALSE","2160-1836",,2123.76,1.07055,,,"103359 - 10817 - 14.09.2020","31AC-0_199610",184769
"Swiss National Science Foundation (SNSF)",2020,1994.25,"10.1534/g3.120.401635","G3 - Genes|Genomes|Genetics","Genetics Society of America","FALSE","2160-1836",,2134.94,1.07055,,,"104058 - 10817 - 20.10.2020","PPAC-3_201172",163898
"Swiss National Science Foundation (SNSF)",2020,1001.58,"10.17645/pag.v8i1.2553","Politics and Governance","Cogitatio","FALSE","2183-2463",,1072.24,1.07055,,,"100247 - 10908 - 31.01.2020","10AC-4_194053",162427
"Swiss National Science Foundation (SNSF)",2020,961.94,"10.17645/pag.v8i2.2597","Politics and Governance","Cogitatio","FALSE","2183-2463",,1029.81,1.07055,,,"101663 - 10908 - 18.05.2020","10AC--_198209",140395
"Swiss National Science Foundation (SNSF)",2020,975.69,"10.17645/pag.v8i2.2605","Politics and Governance","Cogitatio","FALSE","2183-2463",,1044.52,1.07055,,,"101470 - 10908 - 30.04.2020","P1AC-1_198007",158581
"Swiss National Science Foundation (SNSF)",2020,975.69,"10.17645/si.v8i1.2499","Social Inclusion","Cogitatio","FALSE","2183-2803",,1044.52,1.07055,,,"101191 - 10908 - 08.04.2020","51AC-0_196881",125770
"Swiss National Science Foundation (SNSF)",2020,1080.47,"10.18563/journal.m3.116","MorphoMuseuM","Association Palaeovertebrata","FALSE","2274-0422",,1156.70,1.07055,,,"102106 - 10977 - 26.06.2020","20AC-1_198815",162359
